 1  -4.1555005515 
 2  -4.1555005409 
 3  -0.2952526774 
 4  -0.2952526750 
 5  -0.2952526519 
 6  -0.2952526495 
 7  2.8738628903 
 8  2.8738628909 
 9  4.1555005429 
 10  4.1555005494 
 11  4.2952526488 
 12  4.2952526522 
 13  4.2952526747 
 14  4.2952526782 
 15  5.1261371073 
 16  5.1261371115 
