 1.355915583437638006e+01  4.157761721510884944e-04   2.268701538576782468e+02  2.339911931404422551e-01 
 1.025080524002498095e+01 -4.836971962852040091e-02   1.485719325977044605e+02  4.138124411356809973e-01 
 6.731129646879843165e+00  3.716610281760408807e-02   8.357087836341170828e+01  8.443329901962040029e-01 
 4.188367334030316691e+00  6.831715623481075805e-02   4.993546257368249996e+01  1.844283798896795057e+00 
 2.016068269376130484e+00 -9.858201369079268306e-02   3.146407375588188771e+01  6.685824893296028471e+00 
 3.061176140019392089e-01 -2.378509188347562725e-02   2.500045447659094933e+01  2.610072817377071033e+02 
-1.077187433667788685e+00  1.462657550400090212e-01   2.396367512467390881e+01  1.854429550654557701e+01 
-2.290605537202938802e+00  1.727016464870964954e-02   3.453391750335300969e+01  5.580686064646908306e+00 
-3.777823828421321917e+00 -5.481908818223829583e-02   3.632211569356141467e+01  1.543392615475829288e+00 
-4.856363243459663082e+00  4.533522123791831199e-02   4.577710572905579056e+01  9.404947145168561784e-01 
-5.731037081064460637e+00 -2.756421237496862325e-02   5.109538327245462597e+01  5.555539762518100222e-01 
-6.606098126185628416e+00 -6.234032714905974465e-02   6.208522230505366224e+01  4.222704139698332249e-01 
-7.371973211392372605e+00  8.571803143304097816e-02   7.154926428028264240e+01  3.160170916254733120e-01 
-8.040445299563041104e+00 -4.622445698818701543e-02   8.166885968724146494e+01  2.631450574691375222e-01 
-8.589709402887674372e+00  3.305965417173529781e-03   8.552151385554662966e+01  1.590928954142007690e-01 
-9.175166306297750651e+00  4.240893321559691120e-02   9.612774254065593027e+01  1.418078348861728510e-01 
-9.413908490480313418e+00  5.232870352808226266e-02   1.003271202387848575e+02  1.319784124731834818e-01 
-1.003560554924211523e+01 -1.870048228209145180e-02   1.086715803605371491e+02  7.900707634403709989e-02 
-1.017386537496108723e+01 -2.851599485651009139e-02   1.146861608312766521e+02  1.079720531733758815e-01 
-1.060789738840722052e+01 -5.783691860721579953e-02   1.199589545882772228e+02  6.594628778162658911e-02 
-1.071568553440990001e+01 -8.131170858932949830e-02   1.211214779050569916e+02  5.464481686288375634e-02 
-1.080007510076917931e+01  4.964720999469296459e-02   1.241006742091107640e+02  6.388101227453195363e-02 
-1.100918486694759402e+01  2.610153806071267152e-02   1.275738323438430086e+02  5.255294180345391336e-02 
-1.113529468712013504e+01 -4.753122805735908452e-02   1.300202710374099979e+02  4.853733436633430459e-02 
-1.132202285623198534e+01 -5.083713913112890281e-02   1.328344481779068644e+02  3.618283562809689047e-02 
-1.132144379302556558e+01  4.242358321234578067e-02   1.330350457130455766e+02  3.787282145819040324e-02 
-1.144039629083289000e+01 -7.937434838877925614e-03   1.353543857509744726e+02  3.416436328898644903e-02 
-1.152846990433931040e+01  6.216905262085517525e-02   1.375298478445824628e+02  3.470306031847928546e-02 
-1.162793705978553582e+01  8.269669960166534106e-02   1.396018987196412411e+02  3.233364647330689429e-02 
-1.160496323208630187e+01 -1.174279884646735155e-02   1.391546288631846835e+02  3.325802189490718180e-02 
-1.166585268518927876e+01  3.141588489756920455e-02   1.402556199887107766e+02  3.057083489689882763e-02 
-1.177745763091761333e+01  4.654720439080546612e-02   1.428681296687514077e+02  2.993995681650754234e-02 
-1.180197927640586641e+01  6.386343253292907363e-02   1.430882887166123965e+02  2.720291688321864465e-02 
-1.192763462791663898e+01  3.175530058469887978e-02   1.457376841471236730e+02  2.436321591890261429e-02 
-1.202633066297762632e+01  1.310677316567136069e-02   1.479948781015293662e+02  2.324317522600741204e-02 
-1.205193779599160209e+01  5.819333324212003916e-02   1.486902899376175640e+02  2.361930748269627442e-02 
-1.210948604925184924e+01 -3.951398386084932490e-02   1.499924629390751818e+02  2.283161089279421574e-02 
-1.219013888245538624e+01 -1.513618385195931310e-02   1.521648812986870212e+02  2.398858583193154773e-02 
-1.220581393829279904e+01  5.823932123880643658e-02   1.527486960257955673e+02  2.521359944608878370e-02 
-1.231958672708036673e+01 -5.291073820213491397e-04   1.549316895152606719e+02  2.081719297303502580e-02 
-1.236464855226370219e+01  1.002069166084562993e-02   1.561088567709561801e+02  2.108791042329907425e-02 
-1.254688214513210909e+01 -3.748674465293446150e-03   1.600367909862147826e+02  1.659526114384573051e-02 
-1.253437153145933358e+01 -4.980709237021036656e-02   1.602320434316014257e+02  1.982034578736486391e-02 
-1.259076881468761755e+01 -2.945629358125592939e-03   1.611028430108519842e+02  1.624549603905637782e-02 
-1.275543704169206372e+01  2.941206314622432996e-02   1.649886505326700217e+02  1.404319758808031740e-02 
-1.267241275223051744e+01  1.878694839764113262e-03   1.638075299298999141e+02  2.003532763890662066e-02 
-1.283115002199529187e+01 -2.734138232244488417e-02   1.668362486661257265e+02  1.333568025053694095e-02 
-1.283148171505050428e+01  2.353629427224201640e-02   1.668071654343929993e+02  1.311022838949768218e-02 
-1.293230447920112525e+01  8.571855518409611865e-03   1.694374104349007837e+02  1.311067319484376069e-02 
-1.300040102246479989e+01  1.802525170647115496e-02   1.710546696192845104e+02  1.208952842787420004e-02 
-1.301242801422281126e+01  4.227716698433859645e-03   1.715737510986386667e+02  1.329063494594786947e-02 
-1.308597752788537072e+01 -1.322046910782887809e-02   1.736975420413707241e+02  1.433171035827687095e-02 
-1.318815057274476388e+01 -1.623470574346089559e-02   1.756355680341575578e+02  9.817055122315333088e-03 
-1.314948240582483940e+01 -1.070734632946277257e-03   1.747847072457961985e+02  1.084858190139315059e-02 
-1.320040413702986370e+01 -3.658710662117633378e-02   1.758976440490539801e+02  9.428491264584658652e-03 
-1.324403328466964602e+01 -1.226103301765487860e-02   1.771220670306909710e+02  9.789912898165206712e-03 
-1.327047508384250385e+01  1.138745400866700806e-02   1.783446945541506921e+02  1.271278592210091894e-02 
-1.328709571437286918e+01 -2.327742272267124823e-02   1.780926557173488902e+02  8.746136839568140545e-03 
-1.333385282490012891e+01 -1.531219978820057455e-02   1.787703141816020320e+02  5.500685034418857471e-03 
-1.338148424509879497e+01  7.684679994433008844e-03   1.805254740792171617e+02  8.160065030446117182e-03 
-1.338815837317623547e+01  2.110535337380859550e-03   1.801227732716598666e+02  4.909403854483289364e-03 
-1.343714833836212819e+01  3.032558974744851542e-03   1.815478096014776952e+02  5.487611325320304427e-03 
-1.338548999736297240e+01  9.336637773552410990e-04   1.801482104776707729e+02  5.452129594275685089e-03 
-1.346413281013403740e+01 -1.003298276258355985e-02   1.823951749606675605e+02  6.134053276101193546e-03 
-1.341554903089328832e+01 -1.073752060091121355e-02   1.809334837639907789e+02  5.312792621084362968e-03 
-1.346403720060340703e+01 -3.792298038250008912e-02   1.822772300061160706e+02  5.475466183509657137e-03 
-1.349892648544361151e+01  1.425673081089545886e-02   1.830861149052811356e+02  4.744161824852898002e-03 
-1.353360328161001469e+01  1.899531241194846523e-02   1.843746223208271147e+02  6.634229000528183567e-03 
-1.350631256787644041e+01 -1.144350004165593446e-02   1.831390824763457488e+02  3.937106679027228655e-03 
-1.347571871878149352e+01  2.341628624238121029e-02   1.824125410088933279e+02  4.492930306092587922e-03 
-1.352465785406043786e+01  1.247572787052703483e-02   1.835360923715945773e+02  3.385447619040569001e-03 
-1.353855373962818653e+01 -5.321588385010090141e-03   1.840164530283451825e+02  3.949592162628766390e-03 
-1.353012451922617387e+01  3.056328271386698353e-03   1.839211262079360552e+02  4.680479428844933065e-03 
-1.350581268203153762e+01 -8.478164443156939803e-03   1.830899421019444446e+02  3.743000783044342708e-03 
-1.353903354366731193e+01  5.500560934509486112e-03   1.838703418917042711e+02  3.081313789259164989e-03 
-1.354522368500806628e+01  7.576335409702889684e-03   1.839655220108429603e+02  2.683034790275072752e-03 
-1.355536019651646207e+01 -9.315431953148885225e-03   1.843207452291585184e+02  3.116739680563016847e-03 
-1.354817931722298852e+01  6.612423867370364854e-03   1.840198104040256339e+02  2.541585660387926486e-03 
-1.354032190936661806e+01  1.327393870983195785e-03   1.840831365688627841e+02  4.051557577437612384e-03 
-1.355645583141438060e+01  2.042386692001513151e-03   1.844625951208117840e+02  3.727811460955856530e-03 
-1.359246217968574832e+01 -3.870320901819978079e-03   1.853112316222424454e+02  3.010247939254190666e-03 
-1.355808016960932960e+01 -8.248842966000417831e-03   1.843026485224489477e+02  2.616156833733294333e-03 
-1.356519280836581132e+01  7.187865495707691137e-04   1.844010264044921712e+02  2.100753015215174949e-03 
-1.357692513501661757e+01  2.515007594572149854e-03   1.848740511644029425e+02  2.935645359266631383e-03 
-1.354039282326960780e+01  4.889147390669332759e-03   1.836957705280535436e+02  1.927874745492287470e-03 
-1.355761188400500394e+01 -1.016279199537779886e-03   1.842938692060500045e+02  2.638752859204195923e-03 
-1.356855783715610464e+01  7.122043600009534021e-03   1.844913857554132619e+02  2.093750256685655495e-03 
-1.356848530637894790e+01 -1.014655180648314781e-02   1.844835907520495937e+02  2.061270661423536630e-03 
-1.353583060588429809e+01 -4.579569531928612616e-03   1.835907586413983097e+02  2.030280666724554230e-03 
-1.356781461362143482e+01  8.667828787679047672e-03   1.843958540205182715e+02  1.684188597891052731e-03 
-1.358763681110222166e+01 -8.212165448427233283e-03   1.850455994982419270e+02  2.283142463816949415e-03 
-1.356087029768556640e+01 -7.925567930242207598e-03   1.844377099653931396e+02  2.938150921311966871e-03 
-1.354890590447120680e+01  1.486601023687395082e-03   1.839590074208373949e+02  2.103522204873937724e-03 
-1.360482413234167076e+01  6.772577027022389645e-03   1.855208722908615471e+02  2.320448536249311144e-03 
-1.358526446038447233e+01 -2.920213174363700190e-03   1.849538938895843501e+02  2.137294394276702952e-03 
-1.358371841127599566e+01 -5.349705921221032355e-03   1.849142547411662179e+02  2.150273139522468954e-03 
-1.355737953154922870e+01 -1.099705009181543326e-02   1.841879265500279814e+02  2.094765515277098068e-03 
-1.360073195353403896e+01 -2.970857103746361253e-03   1.853095375893340417e+02  1.781822647012353813e-03 
-1.355475068136468586e+01 -2.417664181009695004e-03   1.840463266493772778e+02  1.714694819519394951e-03 
-1.356822438341857229e+01  4.374896702374246084e-03   1.844767885104466814e+02  2.064230522802261349e-03 
-1.359694767422470107e+01  5.107806753672860557e-03   1.851210936441960087e+02  1.319954535186208203e-03 
-1.360757811843686049e+01  1.014406754854620639e-02   1.857670801797021909e+02  3.243509236968354983e-03 
-1.361013980738032103e+01 -7.404364804932625846e-03   1.855787187198110644e+02  1.849794531702460797e-03 
-1.355951946953622667e+01 -1.258979299934852303e-02   1.842708609514795057e+02  2.228950674761045157e-03 
-1.356199898677776794e+01 -1.536205573269040217e-03   1.844590423284393808e+02  2.888191252993199329e-03 
-1.356972345513546330e+01  5.934119282779488913e-03   1.845837166971138004e+02  2.423278290490140686e-03 
-1.360556197129487543e+01  1.892233704933030461e-03   1.854504016593752169e+02  1.831732114596980971e-03 
-1.361055292465762889e+01  8.665726880275372024e-03   1.856331042477191602e+02  2.082232181299916753e-03 
-1.359192745882234554e+01  4.485883383638547659e-04   1.851104326975040806e+02  2.002484905258093001e-03 
-1.357484873664268399e+01 -7.724891381796661783e-04   1.846159904946252936e+02  1.842179794005104065e-03 
-1.360028823554771371e+01 -1.636242471474386433e-03   1.852586265501379614e+02  1.572048500561113544e-03 
-1.356319404571128295e+01  5.396747766649015454e-03   1.842460353281233552e+02  1.553135109125505483e-03 
-1.359407598893463742e+01  1.721808568456605374e-03   1.851354244344677795e+02  1.820971487598359263e-03 
-1.358397477611624637e+01  5.086026125909495071e-03   1.848674159158397856e+02  1.858656659309741114e-03 
-1.355813927216033932e+01  4.196425160265164142e-03   1.840935486050504721e+02  1.470735258500819416e-03 
-1.358799790886658876e+01 -3.551903893514748219e-03   1.850361673297008167e+02  2.179679309554243254e-03 
-1.358408413707873130e+01  5.594201958217454203e-03   1.850273938476738635e+02  2.709397207835537082e-03 
-1.359276706310270733e+01 -4.895050503676316549e-03   1.850303785087531026e+02  1.445038407476406618e-03 
-1.361353062477404308e+01  9.569803479140747901e-03   1.857303744560369694e+02  2.168493570586201187e-03 
-1.358752174812949676e+01 -1.239786720879149876e-03   1.848828444159724995e+02  1.419626700771581609e-03 
-1.360352905155051317e+01  5.725674472493704793e-03   1.852820927350104228e+02  1.221206581867904191e-03 
-1.359980071852795369e+01 -2.993684720921448877e-04   1.852413418875801199e+02  1.550445710892197010e-03 
-1.362848801520205022e+01 -6.888028804612561506e-03   1.860481516195733320e+02  1.681547968972222588e-03 
-1.360209810381334528e+01  7.730645407847056005e-04   1.852531615418570823e+02  1.276027759571669341e-03 
-1.361086257528380905e+01  6.804564719229193271e-04   1.855999083893172497e+02  1.858659017615676198e-03 
-1.355888103498407737e+01 -3.540479070276009860e-03   1.840944027047169698e+02  1.365892524206384091e-03 
-1.358638797253022190e+01  1.414799488109227737e-03   1.847870678375778937e+02  1.067900493735494645e-03 
-1.359758957663055767e+01 -5.189066784036434508e-04   1.851053448199549791e+02  1.140660120076707846e-03 
-1.358895247827937780e+01 -4.046517074948913521e-04   1.850567397465291037e+02  2.150496015162161028e-03 
-1.359340012529649222e+01 -3.937888282647287802e-04   1.851053779153582184e+02  1.758034183871566960e-03 
-1.359826496274971497e+01 -2.252405092701976162e-03   1.852304127907505631e+02  1.717498898437606241e-03 
-1.361250786197729390e+01  3.862175993544476969e-03   1.855496794592387459e+02  1.345190822018014218e-03 
-1.359194806162990687e+01 -2.263162000332227721e-03   1.849874573881256197e+02  1.333704063422043451e-03 
-1.359377446516942811e+01 -6.177614712954476381e-03   1.850262405413903366e+02  1.273991015103847135e-03 
-1.359669720099200063e+01 -4.747650241037616910e-03   1.850981795729946384e+02  1.232957635676287236e-03 
-1.357713353627329234e+01  1.518498953186419404e-03   1.846117859306695266e+02  1.482185541763926051e-03 
-1.357749797644180667e+01 -2.592480452781483727e-04   1.846158610075804916e+02  1.450565510541929927e-03 
-1.357947992313151353e+01  7.396142497971780645e-03   1.846454147133775905e+02  1.317637787256268397e-03 
-1.353393937229193611e+01  3.450660950919299825e-03   1.837525323359065794e+02  3.193697135534032464e-03 
-1.355959247703265902e+01 -2.836076626655134776e-03   1.841327263708455746e+02  1.469326216377422022e-03 
-1.358971346832826121e+01 -4.761745375686646242e-03   1.849066906581267915e+02  1.225417036627881196e-03 
-1.359528536582627289e+01 -1.063958564965680623e-03   1.850405679148800573e+02  1.129569449857974412e-03 
-1.359677198126046704e+01 -1.150110800762031295e-06   1.851022556660055614e+02  1.244358780123859271e-03 
-1.361429822175439419e+01  2.200471800713942917e-03   1.855502390501944774e+02  1.085025068382172199e-03 
-1.360373864641068486e+01  3.244828552213476392e-04   1.853877516590527534e+02  1.761824157513627951e-03 
-1.360706680430756599e+01  3.137646236056812997e-03   1.853785822338614651e+02  1.222159739379558019e-03 
-1.357764653703796931e+01 -1.737540627456625594e-03   1.846140479102514007e+02  1.418767720066398683e-03 
-1.359668232227706852e+01 -6.992067494817697914e-04   1.850790254564803377e+02  1.131898498237435139e-03 
-1.359304152631958473e+01 -8.918060863953359868e-05   1.849649018191056769e+02  1.050619914797300660e-03 
-1.362478844169286596e+01 -3.094083174769622028e-03   1.858908451716782793e+02  1.378816085650736226e-03 
-1.359969881208482612e+01  1.509875926079412578e-04   1.854029696609946143e+02  2.439347949237927974e-03 
-1.359865644298866094e+01  1.675920089033350801e-03   1.852076775249029481e+02  1.536917143547595309e-03 
-1.357234112424046657e+01  2.591829253495373485e-03   1.844133086116617335e+02  1.112027438968107547e-03 
-1.358379590471722942e+01 -9.227213310160905374e-03   1.851981773164518188e+02  3.676628923641892064e-03 
-1.357831635785456648e+01  1.199215860170194624e-03   1.846800845126526553e+02  1.678168596411496426e-03 
-1.362518275089363051e+01 -1.968206160102511123e-04   1.858218580276565604e+02  9.494052718692194736e-04 
-1.357428349176389482e+01 -7.913964314608765149e-03   1.845008981560431209e+02  1.299990125010932161e-03 
-1.359029888327046542e+01 -3.566900402432641808e-04   1.849171206364949285e+02  1.195999102004471383e-03 
-1.360557272497411496e+01  1.125967693594837017e-03   1.853787803548857767e+02  1.443277234844423610e-03 
-1.360808475797469264e+01 -1.241728720902487331e-03   1.854559697612927209e+02  1.490411448613226941e-03 
-1.358888859899939838e+01  2.363606803056527827e-03   1.849282483660264802e+02  1.463994961975389900e-03 
-1.356048224696329640e+01 -1.084342375371060915e-03   1.841676925573362666e+02  1.528170807277645258e-03 
