#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   92   148    28     8  5.43428e+01  0.00000e+00  5.88266e-03    22
   92   154    28     2  1.55366e+01  0.00000e+00 -8.36802e-03    44
   92   149    28     7  5.07196e+01  0.00000e+00 -1.31848e-02    50
   92   154    28     2  1.25045e+01  0.00000e+00 -6.78222e-03    34
   92   148    28     8  5.65035e+01  0.00000e+00  5.53666e-03    22
   92   148    28     8  5.52019e+01  0.00000e+00 -5.58179e-03    24
   92   154    28     2  1.04343e+01  0.00000e+00 -1.40860e-02    32
   92   154    28     2  1.15558e+01  0.00000e+00 -1.03790e-02    28
   92   154    28     2  1.32741e+01  0.00000e+00 -1.43521e-02    32
   92   148    28     8  5.00039e+01  0.00000e+00  7.98109e-03    38
   92   151    28     5  3.15135e+01  0.00000e+00  1.60817e-02    48
   92   148    28     8  5.41014e+01  0.00000e+00 -4.93368e-03    38
   92   153    28     3  1.47469e+01  0.00000e+00  1.80558e-02    50
   92   148    28     8  7.82564e+01  0.00000e+00  4.23928e-03    38
   92   151    28     5  2.64897e+01  0.00000e+00  5.47985e-03    28
   92   148    28     8  3.89295e+01  0.00000e+00  6.45803e-03    22
   92   154    28     2  1.45166e+01  0.00000e+00 -9.09442e-03    30
   92   148    28     8  4.24936e+01  0.00000e+00  7.01768e-03    20
   92   154    28     2  2.13972e+01  0.00000e+00 -1.06821e-02    48
   92   148    28     8  4.36697e+01  0.00000e+00 -7.49114e-03    46
   92   148    28     8  6.36603e+01  0.00000e+00  4.66706e-03    46
   92   154    28     2  9.85873e+00  0.00000e+00 -8.57140e-03    30
   92   154    28     2  1.36451e+01  0.00000e+00 -1.84714e-02    48
   92   151    28     5  2.72001e+01  0.00000e+00  8.58741e-03    50
   92   148    28     8  3.89328e+01  0.00000e+00  5.86703e-03    44
   92   154    28     2  2.36324e+01  0.00000e+00 -1.33216e-02    30
   92   148    28     8  2.39496e+02  0.00000e+00 -1.06795e-02    22
   92   154    28     2  1.20490e+01  0.00000e+00  2.07977e-02    34
   92   153    28     3  1.50623e+01  0.00000e+00 -1.59098e-02    48
   92   153    28     3  2.39788e+01  0.00000e+00 -1.73076e-02    28
   92   152    28     4  2.99936e+01  0.00000e+00  6.54773e-03    28
   92   148    28     8  4.62007e+01  0.00000e+00  4.62407e-03    22
   92   148    28     8  5.67698e+01  0.00000e+00 -4.68024e-03    20
   92   148    28     8  5.99477e+01  0.00000e+00  5.52309e-03   161
   92   148    28     8  5.62783e+01  0.00000e+00  2.63451e-03    18
   92   153    28     3  1.40894e+01  0.00000e+00  2.00072e-02    50
   92   152    28     4  2.77004e+01  0.00000e+00 -1.66341e-02    34
   92   154    28     2  1.99206e+01  0.00000e+00  1.25779e-02    28
   92   148    28     8  7.34080e+01  0.00000e+00 -7.81885e-03    44
   92   148    28     8  1.27391e+02  0.00000e+00  5.93653e-03    26
   92   148    28     8  6.90977e+01  0.00000e+00  8.35277e-03    44
   92   148    28     8  5.31230e+01  0.00000e+00  5.60641e-03    36
   92   148    28     8  6.30002e+01  0.00000e+00 -1.23023e-02    44
   92   148    28     8  6.52963e+01  0.00000e+00  5.51599e-03    44
   92   148    28     8  4.28644e+01  0.00000e+00  7.20513e-03    46
   92   154    28     2  1.76089e+01  0.00000e+00  8.86921e-03    48
   92   154    28     2  9.59919e+00  0.00000e+00 -5.24970e-03    32
   92   154    28     2  2.35871e+01  0.00000e+00 -6.38292e-03    32
   92   150    28     6  3.95547e+01  0.00000e+00  1.11695e-02    48
   92   148    28     8  5.16202e+01  0.00000e+00  6.10439e-03    38
   92   154    28     2  1.08539e+01  0.00000e+00 -8.85053e-03    50
   92   148    28     8  5.61076e+01  0.00000e+00 -1.02381e-02    44
   92   150    28     6  4.09450e+01  0.00000e+00  7.73616e-03    48
   92   154    28     2  1.04120e+01  0.00000e+00 -5.43007e-03    48
   92   154    28     2  1.23722e+01  0.00000e+00 -8.08929e-03    50
   92   154    28     2  1.61795e+01  0.00000e+00  1.14739e-02    34
   92   154    28     2  1.88939e+01  0.00000e+00  1.04921e-02    32
   92   152    28     4  3.18005e+01  0.00000e+00 -7.87929e-03    28
   92   154    28     2  1.99887e+01  0.00000e+00  9.37070e-03    28
   92   154    28     2  1.28727e+01  0.00000e+00 -1.38608e-02    28
   92   149    28     7  4.70617e+01  0.00000e+00  4.75739e-03    48
   92   148    28     8  5.78830e+01  0.00000e+00  5.51101e-03    20
   92   152    28     4  1.83438e+01  0.00000e+00  1.34081e-02    28
   92   150    28     6  3.39231e+01  0.00000e+00 -1.43757e-02    48
   92   154    28     2  1.13373e+01  0.00000e+00 -9.08585e-03    32
   92   151    28     5  2.71207e+01  0.00000e+00  1.10247e-02    34
   92   154    28     2  1.47588e+01  0.00000e+00  2.21267e-02    28
   92   152    28     4  2.55080e+01  0.00000e+00  1.21494e-02    48
   92   148    28     8  3.94558e+01  0.00000e+00  9.89586e-03    20
   92   152    28     4  2.12431e+01  0.00000e+00 -1.44371e-02    32
   92   154    28     2  2.13223e+01  0.00000e+00 -1.61098e-02    30
   92   152    28     4  2.56507e+01  0.00000e+00  1.90792e-02    30
   92   148    28     8  4.90103e+01  0.00000e+00  5.96650e-03    24
   92   152    28     4  2.58564e+01  0.00000e+00  1.12417e-02    34
   92   154    28     2  8.23683e+00  0.00000e+00  1.12535e-02    32
   92   154    28     2  9.09569e+00  0.00000e+00 -1.22158e-02    34
   92   154    28     2  1.68153e+01  0.00000e+00  1.57699e-02    34
   92   153    28     3  3.12742e+01  0.00000e+00 -9.82638e-03    48
   92   154    28     2  9.36821e+00  0.00000e+00  1.27397e-02    30
   92   149    28     7  3.51759e+01  0.00000e+00  6.96991e-03    50
   92   154    28     2  1.11989e+01  0.00000e+00 -1.78635e-02    28
   92   154    28     2  8.12839e+00  0.00000e+00  1.23696e-02    48
   92   154    28     2  1.01000e+01  0.00000e+00  9.27185e-03    30
   92   150    28     6  3.48156e+01  0.00000e+00  1.09012e-02    48
   92   154    28     2  9.09467e+00  0.00000e+00 -1.19287e-02    48
   92   154    28     2  9.63658e+00  0.00000e+00  1.71715e-02    32
   92   152    28     4  2.98977e+01  0.00000e+00 -1.82497e-02    32
   92   150    28     6  4.19664e+01  0.00000e+00  4.33185e-03    16
   92   154    28     2  1.00604e+01  0.00000e+00  1.62362e-02    32
   92   150    28     6  2.70466e+01  0.00000e+00 -9.11992e-03    50
   92   154    28     2  8.57866e+00  0.00000e+00 -1.62997e-02    32
   92   152    28     4  1.74315e+01  0.00000e+00 -1.01851e-02    34
   92   154    28     2  9.17094e+00  0.00000e+00  1.33173e-02    34
   92   154    28     2  8.81376e+00  0.00000e+00  1.97408e-02    28
   92   153    28     3  3.42195e+01  0.00000e+00 -1.96406e-02    28
   92   148    28     8  9.70364e+01  0.00000e+00  7.04874e-03     0
   92   148    28     8  6.77453e+01  0.00000e+00  8.97203e-03    46
   92   154    28     2  1.11838e+01  0.00000e+00  7.84590e-03    30
   92   154    28     2  9.58083e+00  0.00000e+00 -8.85664e-03    30
   92   148    28     8  6.44689e+01  0.00000e+00  4.46359e-03    26
   92   154    28     2  8.75643e+00  0.00000e+00 -2.17963e-02    28
   92   148    28     8  1.37867e+02  0.00000e+00 -6.13637e-03    38
   92   148    28     8  6.47459e+01  0.00000e+00 -6.83559e-03    20
   92   148    28     8  1.55084e+02  0.00000e+00 -9.21353e-03    24
   92   151    28     5  2.39083e+01  0.00000e+00  1.24936e-02    28
   92   153    28     3  2.19724e+01  0.00000e+00 -2.09153e-02    28
   92   153    28     3  1.21130e+01  0.00000e+00  1.71330e-02    50
   92   154    28     2  2.77583e+01  0.00000e+00  1.47282e-02    28
   92   148    28     8  5.66154e+01  0.00000e+00  6.28112e-03    44
   92   153    28     3  2.19434e+01  0.00000e+00 -9.31001e-03    28
   92   148    28     8  1.24459e+02  0.00000e+00 -4.81003e-03    38
   92   148    28     8  5.41839e+01  0.00000e+00 -6.00472e-03    44
   92   151    28     5  2.34562e+01  0.00000e+00 -9.88442e-03    48
   92   148    28     8  3.91584e+01  0.00000e+00 -6.00855e-03    26
   92   152    28     4  3.38147e+01  0.00000e+00  1.13206e-02    48
   92   151    28     5  2.12473e+01  0.00000e+00  8.53845e-03    24
   92   150    28     6  3.42936e+01  0.00000e+00 -8.88221e-03    48
   92   151    28     5  2.42064e+01  0.00000e+00 -6.35644e-03    50
   92   153    28     3  2.06692e+01  0.00000e+00 -1.21733e-02    30
   92   154    28     2  9.70708e+00  0.00000e+00 -6.43848e-03    48
   92   148    28     8  4.42978e+01  0.00000e+00  1.14501e-02    36
   92   148    28     8  1.37424e+02  0.00000e+00 -9.20384e-03    44
   92   150    28     6  5.39334e+01  0.00000e+00 -1.17227e-02    50
   92   154    28     2  1.26061e+01  0.00000e+00 -9.09963e-03    34
   92   154    28     2  2.58715e+01  0.00000e+00  1.62982e-02    34
   92   153    28     3  1.13352e+01  0.00000e+00  9.67442e-03    34
   92   153    28     3  2.10944e+01  0.00000e+00 -1.87642e-02    34
   92   148    28     8  2.35762e+02  0.00000e+00  4.32894e-03    20
   92   149    28     7  4.11650e+01  0.00000e+00  7.94712e-03    50
   92   148    28     8  1.51269e+02  0.00000e+00  6.90464e-03    44
   92   153    28     3  1.78751e+01  0.00000e+00  9.41506e-03    50
   92   154    28     2  1.46434e+01  0.00000e+00 -1.53231e-02    50
   92   148    28     8  6.90874e+01  0.00000e+00 -7.99893e-03    26
   92   151    28     5  2.64124e+01  0.00000e+00  7.12967e-03    30
   92   154    28     2  1.80569e+01  0.00000e+00  1.41792e-02    48
   92   154    28     2  1.16710e+01  0.00000e+00  9.97447e-03    50
   92   154    28     2  1.52844e+01  0.00000e+00 -1.40973e-02    50
   92   148    28     8  3.39608e+01  0.00000e+00  3.57726e-03    22
   92   150    28     6  3.73513e+01  0.00000e+00 -6.37740e-03    48
   92   153    28     3  2.04180e+01  0.00000e+00  1.17131e-02    50
   92   148    28     8  8.17175e+01  0.00000e+00 -5.39733e-03    46
   92   148    28     8  9.06306e+01  0.00000e+00  3.66134e-03    14
   92   154    28     2  1.58583e+01  0.00000e+00 -7.30885e-03    32
   92   149    28     7  3.69797e+01  0.00000e+00 -6.27675e-03    50
   92   148    28     8  9.12932e+01  0.00000e+00  4.17432e-03    20
   92   148    28     8  5.43585e+01  0.00000e+00  4.05257e-03    22
   92   154    28     2  1.00145e+01  0.00000e+00  7.52919e-03    50
   92   154    28     2  9.77953e+00  0.00000e+00 -1.36833e-02    30
   92   150    28     6  2.49464e+01  0.00000e+00  7.81636e-03    48
   92   154    28     2  1.10921e+01  0.00000e+00 -1.62278e-02    34
   92   154    28     2  9.54028e+00  0.00000e+00 -1.50141e-02    28
   92   148    28     8  3.96042e+01  0.00000e+00  4.13150e-03    44
   92   149    28     7  3.43717e+01  0.00000e+00  3.49978e-03    46
   92   154    28     2  1.40329e+01  0.00000e+00  8.59858e-03    50
   92   154    28     2  1.88761e+01  0.00000e+00  1.14046e-02    28
   92   149    28     7  4.51594e+01  0.00000e+00  6.42970e-03    46
   92   152    28     4  2.91503e+01  0.00000e+00 -8.12226e-03    48
   92   154    28     2  1.04878e+01  0.00000e+00 -7.07954e-03    28
   92   154    28     2  1.09643e+01  0.00000e+00  3.36391e-03    48
   92   148    28     8  5.32194e+01  0.00000e+00 -6.40225e-03    24
   92   148    28     8  3.98784e+01  0.00000e+00  4.46277e-03    38
   92   154    28     2  1.11402e+01  0.00000e+00 -1.68315e-02    48
   92   153    28     3  2.74298e+01  0.00000e+00  1.47492e-02    34
   92   148    28     8  6.83856e+01  0.00000e+00  6.90123e-03    24
   92   154    28     2  1.75916e+01  0.00000e+00  1.02751e-02    28
   92   148    28     8  8.59722e+01  0.00000e+00 -7.60721e-03    38
   92   154    28     2  1.16912e+01  0.00000e+00 -8.93644e-03    34
   92   153    28     3  2.66434e+01  0.00000e+00  1.34260e-02    30
   92   149    28     7  4.53835e+01  0.00000e+00  5.63235e-03    22
   92   149    28     7  4.28247e+01  0.00000e+00  6.64487e-03    10
   92   154    28     2  1.50586e+01  0.00000e+00 -1.12640e-02    34
   92   149    28     7  3.60067e+01  0.00000e+00 -5.69080e-03    44
   92   148    28     8  1.11033e+02  0.00000e+00  7.08823e-03    20
   92   150    28     6  4.08080e+01  0.00000e+00 -5.23420e-03    20
   92   154    28     2  2.06706e+01  0.00000e+00  9.80607e-03    32
   92   150    28     6  3.69240e+01  0.00000e+00  1.63182e-02    48
   92   148    28     8  4.79252e+01  0.00000e+00 -9.33819e-03     0
   92   150    28     6  3.66684e+01  0.00000e+00  6.03984e-03    50
   92   153    28     3  2.01900e+01  0.00000e+00 -7.75582e-03    32
   92   151    28     5  3.73938e+01  0.00000e+00 -1.48349e-02    30
   92   154    28     2  1.17601e+01  0.00000e+00  4.09210e-03    34
   92   148    28     8  9.78525e+01  0.00000e+00 -4.22270e-03     0
   92   148    28     8  5.18800e+01  0.00000e+00 -4.31734e-03    20
   92   148    28     8  4.50706e+01  0.00000e+00  4.48519e-03    24
   92   148    28     8  1.04971e+02  0.00000e+00 -4.58784e-03     0
   92   148    28     8  7.45977e+01  0.00000e+00 -3.93466e-03    12
   92   148    28     8  6.88899e+01  0.00000e+00  3.88280e-03    20
   92   154    28     2  1.89436e+01  0.00000e+00  1.17460e-02    28
   92   148    28     8  5.10946e+01  0.00000e+00 -6.76400e-03    44
   92   148    28     8  6.19132e+01  0.00000e+00  7.46590e-03    46
   92   148    28     8  4.10467e+01  0.00000e+00 -4.33440e-03    36
   92   154    28     2  1.99589e+01  0.00000e+00 -1.15450e-02    28
   92   149    28     7  5.36807e+01  0.00000e+00 -8.95422e-03    24
   92   150    28     6  4.34434e+01  0.00000e+00 -9.21697e-03    20
   92   148    28     8  5.06286e+01  0.00000e+00 -5.09865e-03    36
   92   148    28     8  4.27764e+01  0.00000e+00 -4.88260e-03    24
   92   154    28     2  1.83657e+01  0.00000e+00  1.29734e-02    30
   92   151    28     5  2.61627e+01  0.00000e+00 -8.94737e-03    50
   92   153    28     3  2.28897e+01  0.00000e+00 -1.01325e-02    48
   92   154    28     2  1.72515e+01  0.00000e+00 -1.05944e-02    50
   92   148    28     8  6.61982e+01  0.00000e+00 -3.74034e-03    38
   92   148    28     8  8.34465e+01  0.00000e+00 -6.19654e-03    36
   92   148    28     8  1.14471e+02  0.00000e+00  5.66256e-03    36
   92   153    28     3  2.51840e+01  0.00000e+00 -1.24652e-02    30
   92   153    28     3  2.62894e+01  0.00000e+00  1.31610e-02    34
   92   148    28     8  5.54921e+01  0.00000e+00  4.55535e-03    46
   92   148    28     8  4.86482e+01  0.00000e+00  3.62717e-03    36
   92   148    28     8  1.80095e+02  0.00000e+00 -5.12614e-03    36
   92   148    28     8  1.33700e+02  0.00000e+00  7.03605e-03    36
   92   154    28     2  1.50930e+01  0.00000e+00  8.01953e-03    50
   92   148    28     8  6.15979e+01  0.00000e+00  4.55963e-03    36
   92   150    28     6  2.95013e+01  0.00000e+00 -8.43457e-03    50
   92   153    28     3  1.57161e+01  0.00000e+00  1.76391e-02    50
   92   150    28     6  4.28229e+01  0.00000e+00  1.39165e-02    50
   92   148    28     8  1.37813e+02  0.00000e+00 -1.14119e-02    44
   92   148    28     8  8.82536e+01  0.00000e+00 -4.69941e-03    44
   92   148    28     8  6.45160e+01  0.00000e+00  3.30482e-03    36
   92   148    28     8  6.12846e+01  0.00000e+00  8.63692e-03    38
   92   148    28     8  6.30685e+01  0.00000e+00  6.57889e-03    24
   92   149    28     7  4.86695e+01  0.00000e+00 -6.32264e-03    38
   92   148    28     8  9.78200e+01  0.00000e+00 -7.35814e-03    36
   92   154    28     2  1.80916e+01  0.00000e+00 -1.13653e-02    30
   92   154    28     2  2.70055e+01  0.00000e+00  1.25903e-02    34
   92   148    28     8  5.06283e+01  0.00000e+00 -5.74123e-03    26
   92   148    28     8  6.14631e+01  0.00000e+00 -7.91556e-03    38
   92   154    28     2  1.49118e+01  0.00000e+00 -7.24626e-03    28
   92   149    28     7  4.29487e+01  0.00000e+00 -4.41784e-03    12
   92   150    28     6  3.42793e+01  0.00000e+00 -6.86155e-03    20
   92   148    28     8  1.02923e+02  0.00000e+00  4.46243e-03    26
   92   154    28     2  1.57092e+01  0.00000e+00 -1.07473e-02    34
   92   148    28     8  5.09561e+01  0.00000e+00 -5.32890e-03    26
   92   148    28     8  5.71185e+01  0.00000e+00  5.51092e-03    38
   92   154    28     2  2.92609e+01  0.00000e+00  6.32391e-03    28
   92   148    28     8  1.28147e+02  0.00000e+00  6.52796e-03    26
   92   148    28     8  1.25095e+02  0.00000e+00 -7.65376e-03    38
   92   148    28     8  9.23729e+01  0.00000e+00  4.01546e-03    10
   92   148    28     8  1.68428e+02  0.00000e+00  3.71620e-03    20
   92   148    28     8  7.44057e+01  0.00000e+00 -4.51929e-03    20
   92   148    28     8  4.12621e+01  0.00000e+00 -4.22184e-03    44
   92   154    28     2  2.72353e+01  0.00000e+00 -7.25317e-03    28
   92   148    28     8  9.49671e+01  0.00000e+00  6.50816e-03    46
   92   154    28     2  2.51172e+01  0.00000e+00  1.08142e-02    30
   92   148    28     8  6.70502e+01  0.00000e+00  6.37245e-03    26
   92   153    28     3  1.93633e+01  0.00000e+00 -1.00014e-02    50
   92   149    28     7  3.43670e+01  0.00000e+00 -9.54222e-03    50
   92   148    28     8  3.55490e+01  0.00000e+00  2.84221e-03    46
   92   148    28     8  2.02890e+02  0.00000e+00 -8.42785e-03    46
   92   148    28     8  5.12940e+01  0.00000e+00 -3.47361e-03    38
   92   151    28     5  4.23621e+01  0.00000e+00 -5.12570e-03    50
   92   151    28     5  4.20561e+01  0.00000e+00 -8.84200e-03    32
   92   150    28     6  4.28524e+01  0.00000e+00  8.27996e-03    32
   92   149    28     7  5.80903e+01  0.00000e+00 -6.30791e-03    48
   92   154    28     2  1.71812e+01  0.00000e+00 -7.63513e-03    48
   92   149    28     7  3.56992e+01  0.00000e+00  1.28440e-02    48
   92   148    28     8  8.43240e+01  0.00000e+00  7.26384e-03    36
   92   148    28     8  5.25149e+01  0.00000e+00  5.93439e-03    22
   92   154    28     2  2.27515e+01  0.00000e+00 -1.57274e-02    48
   92   149    28     7  4.90712e+01  0.00000e+00 -6.22774e-03    22
   92   148    28     8  1.07932e+02  0.00000e+00 -7.49084e-03    26
   92   150    28     6  3.41399e+01  0.00000e+00  4.52856e-03    30
   92   148    28     8  1.57023e+02  0.00000e+00 -4.57714e-03    26
   92   148    28     8  5.04176e+01  0.00000e+00 -6.70185e-03    46
   92   154    28     2  1.80700e+01  0.00000e+00 -8.53327e-03    32
   92   148    28     8  4.94291e+01  0.00000e+00  1.37869e-02    22
   92   148    28     8  9.15468e+01  0.00000e+00 -6.13335e-03    22
   92   149    28     7  4.29735e+01  0.00000e+00  6.59805e-03    26
   92   148    28     8  4.82661e+01  0.00000e+00 -3.11297e-03    14
   92   148    28     8  9.66966e+01  0.00000e+00 -6.28359e-03    24
   92   148    28     8  8.36833e+01  0.00000e+00  3.79856e-03    38
   92   148    28     8  8.87449e+01  0.00000e+00 -6.59256e-03    46
   92   148    28     8  7.24571e+01  0.00000e+00 -5.65913e-03    22
   92   148    28     8  7.69147e+01  0.00000e+00  3.87290e-03    36
   92   148    28     8  5.07087e+01  0.00000e+00  6.59142e-03    46
   92   148    28     8  6.86961e+01  0.00000e+00 -1.00169e-02    36
   92   148    28     8  1.13501e+02  0.00000e+00  5.12014e-03    22
   92   146    28    10  3.04974e+02  0.00000e+00 -6.85209e-03    22
   92   152    28     4  3.02186e+01  0.00000e+00  3.45843e-03    28
   92   154    28     2  1.65663e+01  0.00000e+00 -3.44770e-03    44
   92   152    28     4  3.41113e+01  0.00000e+00 -9.00040e-03    50
   92   148    28     8  1.05487e+02  0.00000e+00  4.25960e-03    44
   92   148    28     8  1.44150e+02  0.00000e+00 -5.33584e-03    40
   92   146    28    10  2.90876e+02  0.00000e+00 -1.13659e-02    44
   92   151    28     5  4.10584e+01  0.00000e+00 -1.79401e-02    32
   92   148    28     8  5.98410e+01  0.00000e+00 -6.40573e-03    20
   92   148    28     8  6.69032e+01  0.00000e+00 -5.34735e-03    26
   92   149    28     7  3.32420e+01  0.00000e+00  7.25069e-03    34
   92   148    28     8  9.12483e+01  0.00000e+00 -3.03846e-03    38
   92   150    28     6  3.18213e+01  0.00000e+00  4.74877e-03    44
   92   148    28     8  4.72926e+01  0.00000e+00  8.26413e-03    46
   92   148    28     8  6.52093e+01  0.00000e+00  6.61429e-03    38
   92   148    28     8  1.28396e+02  0.00000e+00 -3.10402e-03    44
   92   148    28     8  6.43018e+01  0.00000e+00  7.19571e-03    36
   92   148    28     8  7.87876e+01  0.00000e+00 -4.87595e-03    42
   92   148    28     8  6.42341e+01  0.00000e+00 -5.68595e-03    44
   92   153    28     3  2.23191e+01  0.00000e+00  8.74949e-03    48
   92   154    28     2  1.87971e+01  0.00000e+00 -7.80849e-03    48
   92   148    28     8  2.07389e+02  0.00000e+00  6.85336e-03    44
   92   154    28     2  1.97031e+01  0.00000e+00 -8.39992e-03    30
   92   148    28     8  1.32418e+02  0.00000e+00  7.05510e-03    26
   92   150    28     6  2.84342e+01  0.00000e+00  1.17429e-02    34
   92   149    28     7  4.02806e+01  0.00000e+00 -6.89155e-03    46
   92   148    28     8  1.66082e+02  0.00000e+00 -4.34929e-03    24
   92   154    28     2  2.58084e+01  0.00000e+00  1.76188e-02    48
   92   148    28     8  7.74441e+01  0.00000e+00 -4.17708e-03    20
   92   148    28     8  1.02085e+02  0.00000e+00  1.05548e-02    24
   92   148    28     8  8.02239e+01  0.00000e+00 -3.74765e-03    22
   92   148    28     8  1.28661e+02  0.00000e+00  4.54410e-03    22
   92   150    28     6  3.59135e+01  0.00000e+00  1.59037e-02    50
   92   148    28     8  1.78242e+02  0.00000e+00  7.55221e-03    36
   92   148    28     8  8.96802e+01  0.00000e+00  6.19685e-03    38
   92   148    28     8  1.34398e+02  0.00000e+00 -3.43998e-03    36
   92   148    28     8  4.09793e+01  0.00000e+00 -4.47562e-03    46
   92   148    28     8  9.42942e+01  0.00000e+00 -4.74680e-03     0
   92   149    28     7  4.08418e+01  0.00000e+00 -1.17756e-02    50
   92   148    28     8  1.20560e+02  0.00000e+00  5.28092e-03    26
   92   148    28     8  7.09708e+01  0.00000e+00 -6.43053e-03    46
   92   148    28     8  3.54504e+01  0.00000e+00 -2.48226e-03    22
   92   152    28     4  2.97901e+01  0.00000e+00 -1.00503e-02    48
   92   150    28     6  2.57630e+01  0.00000e+00  7.03746e-03    48
   92   148    28     8  4.56972e+01  0.00000e+00  5.80170e-03    46
   92   152    28     4  3.29637e+01  0.00000e+00  3.31918e-03    38
   92   148    28     8  6.43396e+01  0.00000e+00  5.54860e-03    36
   92   148    28     8  1.42794e+02  0.00000e+00  5.25634e-03    46
   92   148    28     8  7.56124e+01  0.00000e+00  5.04210e-03    44
   92   148    28     8  5.10040e+01  0.00000e+00 -4.43757e-03    16
   92   148    28     8  2.74921e+02  0.00000e+00 -4.59476e-03    12
   92   148    28     8  4.98488e+01  0.00000e+00  7.04739e-03    44
   92   153    28     3  3.57614e+01  0.00000e+00 -6.93362e-03    50
   92   153    28     3  2.29188e+01  0.00000e+00  6.21168e-03    48
   92   148    28     8  8.87751e+01  0.00000e+00 -5.44023e-03    44
   92   144    28    12  4.07409e+02  0.00000e+00 -4.99954e-03    42
   92   151    28     5  3.78149e+01  0.00000e+00  5.24231e-03    28
   92   148    28     8  1.09910e+02  0.00000e+00 -3.95845e-03    36
   92   148    28     8  4.58121e+01  0.00000e+00 -3.81857e-03    26
   92   148    28     8  2.08620e+02  0.00000e+00  4.26451e-03    46
   92   148    28     8  5.79180e+01  0.00000e+00  7.82995e-03    24
   92   148    28     8  6.09596e+01  0.00000e+00  5.58394e-03    20
   92   152    28     4  2.73592e+01  0.00000e+00  1.46043e-02    28
   92   148    28     8  1.66684e+02  0.00000e+00  4.49561e-03    20
   92   148    28     8  1.09069e+02  0.00000e+00 -2.55859e-03    22
   92   148    28     8  1.76379e+02  0.00000e+00 -6.44674e-03    40
   92   148    28     8  4.43362e+01  0.00000e+00  1.03897e-02    46
   92   148    28     8  8.09708e+01  0.00000e+00 -6.67843e-03    46
   92   148    28     8  3.99777e+01  0.00000e+00  8.45043e-03    46
   92   132    28    24  8.31635e+02  0.00000e+00 -1.59089e-03     8
   92   149    28     7  5.28865e+01  0.00000e+00  7.29377e-03    44
   92   148    28     8  7.06316e+01  0.00000e+00  4.49997e-03    36
   92   148    28     8  7.08240e+01  0.00000e+00  4.72134e-03    16
   92   148    28     8  8.10998e+01  0.00000e+00  5.42240e-03    38
   92   154    28     2  2.26139e+01  0.00000e+00  1.12078e-02    48
   92   148    28     8  8.89869e+01  0.00000e+00  6.62085e-03    46
   92   148    28     8  2.67996e+02  0.00000e+00  3.95347e-03    46
   92   148    28     8  8.56561e+01  0.00000e+00 -4.84253e-03     0
   92   148    28     8  6.80273e+01  0.00000e+00 -3.41575e-03    38
   92   154    28     2  2.23121e+01  0.00000e+00  1.24312e-02    34
   92   148    28     8  2.04956e+02  0.00000e+00  4.74647e-03    26
   92   152    28     4  2.79105e+01  0.00000e+00 -1.02223e-02    30
   92   148    28     8  1.17137e+02  0.00000e+00  1.05847e-02    46
   92   148    28     8  8.28079e+01  0.00000e+00 -5.44563e-03    46
   92   148    28     8  7.62029e+01  0.00000e+00 -8.16003e-03    46
   92   154    28     2  2.26501e+01  0.00000e+00 -1.35879e-02    28
   92   148    28     8  4.48801e+01  0.00000e+00  2.80569e-03    46
   92   148    28     8  1.05559e+02  0.00000e+00  5.68078e-03    38
   92   150    28     6  3.44579e+01  0.00000e+00 -5.83683e-03    34
   92   148    28     8  7.18052e+01  0.00000e+00  4.60457e-03    24
   92   148    28     8  1.90342e+02  0.00000e+00 -4.68250e-03    44
   92   148    28     8  7.34651e+01  0.00000e+00  5.37678e-03    44
   92   148    28     8  6.50133e+01  0.00000e+00  6.27122e-03    24
   92   149    28     7  4.91258e+01  0.00000e+00 -7.23044e-03    26
   92   153    28     3  2.99875e+01  0.00000e+00 -1.32258e-02    34
   92   152    28     4  2.22100e+01  0.00000e+00 -1.06093e-02    50
   92   149    28     7  5.22160e+01  0.00000e+00  9.97498e-03    50
   92   146    28    10  2.73524e+02  0.00000e+00  6.11070e-03    46
   92   150    28     6  3.63857e+01  0.00000e+00  9.19405e-03    50
   92   148    28     8  8.89727e+01  0.00000e+00  2.84014e-03    38
   92   148    28     8  2.57566e+02  0.00000e+00 -4.10646e-03    36
   92   148    28     8  9.42723e+01  0.00000e+00 -3.56522e-03    44
   92   148    28     8  3.31047e+01  0.00000e+00  4.28217e-03    20
   92   152    28     4  2.73541e+01  0.00000e+00 -1.10521e-02    34
   92   148    28     8  1.74612e+02  0.00000e+00  6.95697e-03    36
   92   148    28     8  1.00191e+02  0.00000e+00  4.05906e-03    22
   92   148    28     8  1.43440e+02  0.00000e+00  5.99085e-03    36
   92   148    28     8  2.08831e+02  0.00000e+00 -8.15489e-03    46
   92   148    28     8  1.59858e+02  0.00000e+00  6.56270e-03    26
   92   148    28     8  1.23613e+02  0.00000e+00 -6.32163e-03    46
   92   148    28     8  1.72137e+02  0.00000e+00  5.26763e-03    46
   92   148    28     8  9.74608e+01  0.00000e+00  4.98923e-03    20
   92   148    28     8  4.46499e+01  0.00000e+00 -4.56567e-03    20
   92   148    28     8  1.22772e+02  0.00000e+00 -8.31019e-03    24
   92   150    28     6  4.23104e+01  0.00000e+00  1.10224e-02    48
   92   148    28     8  1.04186e+02  0.00000e+00  8.73254e-03    22
   92   148    28     8  8.11422e+01  0.00000e+00 -4.94485e-03    14
   92   148    28     8  9.00921e+01  0.00000e+00  4.28712e-03    38
