 1  -4.1555005461 
 2  -4.1555005461 
 3  -0.2952526680 
 4  -0.2952526680 
 5  -0.2952526589 
 6  -0.2952526589 
 7  2.8738628907 
 8  2.8738628907 
 9  4.1555005461 
 10  4.1555005461 
 11  4.2952526479 
 12  4.2952526479 
 13  4.2952526790 
 14  4.2952526790 
 15  5.1261371093 
 16  5.1261371093 
