-1.356605116225603480e-01  3.894246623595688739e+00  2.106004323927083703e+02 
-7.203229925504046893e-02  2.906879713560468037e+00  5.592379264183074383e+02 
-9.387729803231793790e-02  3.884127371311218990e+00  4.397296825312999999e+02 
-4.936214592274976165e-01  2.869221137323154647e+00  1.077540785913530108e+01 
-7.914944963258621069e-01  3.666818367919376431e+00  4.853203174919066498e+00 
-7.071732232554276409e-01  3.201077722578166362e+00  5.400952479726466748e+00 
-1.046599649456086967e+00  4.101217414113822457e+00  2.744136064117909779e+00 
-1.068860031616334805e+00  4.810851323656094358e+00  3.210951702569478261e+00 
-1.241668798025083786e+00  4.607340608992743114e+00  1.988400387426740856e+00 
-1.452636250987048960e+00  7.171563943936710039e+00  2.398600517843081814e+00 
-1.749096366891804255e+00  7.965550416953113277e+00  1.603684246340065123e+00 
-2.038819540529213548e+00  7.589485835903631461e+00  8.258066315476787489e-01 
-2.220960954688819378e+00  1.003886891321961805e+01  1.035180515719944072e+00 
-2.567853031276427167e+00  1.239857773544843234e+01  8.803190323837088993e-01 
-3.061702635484513824e+00  1.641074424963574430e+01  7.506618236785522758e-01 
-3.762896985186842791e+00  2.498144248524149447e+01  7.643017050910111410e-01 
-4.045279363317697552e+00  2.590284001560478089e+01  5.828885780300411268e-01 
-4.388958246277226749e+00  3.381217273908581689e+01  7.552952617374008026e-01 
-5.999906298714061670e+00  4.636233081205860174e+01  2.878827476662835783e-01 
-6.836210405325413575e+00  6.090270691881656973e+01  3.031840442694360149e-01 
-7.267170683961598598e+00  6.680513611756786929e+01  2.649668139133283251e-01 
-8.500384585608495414e+00  8.278559821929093232e+01  1.457177494581181620e-01 
-8.891389786551748387e+00  9.458114047414456138e+01  1.963692650759789604e-01 
-1.021376058027577649e+01  1.123702446417888439e+02  7.715940957223249574e-02 
-1.032497792278017990e+01  1.114501643303016465e+02  4.544803282091013780e-02 
-1.070729880145560386e+01  1.169016309211229157e+02  1.967254353473489245e-02 
-1.075193057917687867e+01  1.175748494498067913e+02  1.704818241392012240e-02 
-1.092199469722809724e+01  1.202635292126989413e+02  8.161298568402855155e-03 
-1.103084733985439314e+01  1.226014690609053446e+02  7.576258292268641358e-03 
-1.109971642106476430e+01  1.237284778334625059e+02  4.259394691028062577e-03 
-1.111847334391990394e+01  1.242226350230124297e+02  4.871245218677369357e-03 
-1.108421403932333327e+01  1.233036650790574527e+02  3.612770054839368680e-03 
-1.110391043817451617e+01  1.235908408774589731e+02  2.384601985034792964e-03 
-1.115181057155023403e+01  1.245562891937167223e+02  1.555208205981225764e-03 
-1.124639256616475080e+01  1.266908345711478887e+02  1.656282336467320608e-03 
-1.123424928210287632e+01  1.264019641181716906e+02  1.534028256515123159e-03 
-1.124715372849441586e+01  1.267022686510543537e+02  1.611099830014362747e-03 
-1.122774131524453978e+01  1.261971011606563451e+02  1.070314061788546663e-03 
-1.120604597376905964e+01  1.256774857225544793e+02  8.124147118928299683e-04 
-1.123641782032007974e+01  1.264502779098294809e+02  1.530151566231500700e-03 
-1.122174474293085922e+01  1.260389136913355088e+02  8.843069792975423232e-04 
-1.123465775872990413e+01  1.262892845989920119e+02  5.684601844515063847e-04 
-1.122337896306322413e+01  1.260493253539488876e+02  6.755092442177240870e-04 
-1.123454229204814148e+01  1.262808843138338375e+02  5.224722346507798803e-04 
-1.119319064711964984e+01  1.254139994231987316e+02  1.009538408925977643e-03 
-1.122731229949957132e+01  1.261290546822018541e+02  6.069945977679211228e-04 
-1.121832200841615901e+01  1.259519719834130314e+02  8.043122504771333444e-04 
-1.122632685000630026e+01  1.260729879399529096e+02  3.378025608726534994e-04 
-1.123454640654050962e+01  1.262574766025770145e+02  3.362804007502634852e-04 
-1.121480347499160679e+01  1.258127696306665797e+02  3.256106889860838917e-04 
-1.120867687149128500e+01  1.257026363306554515e+02  5.428377972360077944e-04 
-1.125379992324980982e+01  1.266897296508664539e+02  3.293927589982761418e-04 
-1.123203057596411014e+01  1.262132052412799510e+02  4.335369965506811595e-04 
-1.118984982642146875e+01  1.252844208724841906e+02  5.724795664815855766e-04 
-1.123231829502642753e+01  1.262188102497948989e+02  4.267108943382167232e-04 
-1.122968090446469880e+01  1.261365272591508102e+02  2.441922525357653122e-04 
-1.120754818250337514e+01  1.256712210479751519e+02  4.942696581432690301e-04 
-1.123131057870338267e+01  1.261797268049523524e+02  2.964071417543585733e-04 
-1.119837778073745227e+01  1.254417164682631380e+02  3.034325047287205878e-04 
-1.124829553847168562e+01  1.265666180672589149e+02  3.356319375456766991e-04 
-1.121730264154913392e+01  1.258631786384227951e+02  2.805426486070925667e-04 
-1.125253916751316119e+01  1.266650840265920976e+02  3.589199194843401995e-04 
-1.121125459215617504e+01  1.257397522097598852e+02  3.780876494482430009e-04 
-1.122839442298026569e+01  1.261095764310260279e+02  2.596441397919072806e-04 
-1.120266671205213527e+01  1.256199635774479049e+02  9.579471218589183639e-04 
-1.122369032297055824e+01  1.259995693949224602e+02  2.250111412322618111e-04 
-1.123090962596618425e+01  1.262063274407472306e+02  5.787242240667203347e-04 
-1.123336924639509427e+01  1.262228633766371217e+02  2.716470026482306166e-04 
-1.123556014829937411e+01  1.262556524222541299e+02  1.413251381673006322e-04 
-1.125938650955405151e+01  1.268679706748412030e+02  7.429462142489856027e-04 
-1.121910602686810243e+01  1.258866129020887854e+02  1.451743939301935354e-04 
-1.121067842993277175e+01  1.257115609281101882e+02  2.566060279114799740e-04 
-1.122460313493047224e+01  1.260616515349656197e+02  5.550841019722727076e-04 
-1.123253856423625585e+01  1.261999569173562747e+02  2.380465936996817604e-04 
-1.121637554554156502e+01  1.258302569366977934e+02  1.842230024351568002e-04 
-1.123608575069402349e+01  1.262947281067423688e+02  3.572692632451543644e-04 
-1.122027029827073008e+01  1.259373075843111849e+02  3.403010439112142305e-04 
-1.120964212397880821e+01  1.256779846947798660e+02  1.743500808050744467e-04 
-1.122953234960486135e+01  1.261738711463675457e+02  5.667961701316670542e-04 
-1.122366330198905260e+01  1.260545726115909275e+02  6.664625177184479088e-04 
-1.123631910293300606e+01  1.263407000862617622e+02  6.798399568721157299e-04 
-1.121534009055304359e+01  1.258358456042629285e+02  4.133460385670050408e-04 
-1.121520853547300867e+01  1.258087249654295761e+02  2.211978983394583670e-04 
-1.123126967643415419e+01  1.261830215889821432e+02  3.298127187147903926e-04 
-1.123171056229827514e+01  1.261873471281777483e+02  2.855695233283173703e-04 
-1.124063550658265953e+01  1.264007661463025585e+02  3.868525890210645912e-04 
-1.121497836360058109e+01  1.258095366744457806e+02  2.687082461076924287e-04 
-1.120376852427467895e+01  1.255769835917461421e+02  4.186790298579642260e-04 
-1.125617705084930620e+01  1.267471286861902229e+02  3.599553144720957351e-04 
