 5.479151635848660717e+00  0.000000000000000000e+00   5.355723902763277522e+01  7.839864063117358839e-01 
 3.255828885129534278e+00  0.000000000000000000e+00   4.268977063406532579e+01  3.027176627916158047e+00 
 8.469809061087125723e-01  0.000000000000000000e+00   3.044130414720196853e+01  4.143419955439068048e+01 
-1.233013707392366820e+00  0.000000000000000000e+00   3.190873153175757793e+01  1.998812928203260597e+01 
-3.507388951468291438e+00  0.000000000000000000e+00   3.929201483656883909e+01  2.194011240496828385e+00 
-5.975887606437188637e+00  0.000000000000000000e+00   6.010060833498192068e+01  6.829609010000403657e-01 
-7.819491538917810125e+00  0.000000000000000000e+00   7.992939337679334244e+01  3.072224230718329507e-01 
-8.832851558059985564e+00  0.000000000000000000e+00   8.524379356666787544e+01  9.259926721252560722e-02 
-8.987656769961850145e+00  0.000000000000000000e+00   8.653803712679990667e+01  7.130734545104268352e-02 
-9.456416580544496853e+00  0.000000000000000000e+00   9.202341965711222826e+01  2.907061307492185553e-02 
-9.340045387443101532e+00  0.000000000000000000e+00   8.919289232582985960e+01  2.242691598278145557e-02 
-9.259591750397552445e+00  0.000000000000000000e+00   8.745922525268895242e+01  2.005114391140284946e-02 
-9.799630867580106042e+00  0.000000000000000000e+00   9.650279409252418361e+01  4.894464415411628119e-03 
-9.704666387817661999e+00  0.000000000000000000e+00   9.498532564001466483e+01  8.545033382690983559e-03 
-9.872529953819030979e+00  0.000000000000000000e+00   9.779959639399829996e+01  3.413968060256422979e-03 
-9.835535172743849586e+00  0.000000000000000000e+00   9.718321028003636286e+01  4.604801496076011379e-03 
-9.924798441040978858e+00  0.000000000000000000e+00   9.873988246624710996e+01  2.418826827943240665e-03 
-9.868795817702716633e+00  0.000000000000000000e+00   9.781549238673598268e+01  4.336666162830853273e-03 
-9.937443761996398450e+00  0.000000000000000000e+00   9.903603879819928579e+01  2.868276223841940541e-03 
-9.909449102304796142e+00  0.000000000000000000e+00   9.864081759505488378e+01  4.517808729928666014e-03 
-9.948477837008651292e+00  0.000000000000000000e+00   9.918298562253384887e+01  2.129631604361808313e-03 
-1.000074619078660554e+01  0.000000000000000000e+00   1.002785369910067033e+02  2.635732818154247481e-03 
-9.904061958390521170e+00  0.000000000000000000e+00   9.892555762567251065e+01  8.513717770522509151e-03 
-1.001605948774624189e+01  0.000000000000000000e+00   1.008172720534221156e+02  4.942356823047178334e-03 
-1.003413198129656259e+01  0.000000000000000000e+00   1.008565562619213125e+02  1.715783829366841718e-03 
-1.004723030174431031e+01  0.000000000000000000e+00   1.012358252913696930e+02  2.862779700918886058e-03 
-1.005699818407577162e+01  0.000000000000000000e+00   1.014006575255932745e+02  2.545351732374533365e-03 
-1.003311072584192232e+01  0.000000000000000000e+00   1.011731721321330895e+02  5.065016150267831474e-03 
-1.006458597306323099e+01  0.000000000000000000e+00   1.015419126487241499e+02  2.428744518437129640e-03 
-1.010448890614001272e+01  0.000000000000000000e+00   1.026326111914543731e+02  5.209711174396456160e-03 
-1.009404664124884121e+01  0.000000000000000000e+00   1.020738513801778709e+02  1.806597176031228286e-03 
-1.005881273748610027e+01  0.000000000000000000e+00   1.017638455551001613e+02  5.773211308838813345e-03 
-1.008131543301710487e+01  0.000000000000000000e+00   1.018736336490786414e+02  2.368452928961805540e-03 
-1.010174719750954253e+01  0.000000000000000000e+00   1.021319916126673775e+02  8.495753679780679215e-04 
