-1.466697425120652598e+00  0.000000000000000000e+00   1.235506034558554411e+01  4.743330544617989197e+00 
-1.787479322126998893e+00  0.000000000000000000e+00   1.353658551735930970e+01  3.236693809995040194e+00 
-2.006087127257293101e+00  0.000000000000000000e+00   1.465437791858328964e+01  2.641395112938356160e+00 
-2.262748982675911069e+00  0.000000000000000000e+00   1.498940430001172430e+01  1.927599181726325162e+00 
-2.665221759640987287e+00  0.000000000000000000e+00   1.769834452708442640e+01  1.491528988436485959e+00 
-3.039482693158854332e+00  0.000000000000000000e+00   1.857265241841419012e+01  1.010363457304754409e+00 
-3.292802550698938902e+00  0.000000000000000000e+00   2.106221226699637228e+01  9.425517902123285996e-01 
-3.536764311951940076e+00  0.000000000000000000e+00   2.600453303148150752e+01  1.078915418306810370e+00 
-3.856239428076831732e+00  0.000000000000000000e+00   2.441924726430243098e+01  6.421177328146280283e-01 
-4.509039746495393963e+00  0.000000000000000000e+00   3.106042285300138062e+01  5.277040738594092062e-01 
-4.546325789045835286e+00  0.000000000000000000e+00   3.211689677731522607e+01  5.538620782890015803e-01 
-4.926227453631923936e+00  0.000000000000000000e+00   3.319155810047412558e+01  3.677247927016449869e-01 
-5.250503706566234996e+00  0.000000000000000000e+00   3.541763502748261772e+01  2.847470214477766381e-01 
-5.566603030873169544e+00  0.000000000000000000e+00   4.044786371925608393e+01  3.053142691010841125e-01 
-5.746145566747653533e+00  0.000000000000000000e+00   4.175379738328799561e+01  2.645695844282353049e-01 
-5.926206979715772150e+00  0.000000000000000000e+00   4.297727114358261957e+01  2.237288674448929815e-01 
-6.330934377576483918e+00  0.000000000000000000e+00   4.907368124358427508e+01  2.243709415845896726e-01 
-6.634943755749222127e+00  0.000000000000000000e+00   5.146746372324415830e+01  1.691178077872499963e-01 
-6.876834441949319476e+00  0.000000000000000000e+00   5.464393472596113810e+01  1.554863674903126658e-01 
-7.399208857784587146e+00  0.000000000000000000e+00   6.156660364842458932e+01  1.245392634721548403e-01 
-7.491540451043307236e+00  0.000000000000000000e+00   6.356449834808308452e+01  1.325890699696507524e-01 
-7.876773078492165681e+00  0.000000000000000000e+00   7.004809588182949653e+01  1.290148809816891728e-01 
