00000  acc_hop acc_ex  n_hop    n_ex     : Tue Jun  7 17:35:10 2016
00001  0.40597 0.00000 80800    0        : Tue Jun  7 17:35:10 2016
00002  0.39525 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00003  0.37817 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00004  0.35853 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00005  0.34095 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00006  0.32536 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00007  0.30621 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00008  0.29306 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00009  0.27996 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00010  0.27205 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00011  0.26563 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00012  0.26585 0.00000 80080    0        : Tue Jun  7 17:35:10 2016
00013  0.26245 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00014  0.26422 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00015  0.26264 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00016  0.26450 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00017  0.25759 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00018  0.25764 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00019  0.26432 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00020  0.26419 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00021  0.26911 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00022  0.26799 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00023  0.27233 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00024  0.27099 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00025  0.27651 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00026  0.27305 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00027  0.27396 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00028  0.28201 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00029  0.27074 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00030  0.27887 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00031  0.27973 0.00000 80080    0        : Tue Jun  7 17:35:11 2016
00032  0.27581 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00033  0.28680 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00034  0.28648 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00035  0.28718 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00036  0.28661 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00037  0.29011 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00038  0.29088 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00039  0.29008 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00040  0.29301 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00041  0.28911 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00042  0.28939 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00043  0.29891 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00044  0.29760 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00045  0.29737 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00046  0.29523 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00047  0.29994 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00048  0.29733 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00049  0.29835 0.00000 80080    0        : Tue Jun  7 17:35:12 2016
00050  0.29845 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00051  0.29763 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00052  0.29463 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00053  0.30172 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00054  0.29602 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00055  0.29784 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00056  0.29437 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00057  0.29940 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00058  0.30181 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00059  0.29783 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00060  0.29835 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00061  0.29388 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00062  0.29381 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00063  0.29462 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00064  0.29763 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00065  0.29866 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00066  0.30331 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00067  0.29297 0.00000 80080    0        : Tue Jun  7 17:35:13 2016
00068  0.30074 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00069  0.29548 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00070  0.29588 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00071  0.29235 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00072  0.29187 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00073  0.29366 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00074  0.29382 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00075  0.29291 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00076  0.28736 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00077  0.29416 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00078  0.29187 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00079  0.29585 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00080  0.29800 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00081  0.29393 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00082  0.28696 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00083  0.29761 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00084  0.29256 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00085  0.29851 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00086  0.29294 0.00000 80080    0        : Tue Jun  7 17:35:14 2016
00087  0.28696 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00088  0.29795 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00089  0.29901 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00090  0.29051 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00091  0.28864 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00092  0.29524 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00093  0.28495 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00094  0.29674 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00095  0.29266 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00096  0.29343 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00097  0.29108 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00098  0.29773 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00099  0.29406 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00100  0.28831 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00101  0.29389 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00102  0.29518 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00103  0.28905 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00104  0.29412 0.00000 80080    0        : Tue Jun  7 17:35:15 2016
00105  0.28884 0.00000 80080    0        : Tue Jun  7 17:35:16 2016
00106  0.28519 0.00000 80080    0        : Tue Jun  7 17:35:16 2016
