 9.736290764510499685e+00  1.327430432471527411e+02  4.003116424294713149e-01 
 6.811051359939624739e+00  8.311279925347967890e+01  7.915939999860464038e-01 
 4.150977569977831294e+00  4.947227199121968511e+01  1.871184377593898773e+00 
 1.772912801624425994e+00  3.260856544093627463e+01  9.374255538377799013e+00 
-1.710662670287355913e-01  2.347919324350357684e+01  8.013325535285144952e+02 
-1.890237020167504278e+00  2.629268319890049099e+01  6.358721715540820441e+00 
-3.350571820444649518e+00  3.385198256757310276e+01  2.015409129449866388e+00 
-4.403362814746324183e+00  3.582673088657104188e+01  8.477288521163769408e-01 
-5.047263539320793413e+00  4.062048703484100542e+01  5.945317190662179341e-01 
-5.798698653712856199e+00  4.886446442004518076e+01  4.532223319455545574e-01 
-6.403352519200111281e+00  5.149702575115358627e+01  2.559354644506930399e-01 
-6.812221744794594080e+00  5.731904368223590041e+01  2.351547801343369659e-01 
-7.103409802227754533e+00  6.200180998547203615e+01  2.287700782577779812e-01 
-7.433251270264088717e+00  6.418566330096122385e+01  1.616636665732634759e-01 
-7.737143329627038213e+00  6.840971303359866340e+01  1.427638256456679744e-01 
-7.985255852096404539e+00  7.287108466256042050e+01  1.428192901789981095e-01 
-8.251464501422599795e+00  7.575291912939765382e+01  1.125955067923093411e-01 
-8.490109068145393678e+00  8.006010374504650429e+01  1.106816829441416572e-01 
-8.759817515427888779e+00  8.643579016745280796e+01  1.264281325814654855e-01 
-9.008203902856751100e+00  9.072768552883745485e+01  1.180556385425832466e-01 
-9.271797659068118591e+00  9.357390190967576871e+01  8.849602823067789781e-02 
-9.414759306609862932e+00  9.633913298925831725e+01  8.688674021691042415e-02 
-9.690022350361447323e+00  1.010782743315402428e+02  7.648569057948528815e-02 
-9.877711633750131170e+00  1.037134347108720647e+02  6.297323748144641187e-02 
-1.008993409262359719e+01  1.088150102074978491e+02  6.883864613775834973e-02 
-1.020209717507076341e+01  1.099841415645296792e+02  5.669866245997957910e-02 
-1.031094536807916917e+01  1.373535640925337020e+02  2.919418349584432804e-01 
-1.055736520518583532e+01  1.161236658894765412e+02  4.186067832786866116e-02 
-1.064751077121050926e+01  1.177890014203771045e+02  3.898329231225660524e-02 
-1.065464577466994811e+01  1.184654159548508972e+02  4.355069648441250996e-02 
-1.087893081078960655e+01  1.233478932692176642e+02  4.221976965858161013e-02 
-1.086691024778806280e+01  1.221513460733578995e+02  3.439424794393939472e-02 
-1.099028852685198387e+01  1.257319420563841419e+02  4.094416620768395049e-02 
-1.102039890634505070e+01  1.277483674050468210e+02  5.186675385394454857e-02 
-1.114144977191084607e+01  1.276756074452537604e+02  2.854789412734780665e-02 
-1.114358639983652743e+01  1.272550859611283016e+02  2.476711267478386505e-02 
-1.117568894405350477e+01  1.280499861810382072e+02  2.525270798532867553e-02 
-1.113064597938430644e+01  1.273927499020628176e+02  2.826244095617911831e-02 
-1.127646063661462428e+01  1.306732940022633045e+02  2.764052525494621604e-02 
-1.127893163692482403e+01  1.304649230187962985e+02  2.555234888873292309e-02 
-1.125213993484306840e+01  1.295664209684994432e+02  2.334533297576845551e-02 
-1.130451063608725626e+01  1.308096388018241214e+02  2.361398998324188564e-02 
-1.126053458500961391e+01  1.299532427652946751e+02  2.487076182929993939e-02 
-1.134976371525639216e+01  1.316224380668035110e+02  2.177739509837344628e-02 
-1.137083398841960502e+01  1.322498279415527236e+02  2.284653369096166162e-02 
-1.141536592110429638e+01  1.334215883151380240e+02  2.387380382783714505e-02 
-1.144496736784778257e+01  1.340300379101230703e+02  2.322943040190089334e-02 
-1.140940219878715034e+01  1.341013350754834050e+02  3.016625984872500776e-02 
-1.139448573352859384e+01  1.329274416975056283e+02  2.382372334325726787e-02 
-1.149209734240085545e+01  1.345853334363246461e+02  1.905856351458297751e-02 
-1.146664332858157920e+01  1.344550931621112682e+02  2.259731973837645486e-02 
-1.144103243339260878e+01  1.341480002189191509e+02  2.483457631070215207e-02 
-1.149485736852635753e+01  1.349714541874429017e+02  2.149149127521629565e-02 
-1.156774007995501741e+01  1.366350495561908076e+02  2.109247392331863730e-02 
-1.150896484753084259e+01  1.353200222073685666e+02  2.162034538204441261e-02 
-1.158108353220897158e+01  1.370841453918126263e+02  2.208929742828404444e-02 
-1.158086508023558103e+01  1.369406692315446037e+02  2.105806945828278889e-02 
-1.159451242056523768e+01  1.372682078486328123e+02  2.109225800435573714e-02 
-1.155291802541138857e+01  1.503880161745899215e+02  1.267559156320166025e-01 
-1.163164367571497060e+01  1.382541490351456162e+02  2.187081187450020878e-02 
-1.162709186830728392e+01  1.380299543445808865e+02  2.101268191615904626e-02 
-1.158081440961186814e+01  1.368065018290745627e+02  2.006661576948060022e-02 
-1.161423825238822083e+01  1.375182539212373172e+02  1.948041670849675472e-02 
-1.162585260848862667e+01  1.377209278090064686e+02  1.894399549594488058e-02 
-1.162409209662346932e+01  1.377227163337753097e+02  1.926590117715840794e-02 
-1.158077951996556720e+01  1.366574102328637537e+02  1.896108779826298496e-02 
-1.161513856821926005e+01  1.374274963551789028e+02  1.864965878661998394e-02 
-1.161533066506245149e+01  1.376584280944894374e+02  2.032763747236897289e-02 
-1.163082153182721079e+01  1.379022118926811515e+02  1.941365950305064952e-02 
-1.164177569101994081e+01  1.384151711689451645e+02  2.128097025323847508e-02 
-1.170652129661066176e+01  1.397123223482011838e+02  1.948066283087515616e-02 
-1.167184105337530653e+01  1.388859266036076576e+02  1.948188011144329559e-02 
-1.170891798743780399e+01  1.397175224540966383e+02  1.910128150840697397e-02 
-1.170258946521194154e+01  1.397468842714233404e+02  2.041819514648379394e-02 
-1.170956480588847093e+01  1.397501557294357042e+02  1.922669863092160356e-02 
-1.167517776937486396e+01  1.391712497274729969e+02  2.099243257571606000e-02 
-1.170722359922222111e+01  1.398697293053719477e+02  2.050681219304440611e-02 
-1.167629129897532358e+01  1.389662219782961756e+02  1.929386041388797199e-02 
