 1.211995040237671084e+01  0.000000000000000000e+00   1.858837522039013379e+02  2.654347174916639185e-01 
 9.363192591974970114e+00  0.000000000000000000e+00   1.241059742980965552e+02  4.156137598777640552e-01 
 5.784975290499375866e+00  0.000000000000000000e+00   7.273821807039588805e+01  1.173499982404237807e+00 
 3.347808681959172805e+00  0.000000000000000000e+00   4.148989606497583083e+01  2.701869325766970586e+00 
 1.354809065026022941e+00  0.000000000000000000e+00   3.061261833820511313e+01  1.567801228039769690e+01 
-3.955662233746215506e-01  0.000000000000000000e+00   2.211523656432082419e+01  1.403361273750391263e+02 
-1.783438116405136498e+00  0.000000000000000000e+00   2.177325366814537233e+01  5.845532610266383600e+00 
-2.690146941393694480e+00  0.000000000000000000e+00   2.601104447424120636e+01  2.594229349743551349e+00 
-3.704313817463704250e+00  0.000000000000000000e+00   3.334739891185872551e+01  1.430224649438220252e+00 
-4.587237421102556389e+00  0.000000000000000000e+00   3.565226152123384651e+01  6.942779027033526562e-01 
-5.779085971515454112e+00  0.000000000000000000e+00   4.826864924590062600e+01  4.452628360005208008e-01 
-6.148420688038056525e+00  0.000000000000000000e+00   5.094070011285602817e+01  3.475278790314492716e-01 
-6.690701602054874186e+00  0.000000000000000000e+00   5.657080148905357220e+01  2.637146182874185452e-01 
