 1.211995040237671084e+01  0.000000000000000000e+00 0.0  1.858837522039013379e+02  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  0.000000000000000000e+00  0.000000000000000000e+00 0.0  7.526627576673384779e-01  0.000000000000000000e+00 0.0  2.620092761576544138e+00  0.000000000000000000e+00 0.0  1.932192803008397242e+00  0.000000000000000000e+00 0.0  2.066051785424606990e+00  0.000000000000000000e+00 0.0  3.730277638974019427e-01  0.000000000000000000e+00 0.0  6.223777880007399510e-01  0.000000000000000000e+00 0.0  2.616530267927474451e+00  0.000000000000000000e+00 0.0  2.667553771933060869e+00  0.000000000000000000e+00 0.0  5.425353585217566055e-01  0.000000000000000000e+00 0.0  3.550744474090156810e+00  0.000000000000000000e+00 0.0  3.348536386198138981e+00  0.000000000000000000e+00 0.0  9.480841837230007396e-01  0.000000000000000000e+00 0.0  3.812146105717482136e+00  0.000000000000000000e+00 0.0  1.367067952399732444e+00  0.000000000000000000e+00 0.0  2.530178716193252519e+00  0.000000000000000000e+00 0.0  2.390519704944899182e+00  0.000000000000000000e+00 0.0  1.113041660933990151e+00  0.000000000000000000e+00 0.0  7.360541682445507217e-01  0.000000000000000000e+00 0.0  1.565362977884132256e+00  0.000000000000000000e+00 0.0  3.116599107578493122e+00  0.000000000000000000e+00 0.0  3.423900694739238748e+00  0.000000000000000000e+00 0.0  3.602989627220991142e+00  0.000000000000000000e+00 0.0  1.279514676722832478e+00  0.000000000000000000e+00 0.0  1.249647017254041093e-01  0.000000000000000000e+00 0.0  3.674685114821991228e+00  0.000000000000000000e+00 0.0  2.346071264196594619e+00  0.000000000000000000e+00 0.0  3.417029242294126856e+00  0.000000000000000000e+00 0.0  2.086388302129429828e+00  0.000000000000000000e+00 0.0  1.132246976614050382e+00  0.000000000000000000e+00 0.0  1.323380111550302329e+00  0.000000000000000000e+00 0.0  2.714906329943993057e+00  0.000000000000000000e+00 0.0  9.615116205364794277e-01  0.000000000000000000e+00 0.0  3.456758577189929516e-01  0.000000000000000000e+00 0.0  1.609545349685705062e+00  0.000000000000000000e+00 0.0  6.047753963107441733e-01  0.000000000000000000e+00 0.0  2.438002228682653261e+00  0.000000000000000000e+00 0.0  3.838608769769084272e+00  0.000000000000000000e+00 0.0  1.487207663701303417e+00  0.000000000000000000e+00 0.0  1.002854484190205397e+00  0.000000000000000000e+00 0.0  1.254568103017634106e+00  0.000000000000000000e+00 0.0  3.378141045932763209e+00  0.000000000000000000e+00 0.0  1.962296056463937122e+00  0.000000000000000000e+00 0.0  2.093183260066920237e+00  0.000000000000000000e+00 0.0  9.073947454514214028e-01  0.000000000000000000e+00 0.0  2.990145862924407094e+00  0.000000000000000000e+00 0.0  7.760653422287768777e-01  0.000000000000000000e+00 0.0  1.901195448693860923e+00  0.000000000000000000e+00 0.0  2.709747499041935903e+00  0.000000000000000000e+00 0.0  1.312540321978125313e+00  0.000000000000000000e+00 0.0  3.473536886704408744e+00  0.000000000000000000e+00 0.0  1.370243463362016412e+00  0.000000000000000000e+00 0.0  7.293588008023370317e-02  0.000000000000000000e+00 0.0  4.087864474071665200e-01  0.000000000000000000e+00 0.0  3.260362013929560820e+00  0.000000000000000000e+00 0.0  3.654961375306675198e+00  0.000000000000000000e+00 0.0  6.210553022407678397e-02  0.000000000000000000e+00 0.0  3.957590597562656409e+00  0.000000000000000000e+00 0.0  5.657277416342865184e-01  0.000000000000000000e+00 0.0  7.681806013254196541e-01  0.000000000000000000e+00 0.0  3.003670707392037009e+00  0.000000000000000000e+00 0.0  1.499850281518279704e+00  0.000000000000000000e+00 0.0  7.616057617580909156e-01  0.000000000000000000e+00 0.0  1.563486546324355020e+00  0.000000000000000000e+00 0.0  2.228853379877645313e+00  0.000000000000000000e+00 0.0  3.700092434840085875e+00  0.000000000000000000e+00 0.0  1.105341191153772273e+00  0.000000000000000000e+00 0.0  3.143885310425433843e+00  0.000000000000000000e+00 0.0  2.019092151864839035e+00  0.000000000000000000e+00 0.0  2.497770433771504095e+00  0.000000000000000000e+00 0.0  2.619149697782943154e+00  0.000000000000000000e+00 0.0  2.569593369655312376e+00  0.000000000000000000e+00 0.0  3.535846808962904486e+00  0.000000000000000000e+00 0.0  2.749995648298371176e+00  0.000000000000000000e+00 0.0  3.484459380044488075e+00  0.000000000000000000e+00 0.0  1.706075132616079904e+00  0.000000000000000000e+00 0.0  8.896607429814070711e-01  0.000000000000000000e+00 0.0  1.025796748381700096e+00  0.000000000000000000e+00 0.0  3.796439488243914528e+00  0.000000000000000000e+00 0.0  2.006535357358568916e+00  0.000000000000000000e+00 0.0  3.100474988652208719e+00  0.000000000000000000e+00 0.0  2.648014647464186577e+00  0.000000000000000000e+00 0.0  7.822372928895734434e-01  0.000000000000000000e+00 0.0  1.064696304464514354e+00  0.000000000000000000e+00 0.0  4.118497955667693167e-01  0.000000000000000000e+00 0.0  2.817632342283446500e-01  0.000000000000000000e+00 0.0  8.718229735382837520e-01  0.000000000000000000e+00 0.0  3.620905342360306367e+00  0.000000000000000000e+00 0.0  3.448768593891814671e+00  0.000000000000000000e+00 0.0  3.215209345946682618e+00  0.000000000000000000e+00 0.0  3.970551489833246683e-01  0.000000000000000000e+00 0.0  3.781791123705285917e-01  0.000000000000000000e+00 0.0  2.446228131249990501e+00  0.000000000000000000e+00 0.0  2.728525565047532186e+00  0.000000000000000000e+00 0.0  2.632721901141805709e+00  0.000000000000000000e+00 0.0  2.135830402982520582e+00  0.000000000000000000e+00 0.0  3.634733365005842209e+00  0.000000000000000000e+00 0.0  4.000000000000000000e+00  0.000000000000000000e+00 0.0  2.669837887752739558e+00  0.000000000000000000e+00 0.0  6.380511334578700122e-01  0.000000000000000000e+00 0.0  9.134742012486611884e-01  0.000000000000000000e+00 0.0  1.970376317298949020e+00  0.000000000000000000e+00 0.0  3.588237034348725540e+00  0.000000000000000000e+00 0.0  1.771909491406294279e+00  0.000000000000000000e+00 0.0  2.033690988651731590e+00  0.000000000000000000e+00 0.0  2.481358270224681029e+00  0.000000000000000000e+00 0.0  3.169092995548778546e+00  0.000000000000000000e+00 0.0  1.652717981310913187e+00  0.000000000000000000e+00 0.0  2.477462296797436903e+00  0.000000000000000000e+00 0.0  7.086714925810542187e-01  0.000000000000000000e+00 0.0  2.013805814893402157e+00  0.000000000000000000e+00 0.0  2.113015290684646663e-01  0.000000000000000000e+00 0.0  1.693064059232681995e+00  0.000000000000000000e+00 0.0  3.399819356568674955e+00  0.000000000000000000e+00 0.0  3.569418524267571335e+00  0.000000000000000000e+00 0.0  9.699072096420152667e-01  0.000000000000000000e+00 0.0  3.893785366686439708e-01  0.000000000000000000e+00 0.0  3.729821139042065692e+00  0.000000000000000000e+00 0.0  1.409057009725830367e+00  0.000000000000000000e+00 0.0  1.698420619004680443e+00  0.000000000000000000e+00 0.0  2.288303501581383514e+00  0.000000000000000000e+00 0.0  8.219947959427175155e-01  0.000000000000000000e+00 0.0  1.580273238619825715e+00  0.000000000000000000e+00 0.0  6.623668381165651597e-01  0.000000000000000000e+00 0.0  1.784506472744676664e+00  0.000000000000000000e+00 0.0  3.208712760581272860e+00  0.000000000000000000e+00 0.0  1.331043391943779408e+00  0.000000000000000000e+00 0.0  2.516918071929204359e+00  0.000000000000000000e+00 0.0  3.097071312073700899e-01  0.000000000000000000e+00 0.0  2.903839697881664961e+00  0.000000000000000000e+00 0.0  8.162364927431549066e-01  0.000000000000000000e+00 0.0  2.859471814409754731e-01  0.000000000000000000e+00 0.0  3.261640387098744487e+00  0.000000000000000000e+00 0.0  1.954776082106858714e+00  0.000000000000000000e+00 0.0  1.247348604850236464e+00  0.000000000000000000e+00 0.0  1.760562875390886850e+00  0.000000000000000000e+00 0.0  2.204775052201032981e+00  0.000000000000000000e+00 0.0  3.250380323250473769e+00  0.000000000000000000e+00 0.0  8.934599611835297717e-01  0.000000000000000000e+00 0.0  1.622285769410374945e+00  0.000000000000000000e+00 0.0  2.040145226712898996e+00  0.000000000000000000e+00 0.0  1.491664695336819113e+00  0.000000000000000000e+00 0.0  3.780251119038815499e+00  0.000000000000000000e+00 0.0  1.770299261143137293e-01  0.000000000000000000e+00 0.0  1.489356900071524104e+00  0.000000000000000000e+00 0.0  1.328692248361702299e+00  0.000000000000000000e+00 0.0  1.992006174826940645e+00  0.000000000000000000e+00 0.0  2.338062473233633032e+00  0.000000000000000000e+00 0.0  3.612339543841307066e+00  0.000000000000000000e+00 0.0  3.406949718017936224e+00  0.000000000000000000e+00 0.0  3.132234321354955053e+00  0.000000000000000000e+00 0.0  2.691560555174305147e+00  0.000000000000000000e+00 0.0  2.560559182083353313e+00  0.000000000000000000e+00 0.0  1.508062396396134153e+00  0.000000000000000000e+00 0.0  3.219691468138602186e+00  0.000000000000000000e+00 0.0  3.930395295788356336e+00  0.000000000000000000e+00 0.0  2.116803946992817931e+00  0.000000000000000000e+00 0.0  7.338249683083530872e-01  0.000000000000000000e+00 0.0  2.606617873599726964e-01  0.000000000000000000e+00 0.0  3.228887113254610974e-01  0.000000000000000000e+00 0.0  7.374523422962715458e-01  0.000000000000000000e+00 0.0  2.612785192946453172e+00  0.000000000000000000e+00 0.0  1.712660094153785506e+00  0.000000000000000000e+00 0.0  1.071754284505166854e+00  0.000000000000000000e+00 0.0  3.522904187501273210e+00  0.000000000000000000e+00 0.0  3.765176814343989875e+00  0.000000000000000000e+00 0.0  1.721334509989709938e+00  0.000000000000000000e+00 0.0  2.198543211351423832e+00  0.000000000000000000e+00 0.0  3.329814567963286009e+00  0.000000000000000000e+00 0.0  1.054106910629689864e+00  0.000000000000000000e+00 0.0  2.508474409988668885e+00  0.000000000000000000e+00 0.0  3.853081437966108386e-02  0.000000000000000000e+00 0.0  6.071819572146138766e-01  0.000000000000000000e+00 0.0  1.710634691609547842e+00  0.000000000000000000e+00 0.0  1.057682927268464468e+00  0.000000000000000000e+00 0.0  7.629560642957698979e-01  0.000000000000000000e+00 0.0  1.891284427263200119e+00  0.000000000000000000e+00 0.0  1.992237040567306217e+00  0.000000000000000000e+00 0.0  2.799856726957869135e+00  0.000000000000000000e+00 0.0  2.676776847961607197e-01  0.000000000000000000e+00 0.0  2.421922456289566483e+00  0.000000000000000000e+00 0.0  2.431263209078137477e-01  0.000000000000000000e+00 0.0  7.807031144143389279e-01  0.000000000000000000e+00 0.0  3.297716180942325881e+00  0.000000000000000000e+00 0.0  3.489284756333490112e+00  0.000000000000000000e+00 0.0  5.997155603294637011e-02  0.000000000000000000e+00 0.0  3.385227374014761370e+00  0.000000000000000000e+00 0.0  1.001897189055381387e+00  0.000000000000000000e+00 0.0  1.745250186177147889e+00  0.000000000000000000e+00 0.0  1.572791616837244222e+00  0.000000000000000000e+00 0.0  5.878822015004465662e-01  0.000000000000000000e+00 0.0  9.897947125719808170e-01  0.000000000000000000e+00 0.0  1.829953743191884419e+00  0.000000000000000000e+00 0.0  1.705099821119618220e+00  0.000000000000000000e+00 0.0  5.311934138982027376e-01  0.000000000000000000e+00 0.0  8.839111692822633204e-01  0.000000000000000000e+00 0.0  1.939272028934384773e+00  0.000000000000000000e+00 0.0  3.655535645202800499e+00  0.000000000000000000e+00 0.0  2.186061630727793581e+00  0.000000000000000000e+00 0.0  1.032890400445578338e+00  0.000000000000000000e+00 0.0  6.677866900287459107e-01  0.000000000000000000e+00 0.0  3.607670591140368366e+00  0.000000000000000000e+00 0.0  1.533702248644744637e-01  0.000000000000000000e+00 0.0  1.744821917781355980e+00  0.000000000000000000e+00 0.0  6.402534654345783949e-01  0.000000000000000000e+00 0.0  2.509431534559903643e+00  0.000000000000000000e+00 0.0  1.149859440876225047e+00  0.000000000000000000e+00 0.0  2.944210509387954033e+00  0.000000000000000000e+00 0.0  2.273409957941516790e+00  0.000000000000000000e+00 0.0  3.736846363417255734e+00  0.000000000000000000e+00 0.0  3.374284441937260848e+00  0.000000000000000000e+00 0.0  2.693685363669608090e+00  0.000000000000000000e+00 0.0  1.021554079760261580e+00  0.000000000000000000e+00 0.0  1.279618260083771553e+00  0.000000000000000000e+00 0.0  1.568769690121711413e+00  0.000000000000000000e+00 0.0  1.217470233428816995e+00  0.000000000000000000e+00 0.0  3.372332069502496310e+00  0.000000000000000000e+00 0.0  2.737610628103194887e+00  0.000000000000000000e+00 0.0  2.815608237140936887e-01  0.000000000000000000e+00 0.0  4.809982076917072580e-01  0.000000000000000000e+00 0.0  3.124384443462826511e+00  0.000000000000000000e+00 0.0  1.511820401588484852e+00  0.000000000000000000e+00 0.0  2.320392820770870834e+00  0.000000000000000000e+00 0.0  2.839794860580166169e+00  0.000000000000000000e+00 0.0  1.717359446319347338e+00  0.000000000000000000e+00 0.0  2.617887885126619185e+00  0.000000000000000000e+00 0.0  3.671762422904884637e+00  0.000000000000000000e+00 0.0  3.478853275489000474e+00  0.000000000000000000e+00 0.0  8.271418803261136876e-01  0.000000000000000000e+00 0.0  2.797776971483199482e+00  0.000000000000000000e+00 0.0  1.169151101810215421e+00  0.000000000000000000e+00 0.0  3.701486150937450259e-01  0.000000000000000000e+00 0.0  1.770368163240934489e+00  0.000000000000000000e+00 0.0  2.003318173890067388e+00  0.000000000000000000e+00 0.0  3.880359118225836568e+00  0.000000000000000000e+00 0.0  7.907594429744368991e-01  0.000000000000000000e+00 0.0  1.249885396180705710e+00  0.000000000000000000e+00 0.0  1.889399279251584574e+00  0.000000000000000000e+00 0.0  3.762072798418875763e+00  0.000000000000000000e+00 0.0  3.880934889640772045e+00  0.000000000000000000e+00 0.0  2.739853947535638934e+00  0.000000000000000000e+00 0.0  2.781224449947151012e+00  0.000000000000000000e+00 0.0  8.718832179028553064e-02  0.000000000000000000e+00 0.0  1.233202866043927814e+00  0.000000000000000000e+00 0.0  3.687472963341004162e-01  0.000000000000000000e+00 0.0  3.025555625524944503e+00  0.000000000000000000e+00 0.0  3.835522781390105163e+00  0.000000000000000000e+00 0.0  2.675282049170570886e+00  0.000000000000000000e+00 0.0  1.850530660421322748e+00  0.000000000000000000e+00 0.0  4.557057300955236201e-02  0.000000000000000000e+00 0.0  3.512714807225042257e+00  0.000000000000000000e+00 0.0  1.660858715792698614e+00  0.000000000000000000e+00 0.0  2.942274008687401743e+00  0.000000000000000000e+00 0.0  3.443604635829624616e+00  0.000000000000000000e+00 0.0  1.214586078630418564e+00  0.000000000000000000e+00 0.0  2.360688243170723233e+00  0.000000000000000000e+00 0.0  3.192374473437578519e+00  0.000000000000000000e+00 0.0 
