00000  acc_hop acc_ex  n_hop    n_ex     : Fri Jun 24 22:18:57 2016
00074  0.29074 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00075  0.29306 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00076  0.29646 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00077  0.28919 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00078  0.29920 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00079  0.28440 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00080  0.28919 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00081  0.28166 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00082  0.28496 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00083  0.28682 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00084  0.28455 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00085  0.29450 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00086  0.29280 0.00000 19392    0        : Fri Jun 24 22:18:59 2016
00087  0.28666 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00088  0.27697 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00089  0.28713 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00090  0.27914 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00091  0.28424 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00092  0.28388 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00093  0.28945 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00094  0.27831 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00095  0.28177 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00096  0.28140 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00097  0.28563 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00098  0.29832 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00099  0.29069 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00100  0.28630 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00101  0.29559 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00102  0.29327 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00103  0.29476 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00104  0.28213 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00105  0.30033 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00106  0.28852 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00107  0.29481 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00108  0.27749 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00109  0.29672 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00110  0.27934 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00111  0.28254 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00112  0.28842 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00113  0.30059 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00114  0.28795 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00115  0.29265 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00116  0.27883 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00117  0.29136 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00118  0.27671 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00119  0.28362 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00120  0.28048 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00121  0.29796 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00122  0.28785 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00123  0.28610 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00124  0.28548 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00125  0.28238 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00126  0.28244 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00127  0.30466 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00128  0.29486 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00129  0.28661 0.00000 19392    0        : Fri Jun 24 22:19:00 2016
00130  0.28254 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00131  0.27475 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00132  0.28888 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00133  0.28991 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00134  0.29002 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00135  0.28749 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00136  0.27635 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00137  0.28780 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00138  0.28507 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00139  0.27645 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00140  0.28140 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00141  0.27914 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00142  0.29280 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00143  0.28409 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00144  0.27480 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00145  0.27883 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00146  0.27491 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00147  0.29022 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00148  0.27867 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00149  0.28816 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00150  0.28857 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00151  0.28806 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00152  0.30177 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00153  0.29218 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00154  0.27841 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00155  0.28393 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00156  0.28347 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00157  0.27718 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00158  0.29667 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00159  0.27645 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00160  0.28140 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00161  0.28708 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00162  0.28955 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00163  0.27955 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00164  0.28161 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00165  0.27419 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00166  0.29048 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00167  0.28955 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00168  0.28801 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00169  0.28450 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00170  0.28388 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00171  0.28538 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00172  0.29502 0.00000 19392    0        : Fri Jun 24 22:19:01 2016
00173  0.27945 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00174  0.27759 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00175  0.27816 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00176  0.28553 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00177  0.29079 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00178  0.28862 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00179  0.27501 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00180  0.27759 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00181  0.27723 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00182  0.28816 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00183  0.28744 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00184  0.28285 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00185  0.28744 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00186  0.28568 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00187  0.28641 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00188  0.27960 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00189  0.27321 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00190  0.27150 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00191  0.27857 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00192  0.27883 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00193  0.28806 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00194  0.28718 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00195  0.28532 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00196  0.28445 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00197  0.28037 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00198  0.28837 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00199  0.27914 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00200  0.28244 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00201  0.27284 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00202  0.27491 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00203  0.27429 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00204  0.28837 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00205  0.27573 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00206  0.28017 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00207  0.27898 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00208  0.28455 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00209  0.27924 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00210  0.27759 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00211  0.27836 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00212  0.28996 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00213  0.28161 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00214  0.29347 0.00000 19392    0        : Fri Jun 24 22:19:02 2016
00215  0.28914 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00216  0.27702 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00217  0.27372 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00218  0.27207 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00219  0.28605 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00220  0.28362 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00221  0.26717 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00222  0.28228 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00223  0.26588 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00224  0.27702 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00225  0.27738 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00226  0.28177 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00227  0.28960 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00228  0.27862 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00229  0.28785 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00230  0.27965 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00231  0.27929 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00232  0.26614 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00233  0.26856 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00234  0.26521 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00235  0.28424 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00236  0.27388 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00237  0.27934 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00238  0.27486 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00239  0.27083 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00240  0.28615 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00241  0.27052 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00242  0.27032 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00243  0.28068 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00244  0.26923 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00245  0.27981 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00246  0.27166 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00247  0.28275 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00248  0.27743 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00249  0.28568 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00250  0.26903 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00251  0.29574 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00252  0.26490 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00253  0.28754 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00254  0.28543 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00255  0.28553 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00256  0.28269 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00257  0.27465 0.00000 19392    0        : Fri Jun 24 22:19:03 2016
00258  0.28465 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00259  0.28063 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00260  0.27470 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00261  0.27393 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00262  0.27444 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00263  0.28481 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00264  0.27620 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00265  0.28821 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00266  0.28491 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00267  0.27511 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00268  0.27656 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00269  0.27217 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00270  0.28079 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00271  0.27001 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00272  0.28146 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00273  0.27826 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00274  0.27790 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00275  0.26872 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00276  0.27671 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00277  0.27867 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00278  0.25201 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00279  0.26434 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00280  0.27676 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00281  0.27609 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00282  0.27687 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00283  0.29497 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00284  0.28357 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00285  0.27506 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00286  0.27011 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00287  0.27140 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00288  0.26887 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00289  0.28733 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00290  0.27826 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00291  0.27578 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00292  0.28589 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00293  0.27197 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00294  0.26903 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00295  0.27996 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00296  0.27377 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00297  0.27939 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00298  0.27444 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00299  0.27382 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00300  0.28754 0.00000 19392    0        : Fri Jun 24 22:19:04 2016
00301  0.28089 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00302  0.27357 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00303  0.27470 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00304  0.27176 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00305  0.26831 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00306  0.28708 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00307  0.28594 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00308  0.27109 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00309  0.28099 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00310  0.28084 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00311  0.28254 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00312  0.28403 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00313  0.27955 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00314  0.28888 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00315  0.28285 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00316  0.28048 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00317  0.27836 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00318  0.28929 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00319  0.27877 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00320  0.28904 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00321  0.27083 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00322  0.27042 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00323  0.28146 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00324  0.27764 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00325  0.26083 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00326  0.28213 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00327  0.28228 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00328  0.27119 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00329  0.29146 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00330  0.28496 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00331  0.27063 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00332  0.27743 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00333  0.26728 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00334  0.27254 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00335  0.27290 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00336  0.27821 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00337  0.28192 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00338  0.27254 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00339  0.27264 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00340  0.27511 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00341  0.27609 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00342  0.26294 0.00000 19392    0        : Fri Jun 24 22:19:05 2016
00343  0.27630 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00344  0.27501 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00345  0.26753 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00346  0.27078 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00347  0.27171 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00348  0.27847 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00349  0.28213 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00350  0.28507 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00351  0.28749 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00352  0.26975 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00353  0.25975 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00354  0.26645 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00355  0.27769 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00356  0.27908 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00357  0.26954 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00358  0.27563 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00359  0.28208 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00360  0.27749 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00361  0.27682 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00362  0.27491 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00363  0.29053 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00364  0.28182 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00365  0.29528 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00366  0.27779 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00367  0.27233 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00368  0.28182 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00369  0.28300 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00370  0.28238 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00371  0.29120 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00372  0.28568 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00373  0.28445 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00374  0.27718 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00375  0.29017 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
00376  0.27228 0.00000 19392    0        : Fri Jun 24 22:19:06 2016
