#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   92    82     0    10  4.02151e+02  1.12373e-03 -4.95367e-03    13
   92    84     0     8  3.34166e+02  1.37311e-03  3.74391e-03    18
   92    81     0    11  4.73818e+02  1.49775e-03 -4.35826e-03    11
   92    80     0    12  5.07009e+02  1.12373e-03  5.71870e-03    11
   92    80     0    12  5.90631e+02  2.12048e-03  5.17308e-03    10
   92    82     0    10  4.18024e+02  1.62236e-03  4.74585e-03     0
   92    82     0    10  4.25314e+02  1.12373e-03 -3.96335e-03    10
   92    80     0    12  4.96336e+02  1.37311e-03 -3.36321e-03    12
   92    82     0    10  4.67437e+02  1.24844e-03 -3.63058e-03    22
   92    84     0     8  3.68855e+02  1.49775e-03  2.59753e-03    22
   92    82     0    10  4.70450e+02  1.99694e-03 -4.34154e-03    22
   92    82     0    10  3.93327e+02  2.24494e-03 -3.43190e-03     0
   92    69     0    23  1.10748e+03  9.99000e-04  1.48963e-03     3
   92    81     0    11  5.11595e+02  2.24494e-03  4.26174e-03    13
   92    80     0    12  4.96032e+02  1.37311e-03  2.03842e-03    10
   92    82     0    10  4.24953e+02  1.24844e-03  2.38589e-03    10
   92    82     0    10  3.78519e+02  1.49775e-03  3.82940e-03     0
   92    69     0    23  1.00539e+03  1.24844e-03 -1.27619e-03     2
   92    80     0    12  5.66598e+02  8.74234e-04  4.11855e-03    11
   92    80     0    12  5.16941e+02  1.62236e-03  2.94127e-03    20
   92    81     0    11  4.66398e+02  1.49775e-03 -5.67627e-03     0
   92    82     0    10  4.48503e+02  2.49375e-03 -2.76844e-03    13
   92    67     0    25  1.37880e+03  1.12373e-03  1.19443e-03     4
   92    84     0     8  3.59772e+02  1.49775e-03  5.09424e-03     0
   92    77     0    15  6.36126e+02  9.99000e-04 -3.03733e-03     9
   92    82     0    10  3.72278e+02  7.49438e-04 -1.00710e-02    22
   92    80     0    12  5.96814e+02  1.62236e-03  5.65297e-03    10
   92    82     0    10  4.10800e+02  1.37311e-03 -4.19914e-03    21
   92    80     0    12  4.86418e+02  1.87148e-03 -6.53255e-03    12
   92    80     0    12  5.33379e+02  1.74694e-03 -1.08992e-02    10
   92    80     0    12  4.81265e+02  2.12148e-03  5.53344e-03    12
   92    80     0    12  4.95533e+02  2.12048e-03 -2.40513e-03    21
   92    82     0    10  3.77831e+02  1.99600e-03  2.67615e-03    21
   92    82     0    10  4.28138e+02  1.62236e-03 -5.94672e-03    22
   92    82     0    10  3.87592e+02  1.49775e-03 -4.38111e-03    13
   92    82     0    10  3.90874e+02  1.24844e-03  5.09593e-03    12
   92    82     0    10  3.88274e+02  1.62236e-03 -3.17990e-03    23
   92    80     0    12  5.89915e+02  1.74694e-03  8.38557e-03    13
   92    80     0    12  5.99241e+02  1.12373e-03  4.72135e-03    12
   92    72     0    20  7.22776e+02  1.62236e-03  1.21821e-03     1
   92    68     0    24  1.24098e+03  1.74694e-03 -1.04444e-03     2
   92    66     0    26  2.64784e+03  1.62236e-03  1.85866e-03    60
   92    75     0    17  6.90055e+02  1.49775e-03 -5.34135e-03     7
   92    75     0    17  7.12456e+02  1.74694e-03 -3.61293e-03     7
   92    71     0    21  7.93730e+02  1.24844e-03 -1.02640e-03     2
   92    69     0    23  9.52137e+02  1.37311e-03  2.21354e-03     0
   92    78     0    14  6.42397e+02  1.49775e-03  4.93467e-03     7
   92    80     0    12  6.06042e+02  1.24844e-03 -2.48468e-03    13
   92    80     0    12  5.96875e+02  1.99694e-03  1.96686e-03    13
   92    68     0    24  1.16983e+03  1.62236e-03  5.03912e-04     2
   92    69     0    23  9.09572e+02  2.12048e-03 -7.76277e-04     0
   92    70     0    22  8.02144e+02  1.99600e-03 -8.86460e-04    21
   92    80     0    12  6.14724e+02  7.49437e-04  5.31460e-03    12
   92    75     0    17  6.69514e+02  1.49775e-03 -3.28328e-03     2
   92    75     0    17  6.90903e+02  8.74234e-04 -3.69394e-03     9
   92    67     0    25  2.10288e+03  1.62236e-03  8.20838e-04     1
   92    71     0    21  7.52390e+02  1.24844e-03 -5.86794e-04     0
   92    69     0    23  8.76523e+02  2.24600e-03 -8.68143e-04     2
   92    75     0    17  6.73228e+02  7.49437e-04  1.75401e-03     2
   92    64     0    28  3.87388e+03  8.74234e-04  2.94994e-04    31
   92    75     0    17  6.75932e+02  1.87148e-03  4.39208e-03     9
   92    69     0    23  9.65034e+02  1.37311e-03 -1.21709e-03     3
   92    71     0    21  7.79984e+02  1.24844e-03  1.77909e-03    21
   92    78     0    14  6.62723e+02  1.49775e-03  3.32962e-03     7
   92    73     0    19  7.56845e+02  1.62236e-03 -3.44909e-03     9
   92    75     0    17  7.01178e+02  9.99000e-04  6.12658e-03     7
   92    69     0    23  9.01992e+02  1.62236e-03 -1.50938e-03     3
   92    69     0    23  8.83022e+02  1.74694e-03  1.96556e-03     3
   92    69     0    23  9.71544e+02  1.24844e-03 -1.16422e-03     2
   92    71     0    21  7.85155e+02  1.62236e-03 -1.25929e-03    21
   92    69     0    23  1.04867e+03  1.49775e-03  1.46801e-03     2
   92    74     0    18  7.21123e+02  2.24494e-03  3.04064e-03     9
   92    69     0    23  9.41242e+02  1.24844e-03 -7.91906e-04     2
   92    67     0    25  1.72352e+03  1.24844e-03  1.01024e-03    44
   92    69     0    23  8.55820e+02  1.12373e-03  1.04021e-03     4
   92    67     0    25  1.29410e+03  8.74234e-04  1.00115e-03     3
   92    77     0    15  6.82695e+02  1.99600e-03 -3.83631e-03    10
   92    69     0    23  9.08642e+02  1.37311e-03 -2.17314e-03     4
   92    69     0    23  8.22526e+02  1.49775e-03  2.12153e-03     3
   92    76     0    16  6.62907e+02  1.37311e-03  3.63181e-03     0
   92    72     0    20  7.46767e+02  1.49775e-03 -4.18587e-03     0
   92    71     0    21  7.67522e+02  1.12373e-03 -1.42896e-03    21
   92    69     0    23  1.05462e+03  1.62236e-03 -1.92706e-03     0
   92    75     0    17  7.05915e+02  1.62236e-03  2.02571e-03    21
   92    69     0    23  8.63897e+02  1.62236e-03 -2.37501e-03     0
   92    71     0    21  7.50608e+02  9.99000e-04 -1.53839e-03    21
   92    64     0    28  4.93183e+03  1.49775e-03  2.27796e-04    62
   92    71     0    21  7.99857e+02  2.24494e-03 -1.95934e-03     2
   92    69     0    23  9.03630e+02  8.74234e-04 -2.07442e-03     1
   92    69     0    23  9.87673e+02  1.99600e-03  2.20195e-03     1
   92    75     0    17  7.26216e+02  1.12373e-03 -3.81935e-03     9
   92    69     0    23  1.06955e+03  1.87148e-03 -1.28826e-03     4
   92    69     0    23  8.37418e+02  1.87236e-03  2.19615e-03     2
   92    76     0    16  6.75823e+02  2.12048e-03  3.84906e-03     6
   92    71     0    21  8.06463e+02  1.62236e-03 -1.82116e-03    21
   92    69     0    23  9.31101e+02  2.24600e-03  3.02184e-03     1
   92    71     0    21  7.91193e+02  1.49775e-03  2.15484e-03     2
   92    73     0    19  7.22901e+02  1.62236e-03  5.73281e-03     9
   92    75     0    17  7.21473e+02  1.87148e-03 -4.55283e-03     0
   92    76     0    16  6.81997e+02  1.24844e-03 -4.26878e-03     9
   92    71     0    21  7.78170e+02  2.12048e-03  1.71792e-03    21
   92    69     0    23  8.46816e+02  1.99600e-03  8.82302e-04     1
   92    69     0    23  9.13175e+02  1.12373e-03  1.01255e-03     2
   92    71     0    21  7.53794e+02  1.37311e-03 -2.41601e-03     2
   92    69     0    23  8.15376e+02  1.12373e-03 -2.17001e-03     0
   92    69     0    23  8.85506e+02  2.12048e-03  1.74149e-03     3
   92    69     0    23  8.19214e+02  1.49775e-03  1.42721e-03     1
   92    69     0    23  8.33345e+02  1.49775e-03 -2.02594e-03     2
   92    68     0    24  1.20817e+03  1.99600e-03  7.62296e-04     2
   92    67     0    25  1.69346e+03  1.74694e-03  8.29694e-04     3
   92    75     0    17  7.13368e+02  1.24844e-03 -2.91264e-03     8
   92    75     0    17  6.78985e+02  1.24844e-03  3.57874e-03     9
   92    71     0    21  7.68585e+02  1.49775e-03 -1.19868e-03     2
   92    68     0    24  1.33610e+03  1.37373e-03 -9.07496e-04     3
   92    69     0    23  8.55839e+02  1.62236e-03  1.42412e-03     4
   92    69     0    23  9.22221e+02  1.24844e-03 -1.81789e-03     3
   92    75     0    17  7.05122e+02  1.99600e-03  5.23071e-03     6
   92    71     0    21  7.99449e+02  1.24844e-03  1.46048e-03     2
   92    71     0    21  7.56089e+02  1.24844e-03 -3.15878e-03    21
   92    75     0    17  7.09749e+02  1.99600e-03  1.85955e-03    21
   92    71     0    21  7.52300e+02  1.37311e-03  1.66882e-03    88
   92    75     0    17  7.25529e+02  1.99600e-03  4.62405e-03     7
   92    69     0    23  7.99241e+02  2.24600e-03 -7.98435e-04     2
   92    67     0    25  2.01786e+03  1.37311e-03 -8.23544e-04     3
   92    69     0    23  8.26860e+02  9.99000e-04 -1.71011e-03     2
   92    75     0    17  7.19534e+02  1.87148e-03 -4.56051e-03     6
   92    69     0    23  8.99281e+02  1.49775e-03 -1.03277e-03     3
   92    69     0    23  8.39862e+02  1.62236e-03 -1.01426e-03     0
   92    69     0    23  9.72710e+02  1.87148e-03  9.63069e-04     3
   92    71     0    21  7.76328e+02  1.62236e-03 -1.24301e-03     2
   92    69     0    23  8.46357e+02  1.99600e-03 -7.38575e-04     1
   92    69     0    23  8.19474e+02  1.49775e-03  1.37043e-03     4
   92    69     0    23  9.05381e+02  1.62236e-03  2.05714e-03     2
   92    69     0    23  9.98927e+02  1.87148e-03  2.12277e-03     1
   92    69     0    23  9.19195e+02  9.99000e-04  1.06064e-03     4
   92    68     0    24  1.08882e+03  7.49437e-04 -8.93459e-04     3
   92    69     0    23  8.47021e+02  1.62236e-03 -1.72854e-03     0
   92    67     0    25  1.41608e+03  1.24844e-03  6.59792e-04     4
   92    69     0    23  9.32543e+02  1.49775e-03  1.65171e-03     0
   92    70     0    22  7.87765e+02  6.24609e-04  1.61261e-03    20
   92    68     0    24  1.22578e+03  1.49775e-03 -1.35159e-03     1
   92    69     0    23  8.30372e+02  1.87236e-03 -1.92499e-03     4
   92    68     0    24  1.28206e+03  2.24494e-03  1.16428e-03     3
   92    71     0    21  7.83981e+02  1.49844e-03 -2.45023e-03     3
   92    72     0    20  7.30761e+02  1.37311e-03 -1.56591e-03     9
   92    71     0    21  8.11144e+02  9.99000e-04  2.87752e-03     3
   92    69     0    23  1.03238e+03  1.62236e-03  6.72107e-04     2
   92    69     0    23  9.87032e+02  1.62236e-03 -1.04335e-03     2
   92    69     0    23  9.79581e+02  8.74234e-04  1.10063e-03     1
   92    69     0    23  1.02554e+03  1.99600e-03 -1.07322e-03     0
   92    64     0    28  6.90969e+03  1.87148e-03 -5.72626e-04    88
   92    67     0    25  2.38928e+03  1.37311e-03 -1.02343e-03     3
   92    67     0    25  1.45312e+03  1.74694e-03 -1.22556e-03     4
   92    68     0    24  1.21380e+03  2.49375e-03 -1.19709e-03     2
   92    71     0    21  7.80514e+02  1.12373e-03 -1.88949e-03    20
   92    69     0    23  8.42460e+02  1.99600e-03 -1.85090e-03     0
   92    69     0    23  8.36504e+02  8.74234e-04 -4.75539e-04     4
   92    69     0    23  1.10861e+03  1.62236e-03  1.16481e-03     0
   92    67     0    25  2.17667e+03  7.49438e-04 -4.94637e-04     4
   92    69     0    23  8.83990e+02  2.12048e-03  2.49500e-03     2
   92    69     0    23  9.06505e+02  1.74694e-03  1.37472e-03     0
   92    69     0    23  8.94040e+02  9.99000e-04 -1.36052e-03     3
   92    69     0    23  8.53436e+02  1.49775e-03 -1.83165e-03     1
   92    69     0    23  9.31270e+02  2.12048e-03  2.41391e-03     3
   92    69     0    23  9.30586e+02  1.12373e-03 -2.59619e-03     1
   92    69     0    23  9.65916e+02  8.74234e-04  5.67181e-04     1
   92    69     0    23  9.71806e+02  3.24100e-03 -2.93646e-03     0
   92    69     0    23  8.54919e+02  1.49775e-03 -9.99174e-04     1
   92    69     0    23  1.00152e+03  1.37311e-03 -6.97829e-04     2
   92    69     0    23  9.44486e+02  8.74234e-04  1.70594e-03     1
   92    71     0    21  7.68154e+02  1.37311e-03 -2.04143e-03    21
   92    69     0    23  8.50671e+02  3.74859e-04  1.64278e-03     4
   92    75     0    17  7.34682e+02  1.24844e-03 -3.40468e-03     9
   92    69     0    23  1.09551e+03  1.74694e-03 -1.17684e-03     2
   92    67     0    25  1.31140e+03  1.37311e-03  5.12519e-04     1
   92    67     0    25  1.69049e+03  3.74859e-04 -1.57897e-03     3
   92    69     0    23  8.97119e+02  1.49775e-03  4.71175e-03     1
   92    68     0    24  1.21511e+03  1.62236e-03 -6.44696e-04     4
   92    68     0    24  1.10645e+03  8.74234e-04  1.04934e-03     2
   92    69     0    23  1.05280e+03  1.49775e-03  1.01292e-03     0
   92    69     0    23  9.44534e+02  1.62236e-03 -1.24223e-03     3
   92    69     0    23  8.33668e+02  7.49438e-04 -1.05487e-03     0
   92    71     0    21  7.65149e+02  1.49775e-03 -2.73037e-03     0
   92    69     0    23  8.75479e+02  1.99600e-03 -8.56252e-04     2
   92    67     0    25  1.30028e+03  2.12048e-03  5.18926e-04     4
   92    68     0    24  1.15601e+03  1.74694e-03  3.20480e-04    28
   92    64     0    28  9.95723e+03  1.62236e-03  1.53468e-04    81
   92    69     0    23  9.75915e+02  1.87148e-03  2.24497e-03     2
   92    67     0    25  1.53794e+03  1.12373e-03  2.07916e-03     3
   92    69     0    23  9.29123e+02  9.99000e-04 -1.23050e-03     4
   92    69     0    23  1.03973e+03  1.12373e-03  1.21622e-03     0
   92    69     0    23  9.25843e+02  1.62236e-03 -8.07160e-04     4
   92    67     0    25  2.03314e+03  1.87148e-03 -6.26549e-04     3
   92    68     0    24  1.10481e+03  1.24844e-03 -1.28268e-03     3
   92    69     0    23  9.44491e+02  1.87148e-03  1.31169e-03     3
   92    68     0    24  1.20440e+03  9.99000e-04 -1.05591e-03     3
   92    68     0    24  1.22360e+03  1.74694e-03  1.56532e-03     3
   92    69     0    23  9.94982e+02  1.99694e-03  2.31741e-03     2
   92    69     0    23  9.26087e+02  1.24844e-03 -2.36267e-03     0
   92    66     0    26  2.56626e+03  1.49775e-03 -4.89976e-04     1
   92    69     0    23  9.53200e+02  1.24844e-03 -2.62273e-03     0
   92    69     0    23  8.91343e+02  8.74234e-04 -1.99225e-03     4
   92    69     0    23  9.34733e+02  1.62236e-03 -1.37104e-03     2
   92    69     0    23  9.44942e+02  1.24844e-03 -1.83625e-03     2
   92    67     0    25  1.31811e+03  1.87148e-03 -1.04103e-03     3
   92    69     0    23  1.00876e+03  1.24844e-03  6.70817e-04    60
   92    69     0    23  9.62659e+02  2.12048e-03  1.73806e-03     0
   92    69     0    23  9.58293e+02  2.37048e-03  7.88768e-04     4
   92    69     0    23  8.95470e+02  1.24844e-03  1.48379e-03     2
   92    69     0    23  9.58720e+02  1.49775e-03 -1.64467e-03     4
   92    69     0    23  9.04565e+02  9.99000e-04  5.38483e-04     1
   92    64     0    28  3.55347e+03  1.49775e-03 -2.53379e-04    52
   92    68     0    24  1.28572e+03  1.87148e-03 -8.43939e-04     2
   92    69     0    23  8.76074e+02  1.24844e-03  1.52304e-03     3
   92    68     0    24  1.21096e+03  1.37311e-03  1.34716e-03     2
   92    69     0    23  9.47420e+02  1.37311e-03 -5.85948e-04     0
   92    69     0    23  9.66697e+02  1.99600e-03  1.03581e-03     3
   92    69     0    23  9.60886e+02  1.49844e-03 -1.70414e-03     1
   92    68     0    24  1.19898e+03  2.24494e-03 -2.24271e-03     2
   92    68     0    24  1.26258e+03  1.12373e-03  1.59793e-03     2
   92    67     0    25  1.29248e+03  1.62236e-03  9.93068e-04     3
   92    67     0    25  1.52152e+03  1.24844e-03 -5.63391e-04     3
   92    67     0    25  1.46642e+03  1.37311e-03 -7.82050e-04     4
   92    68     0    24  1.15704e+03  1.24844e-03  1.74968e-03     2
   92    67     0    25  1.46777e+03  1.37311e-03  1.17959e-03     3
   92    67     0    25  1.40786e+03  1.49775e-03  1.24074e-03     3
   92    68     0    24  1.25719e+03  2.12048e-03  9.26449e-04     4
   92    69     0    23  1.07869e+03  1.62236e-03 -1.47559e-03     2
   92    68     0    24  1.17965e+03  1.62236e-03 -1.61666e-03     4
   92    67     0    25  1.82599e+03  2.49375e-03  1.35819e-03     4
   92    67     0    25  1.32666e+03  1.99694e-03 -1.38870e-03     3
   92    67     0    25  1.33437e+03  1.37311e-03 -3.06072e-04     4
   92    67     0    25  1.33318e+03  8.74234e-04  2.31446e-04     3
   92    67     0    25  1.64254e+03  1.24844e-03  1.67778e-03     3
   92    69     0    23  1.03130e+03  1.37311e-03 -1.85467e-03     4
   92    69     0    23  1.03143e+03  9.99000e-04  8.86740e-04     2
   92    67     0    25  1.30776e+03  1.62236e-03 -4.54269e-04     3
   92    68     0    24  1.14518e+03  1.12373e-03 -1.58690e-03     3
   92    68     0    24  1.28147e+03  1.49775e-03  9.66476e-04     2
   92    68     0    24  1.23647e+03  1.49844e-03  3.78160e-04     4
   92    67     0    25  1.44781e+03  1.62236e-03  1.67462e-03     3
   92    67     0    25  1.53482e+03  1.24844e-03  9.02477e-04     1
   92    67     0    25  1.67168e+03  1.12373e-03 -5.45624e-04     1
   92    67     0    25  1.30863e+03  1.74694e-03  7.56294e-04     1
   92    68     0    24  1.24237e+03  1.99600e-03  2.06494e-03     3
   92    67     0    25  1.30158e+03  1.12373e-03  3.62305e-04     1
   92    67     0    25  1.39111e+03  9.99000e-04 -5.58436e-04     4
   92    69     0    23  1.04252e+03  1.24844e-03  1.42042e-03     4
   92    67     0    25  2.41735e+03  2.12148e-03 -2.97213e-04     3
   92    67     0    25  1.57063e+03  1.62236e-03 -9.37724e-04     4
   92    68     0    24  1.19163e+03  1.37311e-03 -8.93444e-04     2
   92    67     0    25  1.36489e+03  1.12373e-03  5.19022e-04     3
   92    67     0    25  1.97451e+03  1.37311e-03  8.48654e-04     1
   92    67     0    25  2.09322e+03  7.49437e-04 -1.39249e-03     3
   92    67     0    25  1.54514e+03  1.62236e-03  1.31990e-03     4
   92    67     0    25  1.36068e+03  1.49775e-03  1.49404e-03     3
   92    67     0    25  1.52897e+03  7.49437e-04 -1.14323e-03     1
   92    67     0    25  1.30901e+03  9.99000e-04 -1.11874e-03     4
   92    67     0    25  1.63969e+03  2.12048e-03 -9.93250e-04     3
   92    68     0    24  1.21240e+03  1.24844e-03 -1.36726e-03     3
   92    67     0    25  1.47940e+03  1.62236e-03  1.29580e-03     4
   92    67     0    25  1.45340e+03  1.74694e-03 -7.79674e-04     4
   92    67     0    25  1.42357e+03  1.87148e-03  5.85572e-04     3
   92    67     0    25  1.37231e+03  1.62236e-03  1.78927e-03     3
   92    67     0    25  1.57236e+03  1.49775e-03 -6.19768e-04     1
   92    67     0    25  1.36741e+03  6.24609e-04 -5.28145e-04     3
   92    67     0    25  1.58604e+03  6.24609e-04 -6.55380e-04     4
   92    67     0    25  1.34877e+03  1.99600e-03 -1.15148e-03     4
   92    67     0    25  1.32681e+03  1.62236e-03  1.72342e-03     1
   92    67     0    25  1.68804e+03  1.12373e-03 -1.12806e-03     3
   92    67     0    25  1.47639e+03  1.12373e-03  1.54034e-03     4
   92    68     0    24  1.27245e+03  2.24494e-03  1.26748e-03     2
   92    67     0    25  1.45583e+03  1.24844e-03 -8.09251e-04     3
   92    69     0    23  1.13135e+03  1.12373e-03 -8.21625e-04     3
   92    67     0    25  1.47061e+03  1.12373e-03 -3.93761e-04     4
   92    67     0    25  1.41417e+03  1.62236e-03  8.73638e-04     3
   92    67     0    25  2.45277e+03  2.36936e-03  4.43165e-04     3
   92    67     0    25  1.98350e+03  1.62236e-03  1.04983e-03     4
   92    64     0    28  3.18757e+03  1.24844e-03  1.49613e-04    73
   92    68     0    24  1.26116e+03  9.99000e-04  2.73408e-04    83
   92    67     0    25  1.33292e+03  1.62236e-03  5.53022e-04     4
   92    67     0    25  1.38026e+03  1.24844e-03 -8.04689e-04     4
   92    67     0    25  1.41813e+03  1.37311e-03  3.80985e-04    60
   92    67     0    25  1.59108e+03  2.12048e-03  1.53107e-03     3
   92    69     0    23  1.10233e+03  9.99000e-04  5.45444e-04     2
   92    67     0    25  1.55859e+03  7.49438e-04  2.18970e-03     3
   92    67     0    25  2.11861e+03  1.49775e-03 -6.83033e-04     1
   92    67     0    25  1.64758e+03  1.74694e-03 -1.90621e-03     3
   92    67     0    25  1.66735e+03  1.62236e-03  1.31266e-03     3
   92    67     0    25  1.40057e+03  6.24609e-04 -1.81756e-03     3
   92    67     0    25  1.60124e+03  1.74694e-03 -9.57442e-04     4
   92    67     0    25  1.48619e+03  1.24844e-03 -1.59946e-03     1
   92    67     0    25  1.45963e+03  1.24844e-03  1.14465e-03     4
   92    67     0    25  1.33396e+03  7.49438e-04 -6.32370e-04     1
   92    67     0    25  1.94524e+03  2.24494e-03  7.14723e-04     3
   92    64     0    28  8.46421e+03  1.62236e-03  2.43275e-04    44
   92    67     0    25  1.38781e+03  4.99750e-04 -8.51369e-04     3
   92    67     0    25  1.47233e+03  2.12048e-03 -1.88615e-04     3
   92    67     0    25  2.07713e+03  1.24844e-03  1.60628e-03     3
   92    67     0    25  1.38161e+03  1.87148e-03 -7.64694e-04     3
   92    67     0    25  1.60252e+03  1.74694e-03  1.05589e-03     1
   92    67     0    25  1.39339e+03  1.87148e-03 -1.08177e-03     4
   92    67     0    25  2.04815e+03  1.37311e-03  1.25484e-03     4
   92    67     0    25  1.42209e+03  8.74234e-04  1.05302e-03     3
   92    67     0    25  1.58058e+03  1.74694e-03 -6.78627e-04     1
   92    67     0    25  1.38104e+03  1.37311e-03  8.14843e-04     1
   92    67     0    25  1.53593e+03  1.24844e-03  1.09949e-03     3
   92    67     0    25  1.39475e+03  1.74694e-03 -4.61970e-04     3
   92    67     0    25  1.48140e+03  2.12048e-03 -7.46161e-04     1
   92    67     0    25  2.32548e+03  1.74694e-03  9.46967e-04     4
   92    67     0    25  1.85783e+03  1.12373e-03 -1.80200e-04     1
   92    67     0    25  1.60085e+03  1.49775e-03 -1.04657e-03     3
   92    67     0    25  1.81436e+03  2.36936e-03 -1.80171e-03     4
   92    67     0    25  1.67656e+03  1.87148e-03 -6.93059e-04     1
   92    67     0    25  2.03302e+03  2.49494e-03 -1.14877e-03     3
   92    67     0    25  1.60625e+03  1.87148e-03  4.19690e-04     3
   92    67     0    25  1.44900e+03  1.62236e-03  7.49943e-04     1
   92    64     0    28  4.98399e+03  1.37311e-03  2.10581e-04    73
   92    67     0    25  1.46347e+03  1.74694e-03  1.59595e-03     4
   92    67     0    25  1.89639e+03  1.87148e-03 -1.20851e-03     4
   92    67     0    25  1.46540e+03  1.24844e-03  5.04427e-04     3
   92    67     0    25  1.80969e+03  1.37311e-03 -8.23426e-04     3
   92    67     0    25  2.04978e+03  1.99600e-03  7.34300e-04     4
   92    67     0    25  2.05572e+03  1.62236e-03  5.59569e-04     4
   92    67     0    25  1.53433e+03  1.99694e-03 -1.41176e-03     4
   92    67     0    25  1.83740e+03  1.37311e-03  3.18158e-04     4
   92    67     0    25  1.50325e+03  1.74694e-03 -6.15125e-04     4
   92    67     0    25  1.96341e+03  1.24844e-03  3.10971e-04    44
   92    64     0    28  4.29572e+03  9.99000e-04 -1.20738e-04    59
   92    67     0    25  1.71176e+03  1.74694e-03 -6.75643e-04     3
   92    67     0    25  1.72740e+03  1.12373e-03  1.08952e-03     3
   92    66     0    26  2.53794e+03  1.12373e-03  5.91428e-04     1
   92    67     0    25  1.85491e+03  6.24609e-04  8.14266e-04     3
   92    67     0    25  1.84991e+03  1.99600e-03 -8.59921e-04     4
   92    67     0    25  2.48035e+03  2.49494e-03  5.53201e-04     1
   92    66     0    26  2.46501e+03  1.49775e-03 -6.03255e-04     4
   92    67     0    25  1.59454e+03  1.37311e-03  5.79098e-04     1
   92    64     0    28  3.40108e+03  1.49775e-03  9.55154e-05    68
   92    67     0    25  1.42638e+03  1.12373e-03  1.31405e-03     4
   92    67     0    25  1.51385e+03  2.12048e-03 -6.81662e-04     4
   92    67     0    25  1.88549e+03  1.62236e-03 -4.39424e-04     4
   92    67     0    25  1.83119e+03  1.24844e-03 -2.45311e-03     3
   92    67     0    25  1.96627e+03  1.49775e-03 -4.72601e-04     3
   92    67     0    25  1.66003e+03  1.62236e-03  1.60444e-03     3
   92    67     0    25  1.71929e+03  1.24844e-03 -7.59302e-04     1
   92    67     0    25  1.57620e+03  1.37311e-03  1.30526e-03     4
   92    67     0    25  1.65175e+03  1.49775e-03  1.75032e-03     3
   92    67     0    25  2.29224e+03  1.12373e-03 -1.14484e-03     3
   92    64     0    28  4.65464e+03  1.49775e-03 -1.37634e-04    52
   92    64     0    28  2.96903e+03  1.49775e-03  1.29285e-04    80
   92    67     0    25  2.15890e+03  7.49437e-04  9.58284e-04     3
   92    67     0    25  2.00628e+03  1.24844e-03 -9.05656e-04     1
   92    67     0    25  1.70716e+03  1.24900e-03 -1.14492e-03     1
   92    67     0    25  1.36278e+03  1.49775e-03 -1.32636e-03     4
   92    67     0    25  1.83199e+03  7.49438e-04  1.62287e-03     1
   92    67     0    25  1.48240e+03  1.24844e-03 -2.81629e-04     3
   92    67     0    25  1.84398e+03  2.24494e-03 -8.78212e-04     1
   92    67     0    25  1.62089e+03  1.62236e-03  6.26909e-04     4
   92    67     0    25  1.68792e+03  1.37311e-03  1.46329e-03     1
   92    67     0    25  1.63817e+03  1.62236e-03  6.06079e-04     4
   92    67     0    25  1.81156e+03  1.24844e-03 -1.21781e-03     3
   92    64     0    28  4.11838e+03  1.87148e-03 -2.36679e-04    62
   92    67     0    25  1.58158e+03  1.62236e-03 -5.75586e-04     3
   92    67     0    25  1.44580e+03  8.74234e-04 -5.05109e-04     4
   92    67     0    25  1.80815e+03  1.62311e-03  1.16364e-03     3
   92    67     0    25  1.79526e+03  1.74694e-03  1.09457e-03     3
   92    67     0    25  2.36010e+03  1.49775e-03 -1.22831e-03     3
   92    67     0    25  1.62147e+03  1.87148e-03 -9.82893e-04     4
   92    67     0    25  1.98938e+03  3.62048e-03 -1.16648e-03     4
   92    67     0    25  2.09914e+03  1.62236e-03  8.37137e-04     4
   92    67     0    25  1.77643e+03  1.49775e-03  3.06205e-04     1
   92    67     0    25  1.61025e+03  1.74694e-03  4.12104e-04     3
   92    67     0    25  1.96651e+03  8.74234e-04 -3.56074e-04     4
   92    67     0    25  2.18643e+03  1.24844e-03 -4.34058e-04     4
   92    67     0    25  1.70106e+03  1.49775e-03  8.94535e-04     1
   92    67     0    25  1.54251e+03  1.37373e-03  1.65160e-03     3
   92    67     0    25  1.75423e+03  1.62236e-03  9.48016e-04     4
   92    67     0    25  1.47083e+03  2.36936e-03 -1.89166e-03     3
   92    67     0    25  2.07411e+03  1.74694e-03  4.57506e-04     4
   92    67     0    25  1.37273e+03  1.87148e-03 -5.42387e-04     1
   92    67     0    25  1.56458e+03  1.62236e-03 -6.19742e-04     3
   92    67     0    25  1.56906e+03  9.99000e-04 -8.18630e-04     1
   92    67     0    25  2.53934e+03  2.12048e-03  8.38830e-04     3
   92    67     0    25  1.65439e+03  1.87236e-03 -1.07011e-04    46
   92    67     0    25  1.85655e+03  1.74694e-03  5.27173e-04     3
   92    67     0    25  1.91462e+03  2.49375e-03  8.68153e-04     1
   92    67     0    25  1.75721e+03  1.74694e-03 -5.66906e-04     1
   92    67     0    25  1.65678e+03  1.37311e-03 -5.85643e-04     3
   92    67     0    25  1.54584e+03  1.24844e-03  1.28967e-03     3
   92    67     0    25  1.48346e+03  1.74694e-03  1.54040e-03     3
   92    67     0    25  1.55081e+03  1.24844e-03 -6.62947e-04     4
   92    67     0    25  1.50952e+03  1.24844e-03 -1.27274e-03     3
   92    64     0    28  3.11968e+03  9.99000e-04 -1.24131e-04    80
