00000  acc_hop acc_ex  n_hop    n_ex     : Tue Jun  7 14:48:55 2016
00001  0.40477 0.00000 129280   0        : Tue Jun  7 14:48:55 2016
00002  0.39454 0.00000 128128   0        : Tue Jun  7 14:48:55 2016
00003  0.37573 0.00000 128128   0        : Tue Jun  7 14:48:55 2016
00004  0.36017 0.00000 128128   0        : Tue Jun  7 14:48:55 2016
00005  0.34206 0.00000 128128   0        : Tue Jun  7 14:48:55 2016
00006  0.31910 0.00000 128128   0        : Tue Jun  7 14:48:55 2016
00007  0.30160 0.00000 128128   0        : Tue Jun  7 14:48:55 2016
00008  0.28983 0.00000 128128   0        : Tue Jun  7 14:48:55 2016
00009  0.28559 0.00000 128128   0        : Tue Jun  7 14:48:55 2016
00010  0.27547 0.00000 128128   0        : Tue Jun  7 14:48:55 2016
00011  0.26406 0.00000 128128   0        : Tue Jun  7 14:48:55 2016
00012  0.26626 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00013  0.26228 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00014  0.26047 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00015  0.25876 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00016  0.26184 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00017  0.26002 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00018  0.26185 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00019  0.26251 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00020  0.26477 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00021  0.26558 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00022  0.26459 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00023  0.26903 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00024  0.26981 0.00000 128128   0        : Tue Jun  7 14:48:56 2016
00025  0.26554 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00026  0.27196 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00027  0.27460 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00028  0.27821 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00029  0.27886 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00030  0.28185 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00031  0.28077 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00032  0.28288 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00033  0.28468 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00034  0.28523 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00035  0.28463 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00036  0.28802 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00037  0.28874 0.00000 128128   0        : Tue Jun  7 14:48:57 2016
00038  0.29129 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00039  0.28865 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00040  0.29126 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00041  0.29500 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00042  0.29478 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00043  0.29328 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00044  0.30175 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00045  0.29282 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00046  0.29634 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00047  0.29596 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00048  0.29834 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00049  0.29491 0.00000 128128   0        : Tue Jun  7 14:48:58 2016
00050  0.29602 0.00000 128128   0        : Tue Jun  7 14:48:59 2016
00051  0.29292 0.00000 128128   0        : Tue Jun  7 14:48:59 2016
00052  0.29557 0.00000 128128   0        : Tue Jun  7 14:48:59 2016
00053  0.29849 0.00000 128128   0        : Tue Jun  7 14:48:59 2016
