 1.772434034015273438e+13  0.000000000000000000e+00   2.162382979523486839e+31  6.883132715851906687e+04 
 3.641600961523156800e+16  0.000000000000000000e+00   5.969475339711681129e+36  4.500439860712865084e+03 
 4.156642924514811210e-01  0.000000000000000000e+00   3.729091838152127281e+01  2.148328983639455600e+02 
-1.208380048589825506e+00  0.000000000000000000e+00   3.416486985494369577e+01  2.239767361665745327e+01 
-3.106040246382827164e+00  0.000000000000000000e+00   4.216121545564492834e+01  3.370176375746774866e+00 
-4.795166231201097418e+00  0.000000000000000000e+00   5.470337081016081981e+01  1.379067443467121068e+00 
-6.778471647171552483e+00  0.000000000000000000e+00   7.111195215830046834e+01  5.476723841662474168e-01 
-7.984506788082842199e+00  0.000000000000000000e+00   8.462844426779840035e+01  3.274561025792763758e-01 
-9.155244039295851621e+00  0.000000000000000000e+00   1.055659750104748724e+02  2.594592279615799413e-01 
-9.795594114029157140e+00  0.000000000000000000e+00   1.107961439942124287e+02  1.546838267704935266e-01 
-1.063559442024790513e+01  0.000000000000000000e+00   1.241038729396201603e+02  9.713937042266532207e-02 
-1.081343732299156279e+01  0.000000000000000000e+00   1.279985979617525800e+02  9.465604062371435479e-02 
-1.122061337138226911e+01  0.000000000000000000e+00   1.368163983429571715e+02  8.668821510990847024e-02 
-1.146289296919630551e+01  0.000000000000000000e+00   1.403941842387579015e+02  6.846584285772570888e-02 
-1.187881750197025532e+01  0.000000000000000000e+00   1.488332081590475298e+02  5.475944466485964390e-02 
-1.208924545871048473e+01  0.000000000000000000e+00   1.538223764134180556e+02  5.249762726427472520e-02 
-1.229147932438731594e+01  0.000000000000000000e+00   1.578022556290275986e+02  4.449146812254071992e-02 
-1.245366140678266298e+01  0.000000000000000000e+00   1.607647943691926855e+02  3.656571850880702135e-02 
-1.248920817967879415e+01  0.000000000000000000e+00   1.619365004193452080e+02  3.818545459779042889e-02 
-1.258392894166646592e+01  0.000000000000000000e+00   1.634419745987066790e+02  3.212212051169894417e-02 
-1.273322116543000782e+01  0.000000000000000000e+00   1.672856760700572920e+02  3.176832469318442709e-02 
-1.280334111273090159e+01  0.000000000000000000e+00   1.687372349608309321e+02  2.935290745284970318e-02 
-1.284791806579652729e+01  0.000000000000000000e+00   1.698053832571812620e+02  2.869336260110482567e-02 
-1.291288960140453135e+01  0.000000000000000000e+00   1.712659493229524230e+02  2.712701054052343852e-02 
-1.293765497737999581e+01  0.000000000000000000e+00   1.714574187261935379e+02  2.434240304925336384e-02 
-1.294873010031004945e+01  0.000000000000000000e+00   1.715022112533556538e+02  2.285804812814007728e-02 
-1.299308424261234940e+01  0.000000000000000000e+00   1.728232281121413791e+02  2.371155271860384689e-02 
-1.298498861165229101e+01  0.000000000000000000e+00   1.726825929615641257e+02  2.415435280156540132e-02 
-1.305750176498055382e+01  0.000000000000000000e+00   1.747314671134768673e+02  2.482789254469616735e-02 
-1.305614836665238521e+01  0.000000000000000000e+00   1.746626828779151595e+02  2.463685641616255445e-02 
-1.300590524882397148e+01  0.000000000000000000e+00   1.733828409118584375e+02  2.500254376501433520e-02 
-1.320620009012979779e+01  0.000000000000000000e+00   1.782407830961531374e+02  2.200103448226935557e-02 
-1.308318824774261735e+01  0.000000000000000000e+00   1.751210444483154163e+02  2.308368288399912163e-02 
-1.304443357974301243e+01  0.000000000000000000e+00   1.742866488776024596e+02  2.426814916188598306e-02 
-1.309542666645699427e+01  0.000000000000000000e+00   1.756075038156768358e+02  2.400897689366746773e-02 
-1.310346516262429262e+01  0.000000000000000000e+00   1.754383214567473601e+02  2.176764583840280765e-02 
-1.310186462615717140e+01  0.000000000000000000e+00   1.751823781356850986e+02  2.052630153573026597e-02 
-1.309806275560037037e+01  0.000000000000000000e+00   1.751796465933482239e+02  2.110290577145268118e-02 
-1.311138157084884881e+01  0.000000000000000000e+00   1.757105807379304281e+02  2.211791665130170489e-02 
-1.321015254559631202e+01  0.000000000000000000e+00   1.781033110638778680e+02  2.060179534459167378e-02 
-1.312214575868713595e+01  0.000000000000000000e+00   1.757440557159732180e+02  2.063610991519414239e-02 
-1.316718063564176866e+01  0.000000000000000000e+00   1.770105002660299647e+02  2.097108464569412759e-02 
-1.317004187935772919e+01  0.000000000000000000e+00   1.769946148691125813e+02  2.043592794259014786e-02 
-1.311524708221578450e+01  0.000000000000000000e+00   1.762872412921985585e+02  2.486798776310511147e-02 
-1.305723967921192674e+01  0.000000000000000000e+00   1.766841044703628540e+02  3.632202272801505344e-02 
-1.314447631324360444e+01  0.000000000000000000e+00   1.764497835479380967e+02  2.125584148402979642e-02 
-1.314446082207873978e+01  0.000000000000000000e+00   1.762717330267566638e+02  2.022772563258028872e-02 
-1.318175590303370015e+01  0.000000000000000000e+00   1.773970972203022995e+02  2.093943365151138339e-02 
-1.315815147143156594e+01  0.000000000000000000e+00   1.769467096372156334e+02  2.200431212912844908e-02 
-1.316754319004169105e+01  0.000000000000000000e+00   1.770438656743962724e+02  2.110729897285433879e-02 
-1.320198773946533954e+01  0.000000000000000000e+00   1.778857574345178421e+02  2.061636368876368364e-02 
-1.312288931923855095e+01  0.000000000000000000e+00   1.759618027981757109e+02  2.178487794858843807e-02 
-1.304288043251627194e+01  0.000000000000000000e+00   1.737206407516707714e+02  2.118492857959330955e-02 
-1.315418422836407153e+01  0.000000000000000000e+00   1.767398496124474434e+02  2.142537127441457301e-02 
-1.316186409326019024e+01  0.000000000000000000e+00   1.766259457021864137e+02  1.957621625638727297e-02 
