#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
  104    64   104    40  2.31373e+03  0.00000e+00  7.66642e-04   104
  104    64   104    40  2.94517e+03  0.00000e+00  8.20333e-04   104
  104    64   104    40  2.88020e+03  0.00000e+00 -7.11705e-04   182
  104    64   104    40  1.32040e+03  0.00000e+00  9.55472e-04   104
  104    64   104    40  1.70344e+03  0.00000e+00  1.07762e-03   104
  104    64   104    40  5.38429e+03  0.00000e+00  6.13410e-04   104
  104    64   104    40  3.34363e+03  0.00000e+00  6.62611e-04   104
  104    64   104    40  2.32235e+03  0.00000e+00  1.00509e-03   104
  104    64   104    40  2.00061e+03  0.00000e+00  9.43409e-04   104
  104    64   104    40  1.53936e+03  0.00000e+00  5.21574e-04   104
  104    64   104    40  1.21556e+03  0.00000e+00  9.73779e-04   104
  104    64   104    40  1.46096e+03  0.00000e+00 -7.78561e-04    92
  104    64   104    40  1.74414e+03  0.00000e+00 -6.29786e-04    92
  104    64   104    40  1.53562e+03  0.00000e+00  5.95196e-04   104
  104    64   104    40  1.53783e+03  0.00000e+00  1.04676e-03   104
  104    64   104    40  1.56751e+03  0.00000e+00 -5.79248e-04   182
  104    64   104    40  2.09937e+03  0.00000e+00  6.68341e-04   104
  104    64   104    40  1.27896e+03  0.00000e+00 -8.34811e-04    92
  104    64   104    40  1.50492e+03  0.00000e+00  9.05950e-04   104
  104    64   104    40  5.71270e+03  0.00000e+00  6.06718e-04   104
  104    64   104    40  1.71010e+03  0.00000e+00  9.46079e-04   104
  104    64   104    40  1.57897e+03  0.00000e+00 -9.16144e-04    92
  104    64   104    40  1.48788e+03  0.00000e+00  7.66995e-04   104
  104    64   104    40  1.54998e+03  0.00000e+00  6.96467e-04   104
  104    64   104    40  1.37448e+03  0.00000e+00  1.01297e-03   104
  104    64   104    40  1.94347e+03  0.00000e+00  9.77999e-04   104
  104    64   104    40  2.11430e+03  0.00000e+00  1.03408e-03   104
  104    64   104    40  2.01373e+03  0.00000e+00 -8.03208e-04    92
  104    64   104    40  1.48541e+03  0.00000e+00 -9.53164e-04    88
  104    64   104    40  1.37404e+03  0.00000e+00  7.12833e-04   104
  104    64   104    40  1.59285e+03  0.00000e+00  6.92146e-04   134
  104    64   104    40  1.04517e+03  0.00000e+00  1.03889e-03   104
  104    64   104    40  1.04387e+03  0.00000e+00 -1.15330e-03    92
  104    64   104    40  3.30972e+03  0.00000e+00 -6.59116e-04   162
  104    64   104    40  1.70078e+03  0.00000e+00  1.20999e-03   104
  104    64   104    40  1.74126e+03  0.00000e+00 -1.06168e-03   120
  104    64   104    40  1.30995e+03  0.00000e+00  9.69602e-04   104
  104    64   104    40  1.40786e+03  0.00000e+00  8.56357e-04   104
  104    64   104    40  1.25000e+03  0.00000e+00  7.59627e-04   104
  104    64   104    40  1.61888e+03  0.00000e+00  7.04579e-04   104
  104    64   104    40  1.35825e+03  0.00000e+00  8.11029e-04   104
  104    64   104    40  1.83966e+03  0.00000e+00  9.52407e-04   104
  104    64   104    40  1.26259e+03  0.00000e+00  9.50754e-04   104
  104    64   104    40  1.42512e+03  0.00000e+00 -5.97151e-04    80
  104    64   104    40  1.80182e+03  0.00000e+00  1.12589e-03   104
  104    64   104    40  1.19840e+03  0.00000e+00  6.13256e-04   104
  104    64   104    40  9.68986e+02  0.00000e+00  1.01027e-03   104
  104    64   104    40  1.04871e+03  0.00000e+00  9.05723e-04   104
  104    64   104    40  1.30996e+03  0.00000e+00  7.90476e-04   104
  104    64   104    40  1.12439e+03  0.00000e+00  5.34373e-04   104
  104    64   104    40  1.03500e+03  0.00000e+00  8.88622e-04   104
  104    64   104    40  1.01164e+03  0.00000e+00  6.71460e-04   104
  104    64   104    40  9.88719e+02  0.00000e+00  9.26550e-04   104
  104    64   104    40  1.01883e+03  0.00000e+00 -5.09929e-04    92
  104    64   104    40  9.27795e+02  0.00000e+00 -8.50209e-04    92
  104    64   104    40  9.92626e+02  0.00000e+00  5.04183e-04   104
  104    64   104    40  1.84165e+03  0.00000e+00  1.02118e-03   104
  104    64   104    40  3.73461e+03  0.00000e+00  4.23288e-04   122
  104    64   104    40  9.79222e+02  0.00000e+00  8.98803e-04   104
  104    64   104    40  8.99519e+02  0.00000e+00  6.87612e-04   104
  104    64   104    40  1.72608e+03  0.00000e+00  6.91168e-04   104
  104    64   104    40  1.59450e+03  0.00000e+00  6.82924e-04   104
  104    64   104    40  8.34140e+02  0.00000e+00 -5.88787e-04   162
  104    64   104    40  2.45114e+03  0.00000e+00 -1.02619e-03   176
  104    64   104    40  9.39129e+02  0.00000e+00 -8.34717e-04   176
  104    64   104    40  1.34811e+03  0.00000e+00 -7.90259e-04    92
  104    64   104    40  1.46644e+03  0.00000e+00  9.72965e-04   150
  104    64   104    40  1.47557e+03  0.00000e+00 -1.04495e-03    92
  104    64   104    40  3.15844e+03  0.00000e+00  8.16961e-04   104
  104    64   104    40  1.26022e+03  0.00000e+00  6.64471e-04   104
  104    64   104    40  9.45175e+02  0.00000e+00  7.19270e-04   192
  104    64   104    40  8.41501e+02  0.00000e+00  8.67742e-04   104
  104    64   104    40  1.00515e+03  0.00000e+00  9.52293e-04   104
  104    64   104    40  1.08243e+03  0.00000e+00  7.02697e-04   146
  104    64   104    40  1.27065e+03  0.00000e+00  1.04640e-03   104
  104    64   104    40  1.19153e+03  0.00000e+00  7.33943e-04   196
  104    64   104    40  1.00803e+03  0.00000e+00 -6.22021e-04    92
  104    64   104    40  1.05122e+03  0.00000e+00  7.40250e-04    90
  104    64   104    40  2.41071e+03  0.00000e+00  5.18973e-04   104
  104    64   104    40  1.28945e+03  0.00000e+00  8.97873e-04   104
  104    64   104    40  9.37098e+02  0.00000e+00 -5.39646e-04   110
  104    64   104    40  9.29997e+02  0.00000e+00  4.83185e-04   104
  104    64   104    40  1.54872e+03  0.00000e+00 -7.92025e-04   106
  104    64   104    40  1.32192e+03  0.00000e+00  6.64417e-04   104
  104    64   104    40  1.80055e+03  0.00000e+00 -5.48961e-04   120
  104    64   104    40  1.01182e+03  0.00000e+00 -9.87340e-04   180
  104    64   104    40  3.02248e+03  0.00000e+00  7.06125e-04   146
  104    64   104    40  1.98417e+03  0.00000e+00  8.69458e-04   192
  104    64   104    40  4.55621e+03  0.00000e+00 -7.40703e-04   110
  104    64   104    40  4.11238e+03  0.00000e+00  4.90712e-04   104
  104    64   104    40  1.13808e+03  0.00000e+00  6.76117e-04   104
  104    64   104    40  1.32461e+03  0.00000e+00  5.24496e-04   176
  104    64   104    40  1.03247e+03  0.00000e+00 -5.75247e-04   106
  104    64   104    40  1.97360e+03  0.00000e+00  4.38992e-04   104
  104    64   104    40  1.28370e+03  0.00000e+00 -8.26523e-04   162
  104    64   104    40  1.37722e+03  0.00000e+00  6.31402e-04   176
  104    64   104    40  1.50619e+03  0.00000e+00 -4.55747e-04   146
  104    64   104    40  2.00949e+03  0.00000e+00 -7.31451e-04   110
  104    64   104    40  1.72289e+03  0.00000e+00 -7.03059e-04   120
  104    64   104    40  1.45891e+03  0.00000e+00 -6.00152e-04   146
  104    64   104    40  3.00389e+03  0.00000e+00 -3.80754e-04   106
  104    64   104    40  2.02454e+03  0.00000e+00 -5.04490e-04   108
  104    64   104    40  1.42611e+03  0.00000e+00 -5.03344e-04   120
  104    64   104    40  2.36766e+03  0.00000e+00 -9.35135e-04   120
  104    64   104    40  2.00464e+03  0.00000e+00 -5.74719e-04   166
  104    64   104    40  1.52392e+03  0.00000e+00 -3.60668e-04   124
  104    64   104    40  5.98829e+03  0.00000e+00 -6.25106e-04   124
  104    64   104    40  1.85856e+03  0.00000e+00 -5.77419e-04   120
  104    64   104    40  2.00378e+03  0.00000e+00  5.03530e-04   150
  104    64   104    40  3.25710e+03  0.00000e+00 -6.05083e-04   146
  104    64   104    40  2.33564e+03  0.00000e+00 -3.64428e-04   166
  104    64   104    40  3.12038e+03  0.00000e+00  3.66192e-04   104
  104    64   104    40  2.02203e+03  0.00000e+00 -6.72246e-04   124
  104    64   104    40  2.88651e+03  0.00000e+00  5.29503e-04   176
  104    64   104    40  2.97220e+03  0.00000e+00  8.80631e-04    90
  104    64   104    40  2.36030e+03  0.00000e+00 -6.17689e-04   120
  104    64   104    40  4.84268e+03  0.00000e+00 -4.11648e-04   120
  104    64   104    40  2.03313e+03  0.00000e+00  4.71930e-04    94
  104    64   104    40  2.21918e+03  0.00000e+00 -5.29532e-04   124
  104    64   104    40  1.62918e+03  0.00000e+00 -5.91778e-04   120
  104    64   104    40  2.42099e+03  0.00000e+00 -5.11291e-04   106
  104    64   104    40  6.19151e+03  0.00000e+00  4.44178e-04    94
  104    64   104    40  2.45525e+03  0.00000e+00 -6.84851e-04   180
  104    64   104    40  2.41982e+03  0.00000e+00 -7.13783e-04   166
  104    64   104    40  2.08266e+03  0.00000e+00  6.38804e-04   150
  104    64   104    40  6.81901e+03  0.00000e+00 -3.74044e-04   150
  104    64   104    40  4.83727e+03  0.00000e+00 -6.76853e-04   120
  104    64   104    40  4.20434e+04  0.00000e+00 -4.42329e-04   146
  104    64   104    40  3.80778e+03  0.00000e+00  3.69019e-04    90
  104    64   104    40  3.39079e+03  0.00000e+00  4.31746e-04   146
  104    64   104    40  2.72205e+03  0.00000e+00 -3.12505e-04   110
  104    64   104    40  3.23465e+03  0.00000e+00  4.80619e-04    94
  104    64   104    40  2.40259e+03  0.00000e+00 -4.01858e-04   120
  104    64   104    40  3.39646e+03  0.00000e+00 -3.92894e-04   120
  104    64   104    40  6.68949e+03  0.00000e+00  3.77690e-04   162
  104    64   104    40  2.68013e+03  0.00000e+00 -5.07282e-04   106
  104    64   104    40  4.30289e+03  0.00000e+00  4.02799e-04    90
  104    64   104    40  4.19780e+03  0.00000e+00 -5.38770e-04   106
  104    64   104    40  4.64745e+03  0.00000e+00  5.23831e-04   124
  104    64   104    40  4.29004e+03  0.00000e+00 -2.93346e-04   106
  104    64   104    40  5.80923e+03  0.00000e+00 -3.67358e-04   196
  104    64   104    40  4.79344e+03  0.00000e+00 -4.65715e-04   120
  104    64   104    40  6.22889e+03  0.00000e+00 -4.45119e-04   196
  104    64   104    40  6.66464e+03  0.00000e+00 -2.46222e-04   124
  104    64   104    40  8.24631e+03  0.00000e+00 -2.71703e-04   110
  104    64   104    40  6.72527e+03  0.00000e+00 -2.92127e-04   136
  104    64   104    40  6.10242e+03  0.00000e+00  3.14541e-04    94
  104    64   104    40  7.14688e+03  0.00000e+00 -3.16347e-04   180
  104    64   104    40  7.17828e+03  0.00000e+00 -4.50306e-04   136
  104    64   104    40  8.23441e+03  0.00000e+00 -4.53552e-04   120
  104    64   104    40  7.65240e+03  0.00000e+00 -2.34326e-04   196
  104    64   104    40  7.14840e+03  0.00000e+00 -3.11077e-04   162
  104    64   104    40  6.69883e+03  0.00000e+00  2.96061e-04   140
  104    64   104    40  8.13527e+03  0.00000e+00 -2.50631e-04   106
  104    64   104    40  6.24527e+03  0.00000e+00 -2.71471e-04   192
  104    64   104    40  4.34523e+04  0.00000e+00 -3.44571e-04   110
  104    64   104    40  1.23903e+04  0.00000e+00  3.40663e-04   140
  104    64   104    40  7.81408e+03  0.00000e+00  1.45046e-04   166
  104    64   104    40  7.43990e+03  0.00000e+00  3.90394e-04    94
  104    64   104    40  9.32685e+03  0.00000e+00  3.44662e-04   162
  104    64   104    40  2.06289e+04  0.00000e+00  3.55590e-04   146
  104    64   104    40  8.71444e+03  0.00000e+00  3.20741e-04   196
  104    64   104    40  1.15775e+04  0.00000e+00  2.35897e-04    94
  104    64   104    40  1.06999e+04  0.00000e+00 -2.79593e-04   176
  104    64   104    40  7.76850e+03  0.00000e+00  1.89072e-04   110
  104    64   104    40  1.11405e+04  0.00000e+00  1.78957e-04   150
  104    64   104    40  1.46063e+04  0.00000e+00 -1.81062e-04   196
  104    64   104    40  8.59774e+03  0.00000e+00  2.50174e-04   150
  104    64   104    40  2.04703e+04  0.00000e+00  1.67569e-04   162
  104    64   104    40  8.48226e+03  0.00000e+00 -2.21120e-04   120
  104    64   104    40  1.05136e+04  0.00000e+00  4.58533e-04    94
  104    64   104    40  1.31535e+04  0.00000e+00 -1.80876e-04    90
  104    64   104    40  3.22468e+04  0.00000e+00  2.88647e-04   136
  104    64   104    40  1.09934e+04  0.00000e+00 -3.76939e-04   166
  104    64   104    40  8.27877e+03  0.00000e+00  3.57115e-04   196
  104    64   104    40  1.18546e+04  0.00000e+00  1.73618e-04    94
  104    64   104    40  1.60663e+04  0.00000e+00 -2.62599e-04   110
  104    64   104    40  1.22713e+04  0.00000e+00 -2.83934e-04   196
  104    64   104    40  1.23680e+04  0.00000e+00 -2.96842e-04   136
  104    64   104    40  8.77331e+03  0.00000e+00  3.62233e-04   120
  104    64   104    40  1.24633e+04  0.00000e+00  3.90552e-04   180
  104    64   104    40  1.17715e+04  0.00000e+00 -2.90318e-04    94
  104    64   104    40  1.00246e+04  0.00000e+00 -3.48414e-04   180
  104    64   104    40  9.47091e+03  0.00000e+00  3.58375e-04    90
  104    64   104    40  8.97301e+03  0.00000e+00 -2.52885e-04   180
  104    64   104    40  2.04694e+04  0.00000e+00 -1.74143e-04   136
  104    64   104    40  1.09421e+04  0.00000e+00  2.09322e-04   124
  104    64   104    40  1.28021e+04  0.00000e+00  2.28743e-04   140
  104    64   104    40  8.74769e+03  0.00000e+00 -3.12978e-04   110
  104    64   104    40  1.23448e+04  0.00000e+00 -2.35269e-04   192
  104    64   104    40  1.47244e+04  0.00000e+00  2.52755e-04   140
  104    64   104    40  1.17034e+04  0.00000e+00 -3.12793e-04    94
  104    64   104    40  1.53213e+04  0.00000e+00  2.65346e-04   180
  104    64   104    40  1.98776e+04  0.00000e+00  1.40592e-04   162
  104    64   104    40  2.74628e+04  0.00000e+00  3.27708e-04    90
  104    64   104    40  1.11135e+04  0.00000e+00 -2.14111e-04   124
  104    64   104    40  1.37819e+04  0.00000e+00 -3.16404e-04   120
  104    64   104    40  1.24697e+04  0.00000e+00  3.04201e-04   176
  104    64   104    40  1.36140e+04  0.00000e+00  2.64631e-04   150
  104    64   104    40  1.24691e+04  0.00000e+00 -2.62836e-04   106
  104    64   104    40  1.93427e+04  0.00000e+00  2.86565e-04   106
  104    64   104    40  2.24855e+04  0.00000e+00 -2.99777e-04   110
  104    64   104    40  2.00886e+04  0.00000e+00  5.26483e-04   166
  104    64   104    40  1.17649e+04  0.00000e+00 -2.38602e-04   140
  104    64   104    40  1.29218e+04  0.00000e+00 -3.44540e-04   110
  104    64   104    40  1.69242e+04  0.00000e+00 -4.35021e-04   150
  104    64   104    40  1.33720e+04  0.00000e+00 -3.32044e-04   106
  104    64   104    40  1.56207e+04  0.00000e+00 -2.75463e-04   176
  104    64   104    40  3.83078e+04  0.00000e+00  3.61723e-04   180
  104    64   104    40  1.70961e+04  0.00000e+00 -5.71162e-04   124
  104    64   104    40  1.50063e+04  0.00000e+00 -1.17441e-04   106
  104    64   104    40  1.65173e+04  0.00000e+00 -4.66189e-04    90
  104    64   104    40  1.19073e+04  0.00000e+00 -4.16843e-04   196
  104    64   104    40  1.89521e+04  0.00000e+00 -3.77049e-04   106
  104    64   104    40  2.11812e+04  0.00000e+00 -1.84383e-04   120
  104    64   104    40  6.16774e+04  0.00000e+00  1.92963e-04   176
  104    64   104    40  2.34984e+04  0.00000e+00  5.13903e-04   120
  104    64   104    40  1.32689e+04  0.00000e+00 -2.63910e-04   120
  104    64   104    40  1.77410e+04  0.00000e+00 -5.53482e-04    94
  104    64   104    40  1.60051e+04  0.00000e+00  2.33500e-04    94
  104    64   104    40  1.22182e+04  0.00000e+00  2.80737e-04   106
  104    64   104    40  1.19547e+04  0.00000e+00 -3.32153e-04   124
  104    64   104    40  1.60980e+04  0.00000e+00 -3.78839e-04   124
  104    64   104    40  1.16960e+04  0.00000e+00 -2.77554e-04   176
  104    64   104    40  1.42971e+04  0.00000e+00 -3.07946e-04   192
  104    64   104    40  1.30175e+04  0.00000e+00  1.99856e-04    94
  104    64   104    40  1.78933e+04  0.00000e+00 -4.16614e-04   110
  104    64   104    40  6.06439e+04  0.00000e+00 -2.54987e-04    94
  104    64   104    40  1.99464e+04  0.00000e+00 -3.05621e-04   110
  104    64   104    40  1.58688e+04  0.00000e+00 -3.34119e-04   176
  104    64   104    40  1.45050e+04  0.00000e+00 -2.64362e-04   110
  104    64   104    40  2.40145e+04  0.00000e+00 -2.04911e-04   196
  104    64   104    40  2.02985e+04  0.00000e+00 -3.41951e-04   120
  104    64   104    40  2.56118e+04  0.00000e+00 -2.13996e-04   106
  104    64   104    40  1.65944e+04  0.00000e+00  2.03631e-04    90
  104    64   104    40  4.15307e+04  0.00000e+00  3.15777e-04   196
  104    64   104    40  2.88938e+04  0.00000e+00  1.80470e-04   110
  104    64   104    40  1.90782e+04  0.00000e+00 -1.41179e-04   136
  104    64   104    40  1.73202e+04  0.00000e+00  2.35477e-04   120
  104    64   104    40  1.91694e+04  0.00000e+00 -4.29549e-04   196
  104    64   104    40  1.13218e+04  0.00000e+00  2.75304e-04   106
  104    64   104    40  2.19252e+04  0.00000e+00 -2.69211e-04   106
  104    64   104    40  1.79473e+04  0.00000e+00  4.33028e-04    94
  104    64   104    40  1.34589e+04  0.00000e+00 -3.53531e-04   124
  104    64   104    40  2.46684e+04  0.00000e+00  2.05048e-04   150
  104    64   104    40  2.84119e+04  0.00000e+00  3.39964e-04   124
  104    64   104    40  1.60524e+04  0.00000e+00 -3.18333e-04   150
  104    64   104    40  1.84162e+04  0.00000e+00 -2.26688e-04   162
  104    64   104    40  1.95091e+04  0.00000e+00 -2.90120e-04    94
  104    64   104    40  1.65255e+04  0.00000e+00 -2.61618e-04   150
  104    64   104    40  3.51773e+04  0.00000e+00  2.44351e-04   166
  104    64   104    40  2.33849e+04  0.00000e+00  1.56325e-04    94
  104    64   104    40  2.43559e+04  0.00000e+00  1.67698e-04   146
  104    64   104    40  1.35929e+05  0.00000e+00  1.01822e-04   180
  104    64   104    40  1.69786e+04  0.00000e+00  2.54360e-04   124
  104    64   104    40  2.19549e+04  0.00000e+00 -1.74557e-04   124
  104    64   104    40  2.00607e+04  0.00000e+00  2.65924e-04   180
  104    64   104    40  1.88693e+04  0.00000e+00  1.96009e-04    90
  104    64   104    40  3.83710e+04  0.00000e+00  4.12051e-04   136
  104    64   104    40  1.88415e+04  0.00000e+00  1.32427e-04   140
  104    64   104    40  2.46526e+04  0.00000e+00 -2.05432e-04    94
  104    64   104    40  2.38358e+04  0.00000e+00 -2.03371e-04   136
  104    64   104    40  2.37989e+04  0.00000e+00  2.85083e-04   192
  104    64   104    40  5.82389e+04  0.00000e+00  1.57906e-04    90
  104    64   104    40  2.68037e+04  0.00000e+00 -2.47888e-04   196
  104    64   104    40  2.42890e+04  0.00000e+00 -3.45716e-04   180
  104    64   104    40  1.92223e+04  0.00000e+00 -2.45197e-04   124
  104    64   104    40  1.82907e+04  0.00000e+00 -1.67314e-04   168
  104    64   104    40  1.78656e+04  0.00000e+00 -5.50905e-04   120
  104    64   104    40  2.49385e+04  0.00000e+00  3.22568e-04   120
  104    64   104    40  2.44307e+04  0.00000e+00 -1.73672e-04    90
  104    64   104    40  2.09394e+04  0.00000e+00  4.53111e-04   176
  104    64   104    40  2.23042e+04  0.00000e+00 -1.71828e-04   106
  104    64   104    40  1.48868e+04  0.00000e+00 -2.81859e-04   192
  104    64   104    40  1.58583e+04  0.00000e+00  2.32028e-04    94
  104    64   104    40  1.54368e+04  0.00000e+00  1.25275e-04   110
  104    64   104    40  2.01709e+04  0.00000e+00 -2.43365e-04    90
  104    64   104    40  1.91866e+04  0.00000e+00 -2.25728e-04    90
  104    64   104    40  2.04763e+04  0.00000e+00 -2.11301e-04   150
  104    64   104    40  2.36313e+04  0.00000e+00 -2.21526e-04   106
  104    64   104    40  2.18638e+04  0.00000e+00  1.95124e-04   162
  104    64   104    40  2.35312e+04  0.00000e+00 -2.89972e-04   110
  104    64   104    40  2.17770e+04  0.00000e+00 -3.72703e-04   162
  104    64   104    40  3.38602e+04  0.00000e+00 -1.53115e-04    94
  104    64   104    40  3.50199e+04  0.00000e+00 -1.15700e-04   176
  104    64   104    40  2.66694e+04  0.00000e+00 -1.79572e-04   140
  104    64   104    40  3.56612e+04  0.00000e+00  2.53298e-04   162
  104    64   104    40  4.70045e+04  0.00000e+00 -2.90378e-04   120
  104    64   104    40  2.61858e+04  0.00000e+00 -2.21363e-04   110
