======================
NOrbitalIdx  64
======================
======================
======================
0  5.571499090055993531e-01  0.000000000000000000e+00 
1  4.084501279164801102e-01  0.000000000000000000e+00 
2  8.441926069566679791e-01  0.000000000000000000e+00 
3  1.683414161791621844e+00  0.000000000000000000e+00 
4  2.308342917992769028e+00  0.000000000000000000e+00 
5  2.468623052937277684e+00  0.000000000000000000e+00 
6  9.020468304166194828e-01  0.000000000000000000e+00 
7  1.926235244526033119e+00  0.000000000000000000e+00 
8  2.413955052736929563e+00  0.000000000000000000e+00 
9 -6.098181029150931964e-01  0.000000000000000000e+00 
10  3.378234414309401856e+00  0.000000000000000000e+00 
11  2.291052972193339698e+00  0.000000000000000000e+00 
12  1.967642422933519208e+00  0.000000000000000000e+00 
13  7.253274977151116243e-01  0.000000000000000000e+00 
14  1.730004967246854264e+00  0.000000000000000000e+00 
15  1.663463101781751385e+00  0.000000000000000000e+00 
16 -2.094030088990526117e+00  0.000000000000000000e+00 
17  1.585132625377157156e+00  0.000000000000000000e+00 
18  3.597914771482169094e+00  0.000000000000000000e+00 
19  2.329455901036746823e+00  0.000000000000000000e+00 
20  2.195533417109556407e+00  0.000000000000000000e+00 
21  3.634383055865027856e+00  0.000000000000000000e+00 
22 -1.211791621483451209e+00  0.000000000000000000e+00 
23  1.467030195826895644e+00  0.000000000000000000e+00 
24  2.497933541660544154e+00  0.000000000000000000e+00 
25 -1.172495104287646361e+00  0.000000000000000000e+00 
26  4.000000000000000000e+00  0.000000000000000000e+00 
27  2.354221006533245841e+00  0.000000000000000000e+00 
28  1.634144549263860435e+00  0.000000000000000000e+00 
29 -1.420716490791947395e+00  0.000000000000000000e+00 
30  1.949548729965530969e+00  0.000000000000000000e+00 
31  5.170744044206559975e-01  0.000000000000000000e+00 
32  2.212714379550860588e+00  0.000000000000000000e+00 
33  2.984497402395880794e+00  0.000000000000000000e+00 
34  2.203465755169477625e+00  0.000000000000000000e+00 
35  7.289299135852381761e-01  0.000000000000000000e+00 
36  1.203244603112641808e+00  0.000000000000000000e+00 
37  2.677591583401276676e+00  0.000000000000000000e+00 
38  1.610248439917883467e-01  0.000000000000000000e+00 
39  1.268576529793082219e+00  0.000000000000000000e+00 
40  1.988372592019491014e+00  0.000000000000000000e+00 
41  2.057809687200807591e+00  0.000000000000000000e+00 
42  8.696891245526140457e-01  0.000000000000000000e+00 
43  1.577459409905197285e+00  0.000000000000000000e+00 
44  1.935089963339366337e+00  0.000000000000000000e+00 
45 -1.095231375759071257e+00  0.000000000000000000e+00 
46  3.411263669720006941e+00  0.000000000000000000e+00 
47  2.117140879094976835e+00  0.000000000000000000e+00 
48  1.776479728541520142e+00  0.000000000000000000e+00 
49  7.787429659038506147e-01  0.000000000000000000e+00 
50  1.218458228083248107e+00  0.000000000000000000e+00 
51  9.840835569079309231e-01  0.000000000000000000e+00 
52  1.434538206052450526e+00  0.000000000000000000e+00 
53  2.254689235489416355e+00  0.000000000000000000e+00 
54  2.566485195380654449e-01  0.000000000000000000e+00 
55  1.593361988321744249e+00  0.000000000000000000e+00 
56  2.383110087132783050e+00  0.000000000000000000e+00 
57  2.388607775213054563e+00  0.000000000000000000e+00 
58  1.062641122776203595e+00  0.000000000000000000e+00 
59  1.948434068915096296e+00  0.000000000000000000e+00 
60  2.334094152796442501e+00  0.000000000000000000e+00 
61 -1.395983787852729030e+00  0.000000000000000000e+00 
62  3.866317581701789408e+00  0.000000000000000000e+00 
63  2.277798943429846457e+00  0.000000000000000000e+00 
