-6.616931380617666614e-01  3.363783366964268939e+00  6.682715604139902510e+00 
-1.038071026573265776e+00  3.910423872817638813e+00  2.628855676498986327e+00 
-9.948314673763654081e-01  3.919944783826321721e+00  2.960781836849508242e+00 
-1.071001804380516509e+00  3.402600516550374099e+00  1.966405779246436225e+00 
-1.654570588127921349e+00  5.387528039201328056e+00  9.679721287650825401e-01 
-1.771741899014374955e+00  7.183446428153442476e+00  1.288400035752119699e+00 
-2.377521810166452365e+00  8.513011130719558395e+00  5.060319382105357144e-01 
-2.292888640242320530e+00  9.003066419661911013e+00  7.124761386035459720e-01 
-2.700494150780636815e+00  1.055684791295553815e+01  4.475973621528922530e-01 
-2.891359427199928334e+00  1.220240644755632253e+01  4.596250956836308577e-01 
-3.099232672893292850e+00  1.383213446267536817e+01  4.400608325281714639e-01 
-3.424436488003342216e+00  1.444962006383048170e+01  2.321914648248205315e-01 
-3.499127638119218897e+00  1.681901629355851213e+01  3.736655985889051346e-01 
-4.195869001979290580e+00  2.015757638383040984e+01  1.449709623628890887e-01 
-4.160830506185360989e+00  2.100014497923337942e+01  2.130040283744213114e-01 
-4.379625835946079349e+00  2.274115829781206699e+01  1.856010169276586241e-01 
-4.733761217746337735e+00  2.586075898926488748e+01  1.540604882901337180e-01 
-5.034852957489952097e+00  2.773375006812940669e+01  9.404456849888899461e-02 
-5.419206150636894037e+00  3.231597109642962806e+01  1.003880530663331244e-01 
-5.525397886529927582e+00  3.374569700457212917e+01  1.053282968711140438e-01 
-5.712424576337655324e+00  3.439371936347271941e+01  5.399411365341273000e-02 
-5.906386042239620160e+00  3.674633286654974995e+01  5.334429290472088997e-02 
-6.025219429150368455e+00  3.847864131608729110e+01  5.992221076632819193e-02 
-6.115256222475662362e+00  4.017271992154785210e+01  7.424148644465775049e-02 
-6.173473594281090548e+00  3.905161189525705367e+01  2.465998096135907369e-02 
-6.320252766354955476e+00  4.152105781617083835e+01  3.944021322866289592e-02 
-6.294267064928908972e+00  4.070870506740224926e+01  2.753578545505621852e-02 
-6.384979765496556325e+00  4.136499025749437664e+01  1.464443045361434048e-02 
