    0   19    0    0 0.0019918180 -2.6170995893
    0   19    0    1 0.0012346053 1.0502624221
    0   19    1    0 0.0012192201 -1.0454664283
    0   19    1    1 0.0019980910 2.6189149472
    0   20    0    0 0.0019894382 2.6164076549
    0   20    0    1 0.0012333176 -1.0507375090
    0   20    1    0 0.0012205002 1.0423057412
    0   20    1    1 0.0020004741 -2.6196006930
    0   21    0    0 0.0000199989 -0.0000022657
    0   21    0    1 0.0024537233 0.0006760700
    0   21    1    0 0.0024537719 -0.0006755294
    0   21    1    1 0.0000199989 3.1415914928
    0   22    0    0 0.0019918166 -2.6170983949
    0   22    0    1 0.0012346123 1.0502610352
    0   22    1    0 0.0012192131 -1.0454677794
    0   22    1    1 0.0019980922 2.6189161382
    0   23    0    0 0.0019894353 2.6164047181
    0   23    0    1 0.0012333201 -1.0507462591
    0   23    1    0 0.0012204978 1.0422969530
    0   23    1    1 0.0020004769 -2.6196036763
    0   24    0    0 0.0055404441 -2.6195842378
    0   24    0    1 0.0059726884 -2.0950741405
    0   24    1    0 0.0060152721 2.0923620015
    0   24    1    1 0.0055098079 2.6164243143
    0   25    0    0 0.0019894374 2.6164047061
    0   25    0    1 0.0012333194 -1.0507413297
    0   25    1    0 0.0012204985 1.0423018371
    0   25    1    1 0.0020004750 -2.6196036478
    0   26    0    0 0.0000121832 0.0001112954
    0   26    0    1 0.0014973669 0.0006757433
    0   26    1    0 0.0014973661 -0.0006759433
    0   26    1    1 0.0000121832 3.1414892039
    0   27    0    0 0.0019918179 -2.6170984251
    0   27    0    1 0.0012346112 1.0502588073
    0   27    1    0 0.0012192141 -1.0454700614
    0   27    1    1 0.0019980910 2.6189160769
    0   28    0    0 0.0055520788 2.6207920375
    0   28    0    1 0.0059762188 2.0974455986
    0   28    1    0 0.0060116562 -2.0926667146
    0   28    1    1 0.0054982028 -2.6151978716
    0   29    0    0 0.0000899513 3.1415804675
    0   29    0    1 0.0110312667 -3.1409169377
    0   29    1    0 0.0110311765 3.1409167627
    0   29    1    1 0.0000899514 0.0000150346
    0   30    0    0 0.0766711701 -0.5239988591
    0   30    0    1 0.0125057460 2.0791219762
    0   30    1    0 0.0120141671 -2.1116276890
    0   30    1    1 0.0767814186 0.5231698670
    0   31    0    0 0.0000899496 3.1415780376
    0   31    0    1 0.0110312714 -3.1409171969
    0   31    1    0 0.0110311726 3.1409163840
    0   31    1    1 0.0000899495 0.0000212243
    0   32    0    0 0.0019918163 -2.6170972079
    0   32    0    1 0.0012346159 1.0502640472
    0   32    1    0 0.0012192095 -1.0454649152
    0   32    1    1 0.0019980928 2.6189174268
    0   33    0    0 0.0019894371 2.6164055587
    0   33    0    1 0.0012333211 -1.0507464085
    0   33    1    0 0.0012204969 1.0422966930
    0   33    1    1 0.0020004750 -2.6196028217
    0   34    0    0 0.0000899518 3.1415898155
    0   34    0    1 0.0110312696 -3.1409167065
    0   34    1    0 0.0110311737 3.1409169393
    0   34    1    1 0.0000899519 0.0000065620
    0   35    0    0 0.0766949275 0.5238199280
    0   35    0    1 0.0125543529 -2.0846875140
    0   35    1    0 0.0119635944 2.1031847331
    0   35    1    1 0.0767576533 -0.5233483768
    1    0    0    0 0.0766949289 -0.5238194290
    1    0    0    1 0.0119635536 -2.1031799429
    1    0    1    0 0.0125543921 2.0846919580
    1    0    1    1 0.0767576565 0.5233487794
    1    1    0    0 0.4976054589 0.0000000000
    1    1    0    1 0.4610349448 2.0950490528
    1    1    1    0 0.4610349448 -2.0950490528
    1    1    1    1 0.5023945411 0.0000000000
    1    2    0    0 0.0768129048 0.5229327098
    1    2    0    1 0.0122127466 -0.0249534579
    1    2    1    0 0.0123114325 -0.0260998412
    1    2    1    1 0.0766397061 -0.5242366787
    1    3    0    0 0.0055405050 2.6196001687
    1    3    0    1 0.0060152683 -2.0923577488
    1    3    1    0 0.0059726922 2.0950781346
    1    3    1    1 0.0055097473 -2.6164080670
    1    4    0    0 0.0000127709 -3.1413704847
    1    4    0    1 0.0024538128 2.0950473544
    1    4    1    0 0.0024537789 -2.0950506520
    1    4    1    1 0.0000127709 -0.0002418603
    1    5    0    0 0.0054828863 -2.6135520797
    1    5    0    1 0.0059974134 0.0044312712
    1    5    1    0 0.0059902751 0.0030839168
    1    5    1    1 0.0055674599 2.6223974145
    1    6    0    0 0.0000573353 -0.0000301710
    1    6    0    1 0.0110314465 -1.0465433965
    1    6    1    0 0.0110314329 1.0465438653
    1    6    1    1 0.0000573354 -3.1415584523
    1    7    0    0 0.0768128399 0.5229339706
    1    7    0    1 0.0122125431 -0.0249296969
    1    7    1    0 0.0123116234 -0.0260752874
    1    7    1    1 0.0766397663 -0.5242355974
    1    8    0    0 0.0766948461 -0.5238214247
    1    8    0    1 0.0119632476 -2.1032170274
    1    8    1    0 0.0125547064 2.0846568147
    1    8    1    1 0.0767577292 0.5233468277
    1    9    0    0 0.0000572827 -0.0000222415
    1    9    0    1 0.0110314540 -1.0465434309
    1    9    1    0 0.0110314261 1.0465436870
    1    9    1    1 0.0000572829 -3.1415817471
    1   10    0    0 0.0020036166 -2.6205021440
    1   10    0    1 0.0012256285 3.1356454504
    1   10    1    0 0.0012281729 3.1343073370
    1   10    1    1 0.0019863035 2.6154933372
    1   11    0    0 0.0019918119 2.6170976235
    1   11    0    1 0.0012192359 1.0454607261
    1   11    1    0 0.0012345895 -1.0502682740
    1   11    1    1 0.0019980972 -2.6189167171
    1   12    0    0 0.0020036230 -2.6205014688
    1   12    0    1 0.0012256029 3.1356329974
    1   12    1    0 0.0012281987 3.1342952988
    1   12    1    1 0.0019862969 2.6154940358
    1   13    0    0 0.0055404772 2.6196133680
    1   13    0    1 0.0060152701 -2.0923539574
    1   13    1    0 0.0059726901 2.0950818452
    1   13    1    1 0.0055097752 -2.6163949803
    1   14    0    0 0.0000572954 0.0000307549
    1   14    0    1 0.0110314043 -1.0465438722
    1   14    1    0 0.0110314745 1.0465433374
    1   14    1    1 0.0000572952 3.1415693243
    1   15    0    0 0.0054828303 -2.6135549231
    1   15    0    1 0.0059974076 0.0044303734
    1   15    1    0 0.0059902798 0.0030831479
    1   15    1    1 0.0055675158 2.6223946154
    1   16    0    0 0.0019918173 2.6170948855
    1   16    0    1 0.0012192194 1.0454660844
    1   16    1    0 0.0012346061 -1.0502629847
    1   16    1    1 0.0019980918 -2.6189194717
    1   17    0    0 0.0000077826 -3.1412612568
    1   17    0    1 0.0014973905 2.0950492393
    1   17    1    0 0.0014974012 -2.0950488500
    1   17    1    1 0.0000077826 -0.0003248443
    1   18    0    0 0.0019918101 2.6170977927
    1   18    0    1 0.0012192185 1.0454568997
    1   18    1    0 0.0012346069 -1.0502720631
    1   18    1    1 0.0019980985 -2.6189166333
    1   19    0    0 0.0000127402 -3.1414228658
    1   19    0    1 0.0024537981 2.0950473830
    1   19    1    0 0.0024537939 -2.0950507734
    1   19    1    1 0.0000127402 -0.0001748269
    1   20    0    0 0.0020036199 -2.6205047664
    1   20    0    1 0.0012256111 3.1356380949
    1   20    1    0 0.0012281902 3.1343002986
    1   20    1    1 0.0019862998 2.6154907006
    1   21    0    0 0.0019918064 2.6170943420
    1   21    0    1 0.0012192212 1.0454508314
    1   21    1    0 0.0012346042 -1.0502781037
    1   21    1    1 0.0019981024 -2.6189201067
    1   22    0    0 0.0000127390 3.1415577424
    1   22    0    1 0.0024537875 2.0950498249
    1   22    1    0 0.0024538046 -2.0950482826
    1   22    1    1 0.0000127390 0.0000447702
    1   23    0    0 0.0020036167 -2.6205024031
    1   23    0    1 0.0012256046 3.1356422915
    1   23    1    0 0.0012281968 3.1343045672
    1   23    1    1 0.0019863029 2.6154930594
    1   24    0    0 0.0000573342 -0.0000261117
    1   24    0    1 0.0110313856 -1.0465434108
    1   24    1    0 0.0110314926 1.0465438309
    1   24    1    1 0.0000573340 -3.1415547599
    1   25    0    0 0.0054828485 -2.6135639737
    1   25    0    1 0.0059974176 0.0044277557
    1   25    1    0 0.0059902703 0.0030805001
    1   25    1    1 0.0055674973 2.6223857215
    1   26    0    0 0.0019918167 2.6170974083
    1   26    0    1 0.0012192138 1.0454634459
    1   26    1    0 0.0012346117 -1.0502655515
    1   26    1    1 0.0019980923 -2.6189170087
    1   27    0    0 0.0000077773 -3.1415881279
    1   27    0    1 0.0014973936 2.0950490569
    1   27    1    0 0.0014973981 -2.0950490538
    1   27    1    1 0.0000077773 -0.0000008956
    1   28    0    0 0.0020036279 -2.6205037752
    1   28    0    1 0.0012256016 3.1356271487
    1   28    1    0 0.0012281999 3.1342895352
    1   28    1    1 0.0019862920 2.6154917125
    1   29    0    0 0.0055404679 2.6196161837
    1   29    0    1 0.0060152705 -2.0923531689
    1   29    1    0 0.0059726896 2.0950826903
    1   29    1    1 0.0055097845 -2.6163921972
    1   30    0    0 0.0768128235 0.5229343628
    1   30    0    1 0.0122124834 -0.0249225940
    1   30    1    0 0.0123116792 -0.0260679460
    1   30    1    1 0.0766397825 -0.5242352340
    1   31    0    0 0.0766948632 -0.5238211208
    1   31    0    1 0.0119633154 -2.1032099370
    1   31    1    0 0.0125546372 2.0846634641
    1   31    1    1 0.0767577126 0.5233471537
    1   32    0    0 0.0000573195 -0.0000515855
    1   32    0    1 0.0110314483 -1.0465429280
    1   32    1    0 0.0110314314 1.0465442237
    1   32    1    1 0.0000573196 -3.1415495479
    1   33    0    0 0.0020036177 -2.6205024324
    1   33    0    1 0.0012256246 3.1356380453
    1   33    1    0 0.0012281768 3.1343000006
    1   33    1    1 0.0019863023 2.6154930854
    1   34    0    0 0.0019918096 2.6170981065
    1   34    0    1 0.0012192371 1.0454534868
    1   34    1    0 0.0012345884 -1.0502753990
    1   34    1    1 0.0019980994 -2.6189162655
    1   35    0    0 0.0000573048 -0.0000128931
    1   35    0    1 0.0110314454 -1.0465434187
    1   35    1    0 0.0110314342 1.0465438553
    1   35    1    1 0.0000573049 -3.1415729964
    2    0    0    0 0.0055520874 -2.6207915935
    2    0    0    1 0.0060116618 2.0926667409
    2    0    1    0 0.0059762136 -2.0974456906
    2    0    1    1 0.0054981942 2.6151981581
    2    1    0    0 0.0768129048 -0.5229327098
    2    1    0    1 0.0123114325 0.0260998412
    2    1    1    0 0.0122127466 0.0249534579
    2    1    1    1 0.0766397061 0.5242366787
    2    2    0    0 0.4986333144 0.0000000000
    2    2    0    1 0.4610391375 -2.0937129469
    2    2    1    0 0.4610391375 2.0937129469
    2    2    1    1 0.5013666856 0.0000000000
    2    3    0    0 0.0766711923 0.5239975902
    2    3    0    1 0.0120137883 2.1116106182
    2    3    1    0 0.0125061182 -2.0791398470
    2    3    1    1 0.0767813975 -0.5231710579
    2    4    0    0 0.0054828474 2.6135268692
    2    4    0    1 0.0059902686 -0.0030909456
    2    4    1    0 0.0059974181 -0.0044382001
    2    4    1    1 0.0055674997 -2.6224224220
    2    5    0    0 0.0000072769 -3.1415264718
    2    5    0    1 0.0024538015 -2.0937146319
    2    5    1    0 0.0024538351 2.0937114107
    2    5    1    1 0.0000072769 -0.0001104026
    2    6    0    0 0.0020036250 2.6205062015
    2    6    0    1 0.0012282035 -3.1342900702
    2    6    1    0 0.0012255979 -3.1356277759
    2    6    1    1 0.0019862949 -2.6154894599
    2    7    0    0 0.0000326191 0.0000067592
    2    7    0    1 0.0110315826 1.0478795807
    2    7    1    0 0.0110314983 -1.0478795902
    2    7    1    1 0.0000326192 -3.1415622936
    2    8    0    0 0.0766711626 0.5239992410
    2    8    0    1 0.0120136058 2.1116341109
    2    8    1    0 0.0125063095 -2.0791176647
    2    8    1    1 0.0767814209 -0.5231694209
    2    9    0    0 0.0768128749 -0.5229328547
    2    9    0    1 0.0123113807 0.0260939672
    2    9    1    0 0.0122127957 0.0249471692
    2    9    1    1 0.0766397317 0.5242366484
    2   10    0    0 0.0000326010 0.0000190617
    2   10    0    1 0.0110316069 1.0478794694
    2   10    1    0 0.0110314740 -1.0478797439
    2   10    1    1 0.0000326011 -3.1415794326
    2   11    0    0 0.0019894398 -2.6164086638
    2   11    0    1 0.0012205308 -1.0423044858
    2   11    1    0 0.0012332871 1.0507386928
    2   11    1    1 0.0020004727 2.6195995531
    2   12    0    0 0.0000044467 -3.1413848664
    2   12    0    1 0.0014974148 -2.0937129048
    2   12    1    0 0.0014974041 2.0937130336
    2   12    1    1 0.0000044467 -0.0001730535
    2   13    0    0 0.0019894398 -2.6164070356
    2   13    0    1 0.0012205160 -1.0423030206
    2   13    1    0 0.0012333020 1.0507401024
    2   13    1    1 0.0020004728 2.6196012388
    2   14    0    0 0.0054828167 2.6135352549
    2   14    0    1 0.0059902783 -0.0030881449
    2   14    1    0 0.0059974081 -0.0044355700
    2   14    1    1 0.0055675301 -2.6224141060
    2   15    0    0 0.0000326322 -0.0000416627
    2   15    0    1 0.0110315633 1.0478799215
    2   15    1    0 0.0110315168 -1.0478793185
    2   15    1    1 0.0000326321 -3.1415289148
    2   16    0    0 0.0055520802 -2.6207944789
    2   16    0    1 0.0060116577 2.0926661182
    2   16    1    0 0.0059762173 -2.0974463448
    2   16    1    1 0.0054982014 2.6151953905
    2   17    0    0 0.0020036301 2.6205064315
    2   17    0    1 0.0012281980 -3.1342842249
    2   17    1    0 0.0012256035 -3.1356221111
    2   17    1    1 0.0019862897 -2.6154891656
    2   18    0    0 0.0019894380 -2.6164069660
    2   18    0    1 0.0012205242 -1.0423033678
    2   18    1    0 0.0012332936 1.0507397726
    2   18    1    1 0.0020004743 2.6196012814
    2   19    0    0 0.0020036272 2.6205064326
    2   19    0    1 0.0012282029 -3.1342894095
    2   19    1    0 0.0012255985 -3.1356272582
    2   19    1    1 0.0019862925 -2.6154891677
    2   20    0    0 0.0000072694 -3.1414981446
    2   20    0    1 0.0024537952 -2.0937119687
    2   20    1    0 0.0024538414 2.0937140230
    2   20    1    1 0.0000072694 -0.0001444420
    2   21    0    0 0.0019894358 -2.6164051702
    2   21    0    1 0.0012205176 -1.0422964043
    2   21    1    0 0.0012333003 1.0507467116
    2   21    1    1 0.0020004765 2.6196031021
    2   22    0    0 0.0020036266 2.6205063226
    2   22    0    1 0.0012282007 -3.1342861526
    2   22    1    0 0.0012256008 -3.1356239572
    2   22    1    1 0.0019862931 -2.6154893481
    2   23    0    0 0.0000072625 -3.1413472023
    2   23    0    1 0.0024537901 -2.0937143908
    2   23    1    0 0.0024538466 2.0937116501
    2   23    1    1 0.0000072625 -0.0003113093
    2   24    0    0 0.0054828212 2.6135276893
    2   24    0    1 0.0059902701 -0.0030905961
    2   24    1    0 0.0059974161 -0.0044380056
    2   24    1    1 0.0055675259 -2.6224216010
    2   25    0    0 0.0000325932 -0.0000506640
    2   25    0    1 0.0110315888 1.0478801983
    2   25    1    0 0.0110314915 -1.0478790226
    2   25    1    1 0.0000325931 -3.1415123710
    2   26    0    0 0.0055520849 -2.6207933967
    2   26    0    1 0.0060116517 2.0926663939
    2   26    1    0 0.0059762232 -2.0974460623
    2   26    1    1 0.0054981967 2.6151964737
    2   27    0    0 0.0020036285 2.6205039632
    2   27    0    1 0.0012281997 -3.1342850925
    2   27    1    0 0.0012256018 -3.1356229115
    2   27    1    1 0.0019862913 -2.6154916859
    2   28    0    0 0.0000044573 -3.1413332446
    2   28    0    1 0.0014974086 -2.0937128514
    2   28    1    0 0.0014974102 2.0937130203
    2   28    1    1 0.0000044573 -0.0002382283
    2   29    0    0 0.0019894401 -2.6164060651
    2   29    0    1 0.0012205233 -1.0423063023
    2   29    1    0 0.0012332946 1.0507369641
    2   29    1    1 0.0020004726 2.6196021108
    2   30    0    0 0.0000326144 0.0000064052
    2   30    0    1 0.0110315938 1.0478795917
    2   30    1    0 0.0110314872 -1.0478795414
    2   30    1    1 0.0000326145 -3.1415530430
    2   31    0    0 0.0766711653 0.5239986724
    2   31    0    1 0.0120136524 2.1116273377
    2   31    1    0 0.0125062604 -2.0791240727
    2   31    1    1 0.0767814192 -0.5231700001
    2   32    0    0 0.0768128687 -0.5229324918
    2   32    0    1 0.0123114037 0.0260967614
    2   32    1    0 0.0122127744 0.0249500655
    2   32    1    1 0.0766397371 0.5242370121
    2   33    0    0 0.0000326321 0.0000027720
    2   33    0    1 0.0110315975 1.0478797323
    2   33    1    0 0.0110314831 -1.0478794994
    2   33    1    1 0.0000326321 -3.1415638464
    2   34    0    0 0.0019894385 -2.6164066239
    2   34    0    1 0.0012205305 -1.0423049695
    2   34    1    0 0.0012332874 1.0507382922
    2   34    1    1 0.0020004740 2.6196015454
    2   35    0    0 0.0020036256 2.6205046724
    2   35    0    1 0.0012282047 -3.1342924024
    2   35    1    0 0.0012255966 -3.1356300460
    2   35    1    1 0.0019862944 -2.6154910148
    3    0    0    0 0.0000199791 -0.0000439327
    3    0    0    1 0.0024537665 0.0006760653
    3    0    1    0 0.0024537290 -0.0006756866
    3    0    1    1 0.0000199791 -3.1415435393
    3    1    0    0 0.0055405050 -2.6196001687
    3    1    0    1 0.0059726922 -2.0950781346
    3    1    1    0 0.0060152683 2.0923577488
    3    1    1    1 0.0055097473 2.6164080670
    3    2    0    0 0.0766711923 -0.5239975902
    3    2    0    1 0.0125061182 2.0791398470
    3    2    1    0 0.0120137883 -2.1116106182
    3    2    1    1 0.0767813975 0.5231710579
    3    3    0    0 0.5037574543 0.0000000000
    3    3    0    1 0.4610258514 0.0006759870
    3    3    1    0 0.4610258514 -0.0006759870
    3    3    1    1 0.4962425457 0.0000000000
    3    4    0    0 0.0766949791 0.5238190690
    3    4    0    1 0.0125547331 -2.0847071756
    3    4    1    0 0.0119632106 2.1031643397
    3    4    1    1 0.0767575958 -0.5233492551
    3    5    0    0 0.0055521404 2.6208054665
    3    5    0    1 0.0059762271 2.0974489705
    3    5    1    0 0.0060116464 -2.0926632681
    3    5    1    1 0.0054981415 -2.6151844758
    3    6    0    0 0.0019918122 -2.6171005395
    3    6    0    1 0.0012346131 1.0502691814
    3    6    1    0 0.0012192124 -1.0454597706
    3    6    1    1 0.0019980964 2.6189138100
    3    7    0    0 0.0019894360 2.6164100757
    3    7    0    1 0.0012333208 -1.0507455707
    3    7    1    0 0.0012204970 1.0422973512
    3    7    1    1 0.0020004764 -2.6195985463
    3    8    0    0 0.0000899230 -3.1415562042
    3    8    0    1 0.0110312567 -3.1409159565
    3    8    1    0 0.0110311874 3.1409174833
    3    8    1    1 0.0000899230 -0.0000367007
    3    9    0    0 0.0766948973 0.5238206277
    3    9    0    1 0.0125544523 -2.0846746142
    3    9    1    0 0.0119634977 2.1031977688
    3    9    1    1 0.0767576821 -0.5233476537
    3   10    0    0 0.0766711068 -0.5240002881
    3   10    0    1 0.0125057352 2.0790944687
    3   10    1    0 0.0120141876 -2.1116566730
    3   10    1    1 0.0767814839 0.5231683340
    3   11    0    0 0.0000899144 3.1415679612
    3   11    0    1 0.0110312403 -3.1409170903
    3   11    1    0 0.0110312036 3.1409163664
    3   11    1    1 0.0000899145 0.0000189231
    3   12    0    0 0.0019894379 2.6164043029
    3   12    0    1 0.0012332952 -1.0507393557
    3   12    1    0 0.0012205225 1.0423038230
    3   12    1    1 0.0020004745 -2.6196041004
    3   13    0    0 0.0000122054 -0.0000164167
    3   13    0    1 0.0014973693 0.0006759210
    3   13    1    0 0.0014973633 -0.0006758965
    3   13    1    1 0.0000122054 -3.1415832167
    3   14    0    0 0.0019918189 -2.6170971764
    3   14    0    1 0.0012345924 1.0502568861
    3   14    1    0 0.0012192331 -1.0454723474
    3   14    1    1 0.0019980901 2.6189170625
    3   15    0    0 0.0055520889 2.6208076776
    3   15    0    1 0.0059762186 2.0974494626
    3   15    1    0 0.0060116557 -2.0926629250
    3   15    1    1 0.0054981930 -2.6151822117
    3   16    0    0 0.0000899670 3.1415814680
    3   16    0    1 0.0110312041 -3.1409168153
    3   16    1    0 0.0110312394 3.1409165821
    3   16    1    1 0.0000899670 0.0000066146
    3   17    0    0 0.0055404338 -2.6196039821
    3   17    0    1 0.0059726905 -2.0950793539
    3   17    1    0 0.0060152704 2.0923565017
    3   17    1    1 0.0055098185 2.6164043173
    3   18    0    0 0.0000200117 0.0001215421
    3   18    0    1 0.0024537350 0.0006769216
    3   18    1    0 0.0024537600 -0.0006750066
    3   18    1    1 0.0000200117 3.1414725116
    3   19    0    0 0.0019918147 -2.6171010423
    3   19    0    1 0.0012345958 1.0502688235
    3   19    1    0 0.0012192298 -1.0454602914
    3   19    1    1 0.0019980943 2.6189132507
    3   20    0    0 0.0019894347 2.6164086784
    3   20    0    1 0.0012333019 -1.0507452043
    3   20    1    0 0.0012205159 1.0422978295
    3   20    1    1 0.0020004779 -2.6195998223
    3   21    0    0 0.0000200185 -0.0000870847
    3   21    0    1 0.0024537305 0.0006746730
    3   21    1    0 0.0024537644 -0.0006772133
    3   21    1    1 0.0000200185 -3.1415087561
    3   22    0    0 0.0019918134 -2.6171000591
    3   22    0    1 0.0012346023 1.0502676499
    3   22    1    0 0.0012192232 -1.0454614258
    3   22    1    1 0.0019980956 2.6189142289
    3   23    0    0 0.0019894318 2.6164058008
    3   23    0    1 0.0012333037 -1.0507540175
    3   23    1    0 0.0012205142 1.0422889814
    3   23    1    1 0.0020004807 -2.6196027436
    3   24    0    0 0.0019918216 -2.6170994403
    3   24    0    1 0.0012345878 1.0502545003
    3   24    1    0 0.0012192377 -1.0454747219
    3   24    1    1 0.0019980874 2.6189147577
    3   25    0    0 0.0055521025 2.6208176404
    3   25    0    1 0.0059762214 2.0974524142
    3   25    1    0 0.0060116525 -2.0926599528
    3   25    1    1 0.0054981796 -2.6151721340
    3   26    0    0 0.0000899293 3.1415784982
    3   26    0    1 0.0110311950 -3.1409170673
    3   26    1    0 0.0110312493 3.1409163192
    3   26    1    1 0.0000899292 0.0000096621
    3   27    0    0 0.0055404490 -2.6196078052
    3   27    0    1 0.0059726918 -2.0950802249
    3   27    1    0 0.0060152690 2.0923556214
    3   27    1    1 0.0055098034 2.6164004354
    3   28    0    0 0.0019894427 2.6164083973
    3   28    0    1 0.0012332962 -1.0507323757
    3   28    1    0 0.0012205215 1.0423108568
    3   28    1    1 0.0020004698 -2.6196000410
    3   29    0    0 0.0000122060 -0.0000016312
    3   29    0    1 0.0014973697 0.0006758921
    3   29    1    0 0.0014973629 -0.0006758967
    3   29    1    1 0.0000122060 3.1415853670
    3   30    0    0 0.0019894337 2.6164089267
    3   30    0    1 0.0012333178 -1.0507449661
    3   30    1    0 0.0012205000 1.0422980367
    3   30    1    1 0.0020004787 -2.6195996951
    3   31    0    0 0.0000898900 -3.1415923713
    3   31    0    1 0.0110312426 -3.1409167549
    3   31    1    0 0.0110312021 3.1409166894
    3   31    1    1 0.0000898900 -0.0000030530
    3   32    0    0 0.0766948905 0.5238202829
    3   32    0    1 0.0125544850 -2.0846771512
    3   32    1    0 0.0119634643 2.1031951278
    3   32    1    1 0.0767576891 -0.5233479875
    3   33    0    0 0.0766711109 -0.5239996750
    3   33    0    1 0.0125058027 2.0791018869
    3   33    1    0 0.0120141173 -2.1116491236
    3   33    1    1 0.0767814802 0.5231689361
    3   34    0    0 0.0000899131 -3.1415877483
    3   34    0    1 0.0110312465 -3.1409165732
    3   34    1    0 0.0110311974 3.1409169310
    3   34    1    1 0.0000899132 -0.0000110140
    3   35    0    0 0.0019918116 -2.6170996631
    3   35    0    1 0.0012346114 1.0502713436
    3   35    1    0 0.0012192142 -1.0454575541
    3   35    1    1 0.0019980971 2.6189146574
    4    0    0    0 0.0055404508 2.6195875633
    4    0    0    1 0.0060152694 -2.0923608460
    4    0    1    0 0.0059726909 2.0950751196
    4    0    1    1 0.0055098013 -2.6164209998
    4    1    0    0 0.0000127709 3.1413704847
    4    1    0    1 0.0024537789 2.0950506520
    4    1    1    0 0.0024538128 -2.0950473544
    4    1    1    1 0.0000127709 0.0002418603
    4    2    0    0 0.0054828474 -2.6135268692
    4    2    0    1 0.0059974181 0.0044382001
    4    2    1    0 0.0059902686 0.0030909456
    4    2    1    1 0.0055674997 2.6224224220
    4    3    0    0 0.0766949791 -0.5238190690
    4    3    0    1 0.0119632106 -2.1031643397
    4    3    1    0 0.0125547331 2.0847071756
    4    3    1    1 0.0767575958 0.5233492551
    4    4    0    0 0.4976012696 0.0000000000
    4    4    0    1 0.4610349230 2.0950490292
    4    4    1    0 0.4610349230 -2.0950490292
