-1.879070622922191403e+00  0.000000000000000000e+00   2.131919253023252736e+01  5.037880951597235146e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.730415887815218934e+00  0.000000000000000000e+00   2.046550014566084741e+01  1.745141642503092116e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.420248863960803742e+00  0.000000000000000000e+00   2.473461960026391893e+01  1.114413003414635339e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.335297553704696938e+00  0.000000000000000000e+00   3.112332114766070390e+01  6.559534056229655574e-01 0.000000000000000000e+00 0.000000000000000000e+00
-5.226357604432561921e+00  0.000000000000000000e+00   3.916023343433823811e+01  4.336628361291400280e-01 0.000000000000000000e+00 0.000000000000000000e+00
-6.152654791056058947e+00  0.000000000000000000e+00   5.221450475066539809e+01  3.793232785654098160e-01 0.000000000000000000e+00 0.000000000000000000e+00
-6.927667049884850492e+00  0.000000000000000000e+00   5.906222030688055469e+01  2.306533986176136086e-01 0.000000000000000000e+00 0.000000000000000000e+00
-7.914631645660622716e+00  0.000000000000000000e+00   7.526741306638797369e+01  2.015603126977335291e-01 0.000000000000000000e+00 0.000000000000000000e+00
-8.664732726295111931e+00  0.000000000000000000e+00   8.820073671405667426e+01  1.747944084701720802e-01 0.000000000000000000e+00 0.000000000000000000e+00
-9.849873587266078090e+00  0.000000000000000000e+00   1.080542504308865688e+02  1.137315980649376973e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.053857156899269043e+01  0.000000000000000000e+00   1.209737184161503905e+02  8.924990685407865887e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.107536500511617916e+01  0.000000000000000000e+00   1.287917228312956013e+02  4.995783051821724857e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.165126176743948605e+01  0.000000000000000000e+00   1.408819776045644687e+02  3.779009208667152842e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.201895070980419078e+01  0.000000000000000000e+00   1.488018750968080894e+02  3.009029546403705138e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.219924513037356384e+01  0.000000000000000000e+00   1.511019211298508083e+02  1.532263904252739554e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.226922658888502404e+01  0.000000000000000000e+00   1.526372846125663330e+02  1.397268806884989847e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.248425229525929225e+01  0.000000000000000000e+00   1.567067117410774131e+02  5.454736038295278366e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.255859983543316005e+01  0.000000000000000000e+00   1.582340357232289705e+02  3.269154386422843620e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.251806334622807348e+01  0.000000000000000000e+00   1.577742194909221780e+02  6.842989668426850171e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.249120863391237002e+01  0.000000000000000000e+00   1.568275536504103798e+02  5.109652096781622764e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.250806771882160895e+01  0.000000000000000000e+00   1.567930981586873145e+02  2.181759440070963740e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.251545016131429833e+01  0.000000000000000000e+00   1.569917297698154641e+02  2.267907198753727014e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.247169719448200453e+01  0.000000000000000000e+00   1.577464579949582344e+02  1.416472495270924142e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.263969072680548500e+01  0.000000000000000000e+00   1.616223834927783400e+02  1.164610086370488837e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.257217107888923024e+01  0.000000000000000000e+00   1.585666013474644558e+02  3.208385175760707867e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.257311507751947666e+01  0.000000000000000000e+00   1.583787603373713750e+02  1.869506325072867008e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.259805659465710193e+01  0.000000000000000000e+00   1.587960252920605058e+02  5.355351162264433609e-04 0.000000000000000000e+00 0.000000000000000000e+00
-1.256757490569206936e+01  0.000000000000000000e+00   1.582900314075992867e+02  2.191235697850688405e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.258734057414856444e+01  0.000000000000000000e+00   1.585777566757906527e+02  8.622378242819890917e-04 0.000000000000000000e+00 0.000000000000000000e+00
-1.263480393807762425e+01  0.000000000000000000e+00   1.615802595907150874e+02  1.216493407450473622e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.260359320622678858e+01  0.000000000000000000e+00   1.591470930284408212e+02  1.866731330417090986e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.261254253045402329e+01  0.000000000000000000e+00   1.595994949898112054e+02  3.289403516273969527e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.259591721645321982e+01  0.000000000000000000e+00   1.590429779131145267e+02  2.431957442430539469e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.267076339349275749e+01  0.000000000000000000e+00   1.607827213628198137e+02  1.460473074507030213e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.264337449061500607e+01  0.000000000000000000e+00   1.599332405020489603e+02  4.899567235388368591e-04 0.000000000000000000e+00 0.000000000000000000e+00
-1.262807854016361730e+01  0.000000000000000000e+00   1.597357847721157782e+02  1.676929158878227378e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.265919114579324400e+01  0.000000000000000000e+00   1.603464556882216812e+02  5.699363753630566631e-04 0.000000000000000000e+00 0.000000000000000000e+00
-1.265224034248044305e+01  0.000000000000000000e+00   1.602130541271795039e+02  8.362638947589832268e-04 0.000000000000000000e+00 0.000000000000000000e+00
-1.265699642217697196e+01  0.000000000000000000e+00   1.603443813983950577e+02  9.040160210976263579e-04 0.000000000000000000e+00 0.000000000000000000e+00
-1.265497631949357604e+01  0.000000000000000000e+00   1.603086934057152746e+02  1.000745140794749057e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.270171560674071287e+01  0.000000000000000000e+00   1.619116823919364947e+02  3.583277825539061753e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.266324209087080810e+01  0.000000000000000000e+00   1.604949075223599948e+02  8.556325648366000687e-04 0.000000000000000000e+00 0.000000000000000000e+00
-1.264630788554871188e+01  0.000000000000000000e+00   1.601747571429505115e+02  1.536018160809327331e-03 0.000000000000000000e+00 0.000000000000000000e+00
-1.268209134955116291e+01  0.000000000000000000e+00   1.608511859849773202e+02  9.789500696578996169e-05 0.000000000000000000e+00 0.000000000000000000e+00
-1.265470500832311096e+01  0.000000000000000000e+00   1.602728028877697000e+02  8.195501594717726455e-04 0.000000000000000000e+00 0.000000000000000000e+00
-1.266970306077522146e+01  0.000000000000000000e+00   1.605419655959599936e+02  1.282691956746861181e-04 0.000000000000000000e+00 0.000000000000000000e+00
