-8.232433265799030675e-01 -2.332261358507387375e-03   1.817481136538887210e+00  1.681655698112813013e+00 8.320000000000000728e-01 1.639999999999999858e+01
-8.149225267461835953e-01 -6.143385238051398594e-04   1.900525126603675341e+00  1.861806258567993755e+00 1.153999999999999915e+00 1.734799999999999898e+01
-8.762570389976593876e-01  7.600051044689359880e-03   1.878901537071367311e+00  1.446487338098900510e+00 1.070000000000000062e+00 1.545199999999999996e+01
-9.160586354695331446e-01 -1.293254411174357861e-02   1.906341697451387596e+00  1.270359007157086273e+00 8.280000000000000693e-01 1.516000000000000014e+01
-9.278434030932170007e-01 -1.354117116141109224e-02   2.160972606713932542e+00  1.508547906467585076e+00 8.280000000000000693e-01 1.461599999999999966e+01
-9.801751094703018419e-01 -1.541117436940576610e-02   2.183391788749140972e+00  1.270922231069431474e+00 6.960000000000000631e-01 1.349600000000000044e+01
-9.899097491475257193e-01 -1.755154532506499271e-03   2.110521956775321506e+00  1.153746456712548163e+00 1.042000000000000037e+00 1.653200000000000003e+01
-1.059617033806546704e+00  1.880735548280553686e-03   2.234123737999189618e+00  9.897808930334904831e-01 1.054000000000000048e+00 1.710000000000000142e+01
-1.109020122839317946e+00  2.211105868474536051e-02   2.206230566972369633e+00  7.916541467856067493e-01 1.475999999999999979e+00 1.835200000000000031e+01
-1.067249881217631424e+00 -2.711039201018973152e-02   2.190100233840712729e+00  9.190714480712544043e-01 4.700000000000000289e-01 1.325999999999999979e+01
-1.160556787008479640e+00  1.762769987227810753e-02   2.279420573570232200e+00  6.911849345679371703e-01 9.160000000000000364e-01 1.712000000000000099e+01
-1.125719250174365804e+00 -1.004128112499796076e-02   2.206496923484447592e+00  7.407623267059330052e-01 7.680000000000000160e-01 1.563199999999999967e+01
-1.154079926569777648e+00  2.347840970120942256e-02   2.470624255522784196e+00  8.526600521015902379e-01 1.205999999999999961e+00 1.843599999999999994e+01
-1.184773392951333770e+00  1.657728256595211724e-02   2.343132906069467669e+00  6.682889576023233191e-01 1.165999999999999925e+00 1.869200000000000017e+01
-1.220550825022413743e+00 -3.298799123798475119e-02   2.419202802009312592e+00  6.203504096539194101e-01 5.560000000000000497e-01 1.678399999999999892e+01
-1.217342849985314057e+00  8.170353682128761452e-03   2.373105056164332982e+00  6.011516118269624176e-01 9.320000000000000506e-01 1.774399999999999977e+01
-1.304243615800864342e+00  7.149170114231536387e-03   2.604733799610227774e+00  5.311112925065260004e-01 1.264000000000000012e+00 1.961599999999999966e+01
-1.307734785778439601e+00 -3.378794218017576456e-02   2.700322771619787066e+00  5.758202703457779847e-01 1.798000000000000043e+00 2.105199999999999960e+01
-1.300494542477001136e+00  1.033363035835862739e-02   2.742461369556960182e+00  6.212171548124786336e-01 1.733999999999999986e+00 2.186800000000000210e+01
-1.311892284105546258e+00  1.530431710353256404e-02   2.584313996376211620e+00  5.009686331864156017e-01 1.183999999999999941e+00 1.664799999999999969e+01
-1.404909877259773898e+00  1.306615949655610563e-03   2.723155301704296427e+00  3.796672371884519670e-01 1.556000000000000050e+00 2.028800000000000026e+01
-1.381913383439247189e+00 -4.748747375240346819e-03   2.890555110276412432e+00  5.135759661750325389e-01 1.644000000000000128e+00 2.196000000000000085e+01
-1.377269856203677811e+00 -1.459229997333191635e-02   2.923398947693177874e+00  5.406491472973041779e-01 5.819999999999999618e-01 1.379600000000000115e+01
-1.430153759667111002e+00  1.082573293254586629e-02   2.888628656128232386e+00  4.120549495053713041e-01 1.836000000000000076e+00 2.228800000000000026e+01
-1.402079978453687703e+00 -3.441449125367958273e-02   2.887029676922209465e+00  4.659555441019509470e-01 2.140000000000000124e+00 2.203200000000000003e+01
-1.471991906253779181e+00 -5.756212511801263830e-03   2.930034925928727052e+00  3.522034184000020773e-01 1.334000000000000075e+00 2.042800000000000082e+01
-1.452305860487387745e+00 -1.469287249250816191e-02   2.938616166063889867e+00  3.928146717956315648e-01 6.460000000000000187e-01 1.814000000000000057e+01
-1.452005507149209285e+00 -3.874399347422800149e-02   3.614816977785802354e+00  7.108906769486161847e-01 1.308000000000000052e+00 1.921600000000000108e+01
-1.512326172243515510e+00  1.009782613044191320e-02   3.081521395609053915e+00  3.471506526266778803e-01 1.602000000000000091e+00 2.143599999999999994e+01
-1.523589232516278313e+00 -5.727010392940705408e-03   3.182537306681461065e+00  3.709427051395103869e-01 1.594000000000000083e+00 2.219600000000000151e+01
-1.497095855627967653e+00  2.539029586482862560e-02   3.188594188024481024e+00  4.214294254952814511e-01 1.491999999999999993e+00 2.055999999999999872e+01
-1.554965177523719211e+00  3.103947799592679958e-03   3.289601536418368610e+00  3.604944325362422486e-01 1.941999999999999948e+00 2.322800000000000153e+01
-1.595847336031926744e+00 -1.730566801357984533e-02   3.325569125912903878e+00  3.053593438839117824e-01 2.049999999999999822e+00 2.440399999999999991e+01
-1.625057888920612426e+00 -6.043381502486355056e-03   3.362260932639079769e+00  2.731387093185071446e-01 2.101999999999999869e+00 2.497200000000000131e+01
-1.582066971117733756e+00  1.126461422830597400e-02   3.642568352635147999e+00  4.550969503998554266e-01 2.362000000000000099e+00 2.868400000000000105e+01
-1.621012514396895865e+00 -4.433583748632874411e-02   3.380726259928480193e+00  2.836976806913112936e-01 1.973999999999999977e+00 2.336400000000000077e+01
-1.665763883756477659e+00 -1.200917569675121442e-02   3.477277542877021510e+00  2.529817770781420116e-01 1.961999999999999966e+00 2.336400000000000077e+01
-1.618193473555416873e+00  2.985564184702460544e-02   3.476408458069264906e+00  3.262531504553021766e-01 1.750000000000000000e+00 2.202799999999999869e+01
-1.680507719942296863e+00  5.919087440114252294e-03   3.535180547780707894e+00  2.517408103036256062e-01 1.969999999999999973e+00 2.334799999999999898e+01
-1.628995878318061141e+00 -4.606416233093399426e-02   3.398478919974990298e+00  2.776236132600620188e-01 1.247999999999999998e+00 1.908800000000000097e+01
-1.704397872131292013e+00 -7.661198486182052222e-04   3.650527657740089360e+00  2.566473312465510359e-01 2.148000000000000131e+00 2.434400000000000119e+01
-1.714118396489123564e+00  3.867747756327541420e-02   3.568966906044171772e+00  2.128234880406886798e-01 2.672000000000000153e+00 2.682400000000000162e+01
-1.687556222625798741e+00  6.132017378938521557e-02   3.588559694952823342e+00  2.551157642445360807e-01 1.884000000000000119e+00 2.281599999999999895e+01
-1.706759765427524611e+00 -3.472377061417489946e-02   3.656945741378539783e+00  2.538179435865995925e-01 1.733999999999999986e+00 2.167600000000000193e+01
-1.754400243747546551e+00  2.492768097274334141e-02   3.728265739839855986e+00  2.105604381658000013e-01 2.350000000000000089e+00 2.458800000000000097e+01
-1.779261486603684883e+00 -4.500861980939067919e-03   3.716584247809814112e+00  1.739675382361895450e-01 3.002000000000000224e+00 2.806000000000000227e+01
-1.793198678629864373e+00  1.753142060077540060e-02   3.842018034259338854e+00  1.944777053511375364e-01 2.806000000000000050e+00 2.807600000000000051e+01
-1.768336283875605375e+00  3.782470057617111359e-02   3.893467383112792835e+00  2.433997030521001803e-01 2.240000000000000213e+00 2.511200000000000188e+01
-1.814684498051243544e+00 -2.152117676940917823e-02   3.888924558392773623e+00  1.804402724992316132e-01 2.593999999999999861e+00 2.539600000000000080e+01
-1.792188745893892543e+00  1.564219389683667305e-02   3.838769260357824731e+00  1.948826837979658611e-01 2.104000000000000092e+00 2.309600000000000009e+01
-1.784823566589541555e+00 -2.756066544813058974e-02   3.840525212097519958e+00  2.047290506966626122e-01 1.921999999999999931e+00 2.233999999999999986e+01
-1.794972801038366761e+00 -1.403891487499879520e-02   3.821889772435763000e+00  1.859946067721428842e-01 2.347999999999999865e+00 2.532799999999999940e+01
-1.819354372989399060e+00  2.262784166126109373e-02   4.026422517006861490e+00  2.158590037909120241e-01 2.213999999999999968e+00 2.353999999999999915e+01
-1.831424131886612905e+00 -1.114888291894278530e-02   3.911848897841589068e+00  1.661540474734368722e-01 2.296000000000000263e+00 2.506400000000000006e+01
-1.848996323885038207e+00  1.292002873609778175e-02   4.014873057841224835e+00  1.741838651172904484e-01 2.808000000000000274e+00 2.811200000000000188e+01
-1.844642492675663492e+00 -4.276860155492249668e-03   3.899378493189240569e+00  1.459455193851904586e-01 2.604000000000000092e+00 2.456000000000000227e+01
-1.880479120260597492e+00  8.772884507230587284e-03   4.127926710851743231e+00  1.672572775002021672e-01 2.903999999999999915e+00 2.918400000000000105e+01
-1.891205137840967776e+00  5.034162594800207363e-02   4.180271646736675173e+00  1.662835844373760086e-01 2.782000000000000028e+00 2.822800000000000153e+01
-1.893376983753203291e+00  3.996819012462803772e-02   4.138958859808761659e+00  1.530187989486208877e-01 3.338000000000000078e+00 3.451599999999999824e+01
-1.892285830801656132e+00 -2.135258090352954233e-02   4.032351698209492241e+00  1.256905951655967191e-01 2.930000000000000160e+00 2.853999999999999915e+01
-1.880404503120835402e+00 -1.351818238643219539e-02   4.067258696893826908e+00  1.500901849910125097e-01 2.044000000000000039e+00 2.602400000000000091e+01
-1.894420291012738122e+00 -7.707951066718953491e-03   4.019210809639611526e+00  1.198672478072352054e-01 2.842000000000000082e+00 2.700400000000000134e+01
-1.910402667913482233e+00  1.867253764083793427e-02   4.111208418530890363e+00  1.261472864950295980e-01 3.399999999999999911e+00 3.263199999999999790e+01
-1.925643519248171343e+00  1.652831530489964462e-04   4.114299533323209523e+00  1.095429342702262249e-01 2.754000000000000004e+00 2.737199999999999989e+01
-1.937716975468330327e+00 -1.783364496431179974e-02   4.160538864332576026e+00  1.077928009647922819e-01 2.859999999999999876e+00 2.711200000000000188e+01
-1.906064092314699199e+00  3.165824148975762697e-02   4.221284726561886913e+00  1.609412471052264204e-01 3.129999999999999893e+00 2.976399999999999935e+01
-1.969500346420724579e+00 -6.947466894257281304e-03   4.286040125103363074e+00  1.049125261580231561e-01 3.708000000000000185e+00 3.411999999999999744e+01
-1.893619299938102296e+00 -4.846529450760501435e-03   4.071769760118912451e+00  1.355057440450787853e-01 1.868000000000000105e+00 2.400799999999999912e+01
-1.961462771877574340e+00 -5.386281798849371777e-03   4.290831190574014187e+00  1.152480297078429111e-01 2.890000000000000124e+00 2.821199999999999974e+01
-1.949610511006282243e+00 -6.389913625072691193e-03   4.209975723719794338e+00  1.075666761926530879e-01 3.104000000000000092e+00 2.690399999999999991e+01
-1.950114223462915852e+00 -2.630159000109863129e-02   4.520334035239052639e+00  1.879917793533786019e-01 2.870000000000000107e+00 2.913200000000000145e+01
-1.947272499364054221e+00  2.194277449900313912e-02   4.248677766672784628e+00  1.200435220290272109e-01 3.502000000000000224e+00 3.201200000000000045e+01
-1.977165806854639829e+00  2.517845021861108215e-02   4.375280351342177632e+00  1.186865597188988264e-01 3.347999999999999865e+00 3.068800000000000239e+01
-1.966055949218621368e+00  3.969151084539382195e-03   4.310779596888598242e+00  1.152154134087517573e-01 2.491999999999999993e+00 2.396000000000000085e+01
-1.988687621032797503e+00  3.038829253598399494e-03   4.321479506035145413e+00  9.268825449804103667e-02 2.370000000000000107e+00 2.435600000000000165e+01
-2.001806222709327621e+00 -1.093700810929714579e-02   4.433268836903983434e+00  1.062189822871236894e-01 4.022000000000000242e+00 3.332399999999999807e+01
-2.010378097795650021e+00  1.163413577281349927e-02   4.460403774100643481e+00  1.035069003910628338e-01 3.978000000000000203e+00 3.442799999999999727e+01
-1.999803992048432510e+00 -1.342573195906116186e-02   4.481967403250141757e+00  1.205599836758593085e-01 3.077999999999999847e+00 2.882000000000000028e+01
-2.013030414531101542e+00  6.893212287164352046e-05   4.440590787592268995e+00  9.582216061007002572e-02 3.062000000000000277e+00 2.853200000000000003e+01
-2.030517423859258042e+00  9.839779888642064334e-03   4.451449572956267531e+00  7.958644033128424444e-02 3.066000000000000281e+00 2.798000000000000043e+01
-2.001991461324770238e+00 -2.038736203877440992e-02   4.506425854543222087e+00  1.240164719349253070e-01 2.028000000000000025e+00 2.457600000000000051e+01
-2.033943026486975558e+00  1.492305308409848374e-02   4.502218811862786829e+00  8.812526785682528452e-02 3.459999999999999964e+00 3.099200000000000088e+01
-2.039202081000584421e+00 -9.515789791828811045e-03   4.498630757368037969e+00  8.176131369394051829e-02 3.625999999999999890e+00 3.213199999999999790e+01
-2.025657027503033447e+00 -1.839456944283368242e-02   4.503585709587241581e+00  9.728430429687758008e-02 2.934000000000000163e+00 2.805199999999999960e+01
-2.027024982259575836e+00  1.809299204646458784e-02   4.468042947018290079e+00  8.716468186118171702e-02 3.609999999999999876e+00 3.265200000000000102e+01
-2.019456820829387489e+00 -1.596202778419010884e-02   4.480266338550095817e+00  9.838170855499400735e-02 2.963999999999999968e+00 2.692000000000000171e+01
-2.060479535089369652e+00 -2.946777405000888545e-03   4.590899744524755910e+00  8.133069992903191325e-02 3.552000000000000046e+00 3.176000000000000156e+01
-2.047913685069898460e+00  1.952765570090821091e-03   4.540203528912875264e+00  8.255717044246856096e-02 3.780000000000000249e+00 3.052800000000000225e+01
-2.073088541821608288e+00 -2.172677547604120324e-02   4.641710589714727497e+00  7.969043012857961183e-02 3.290000000000000036e+00 3.133200000000000074e+01
-2.065839057427787395e+00 -8.136243383586960407e-03   4.620140897533680402e+00  8.253523848935169493e-02 2.991999999999999993e+00 2.777599999999999980e+01
-2.060431300490073170e+00  7.870796534990304877e-03   4.620211883791786711e+00  8.824480714995644459e-02 3.661999999999999922e+00 3.172400000000000020e+01
-2.044990703236904128e+00  1.656444749673181491e-02   4.508942306927029797e+00  7.796961873130463239e-02 2.903999999999999915e+00 2.715200000000000102e+01
-2.066838558962275751e+00  1.588792959264346757e-02   4.618083931632789962e+00  8.086567079681124259e-02 3.548000000000000043e+00 3.024000000000000199e+01
-2.071905595906111230e+00 -9.755000468729251376e-03   4.559146557164234004e+00  6.197610490575416325e-02 3.374000000000000110e+00 2.943599999999999994e+01
-2.069239100465701142e+00  4.337786006970942645e-03   4.654773818009321218e+00  8.710502877600805050e-02 2.653999999999999915e+00 2.384400000000000119e+01
-2.065056145551663835e+00  1.096353804503712517e-02   4.552630711147721776e+00  6.748547062808205044e-02 3.308000000000000274e+00 3.020800000000000196e+01
-2.076558472585962267e+00 -3.014664282784739954e-02   4.648064259901119932e+00  7.723190407900196175e-02 3.040000000000000036e+00 2.628800000000000026e+01
-2.073558117278467616e+00 -1.289235466766454341e-02   4.581663259777078778e+00  6.546791582895079842e-02 2.843999999999999861e+00 2.880000000000000071e+01
-2.084184199888707401e+00 -4.882862753035949535e-03   4.643186535047228780e+00  6.889927295321250644e-02 3.201999999999999957e+00 2.782000000000000028e+01
-2.047787226840443342e+00 -2.106914780904162871e-02   4.584837770760428199e+00  9.299052064745789992e-02 3.169999999999999929e+00 3.051600000000000179e+01
-2.066030760106477793e+00  2.881636946370018729e-03   4.588500097932412203e+00  7.496579218610685547e-02 3.574000000000000288e+00 2.913200000000000145e+01
-2.101956074832999288e+00  5.813604199937847522e-03   4.706970390086400613e+00  6.533017221259254659e-02 3.354000000000000092e+00 3.010800000000000054e+01
-2.063790860077453715e+00  2.056971561645639171e-02   4.685417986809596869e+00  9.973372686923331898e-02 3.101999999999999869e+00 2.742800000000000082e+01
-2.083766224866464789e+00 -8.674045481612274386e-03   4.686202138739569811e+00  7.919631305990997017e-02 3.000000000000000000e+00 2.884799999999999898e+01
-2.071542739464209415e+00 -1.009950491989675646e-02   4.650345831894071580e+00  8.359373917865484116e-02 3.282000000000000028e+00 2.640399999999999991e+01
-2.094098707467347609e+00 -9.006325120453224573e-03   4.702658641094498826e+00  7.232161020278210506e-02 2.875999999999999890e+00 2.781599999999999895e+01
-2.119730271838091262e+00  4.786373815779969634e-03   4.762342257812413493e+00  5.987038432769098417e-02 3.350000000000000089e+00 2.829200000000000159e+01
-2.095826528590822413e+00  4.536883985987650268e-03   4.711004392427511789e+00  7.249860821123584043e-02 3.097999999999999865e+00 2.842800000000000082e+01
-2.091023154938781659e+00 -2.525245122064818069e-03   4.726807742842772164e+00  8.105640465726644817e-02 2.617999999999999883e+00 2.595599999999999952e+01
-2.110169006337327513e+00 -1.188134672090695836e-02   4.717508461141326492e+00  5.934373657318253725e-02 3.669999999999999929e+00 3.378800000000000381e+01
-2.108350107649620497e+00 -8.850385903062890636e-03   4.695094864647605171e+00  5.617516748575897279e-02 2.863999999999999879e+00 2.829599999999999937e+01
-2.117013000207537132e+00 -8.025948201025022780e-03   4.767691269427788647e+00  6.375679898677917568e-02 3.800000000000000266e+00 3.428800000000000381e+01
-2.110511986275810159e+00 -5.596839268197909998e-04   4.779730064285380386e+00  7.306896094561056432e-02 3.855999999999999872e+00 3.507200000000000273e+01
-2.112226747472385480e+00  3.807083963449946727e-03   4.731466709387655456e+00  6.049953004262337980e-02 4.062000000000000277e+00 3.350000000000000000e+01
-2.122735785103154083e+00  1.788078182329766452e-02   4.739857847396901747e+00  5.167364294875381042e-02 3.923999999999999932e+00 3.567200000000000415e+01
-2.109668751448182888e+00 -7.391269123528241463e-04   4.742814845333301221e+00  6.563253217059140943e-02 3.137999999999999901e+00 2.624399999999999977e+01
-2.110636863584861356e+00  1.382922781716112992e-02   4.862286939843729172e+00  9.133381702891364695e-02 3.681999999999999940e+00 3.392399999999999949e+01
-2.127024961049239771e+00 -6.001522364876775081e-03   4.752540768214404743e+00  5.043771331640303085e-02 3.796000000000000263e+00 3.169600000000000151e+01
-2.130476762339088559e+00 -5.278726154588838336e-03   4.882025634077510112e+00  7.556943885258970983e-02 3.451999999999999957e+00 3.110399999999999920e+01
-2.108335697572671918e+00  1.456022967133420790e-02   4.737467679425920508e+00  6.562548309979042427e-02 2.987999999999999989e+00 3.102400000000000091e+01
-2.129677873966199453e+00 -2.296735239447457357e-03   4.902932060836246997e+00  8.100206183688811457e-02 3.395999999999999908e+00 3.221600000000000108e+01
-2.136804699774962568e+00 -2.094018481168730475e-02   4.869754922031269473e+00  6.623350084348454681e-02 3.613999999999999879e+00 3.169999999999999929e+01
-2.138819392566514210e+00  6.178488820640387451e-03   4.795369936159091573e+00  4.824552622218120784e-02 3.938000000000000167e+00 3.261999999999999744e+01
-2.131358862881783889e+00  3.212962350767396228e-03   4.758651642970222362e+00  4.753319517710450498e-02 3.538000000000000256e+00 2.884400000000000119e+01
-2.139670854884587747e+00  2.067060511211928596e-04   4.801159676818405053e+00  4.870224009120467656e-02 4.227999999999999758e+00 3.984799999999999898e+01
-2.131547937285340755e+00  3.949616642690848001e-03   4.797993568688049493e+00  5.600258174916063897e-02 4.020000000000000462e+00 3.371200000000000330e+01
-2.134336032128920202e+00 -2.966367238886951155e-03   4.801948915807060736e+00  5.411847831652349256e-02 3.544000000000000039e+00 3.227199999999999847e+01
-2.130851194267065374e+00  4.134745215133248455e-03   4.785536106529862721e+00  5.394863833971476341e-02 2.709999999999999964e+00 2.433200000000000074e+01
-2.150479807746399796e+00  1.702129075555036328e-02   4.974001011253934124e+00  7.535908282389440493e-02 3.899999999999999911e+00 3.656000000000000227e+01
-2.129408407490395838e+00 -1.946254536959719436e-02   4.743274531958784124e+00  4.580687997341617579e-02 4.025999999999999801e+00 3.478000000000000114e+01
-2.146757178337554972e+00  2.704034234627655971e-03   4.829601576526042273e+00  4.795682388463356344e-02 4.344000000000000306e+00 3.718399999999999750e+01
-2.116508771543754275e+00  3.163956958951450685e-03   4.708024781170442097e+00  5.098298058935561705e-02 3.974000000000000199e+00 3.446800000000000352e+01
-2.155382618971130260e+00  1.878604423472650387e-02   4.839579443717999752e+00  4.150149197100642257e-02 4.008000000000000007e+00 3.476800000000000068e+01
-2.127256771148122727e+00  8.573679793764654711e-05   4.775259781945364601e+00  5.525439924656878193e-02 3.526000000000000245e+00 3.166000000000000014e+01
-2.131638808642919880e+00  1.434049246711081166e-02   4.851830301961605585e+00  6.762663387104189683e-02 3.096000000000000085e+00 2.840800000000000125e+01
-2.119424955972883051e+00 -1.727613653943306168e-02   4.756801431078041986e+00  5.874742435809571922e-02 3.026000000000000245e+00 2.696400000000000219e+01
-2.145979192884098108e+00  3.702297669610079417e-03   4.895206203242120857e+00  6.295798577944004826e-02 3.601999999999999869e+00 3.383599999999999852e+01
-2.171027778697403043e+00 -5.067289706781408568e-03   4.943183313252045963e+00  4.874247479696595248e-02 3.410000000000000142e+00 3.100400000000000134e+01
-2.154248225884530132e+00  1.604194937968321175e-02   4.880041235501058949e+00  5.138010826040666917e-02 3.177999999999999936e+00 3.073199999999999932e+01
-2.158624655699006745e+00 -3.632642160203045870e-03   4.869257936220978245e+00  4.497241108763790768e-02 3.262000000000000011e+00 2.955600000000000094e+01
-2.147354078247586173e+00 -1.319924296899767369e-02   4.826982093356340542e+00  4.669256465296345304e-02 2.843999999999999861e+00 2.714400000000000190e+01
-2.144038935929863943e+00  2.215427337473618776e-03   4.807552569577365986e+00  4.582089585592185460e-02 3.700000000000000178e+00 3.348000000000000398e+01
-2.171121555316350094e+00  2.237943353225172252e-03   4.922291447685556598e+00  4.423359702394463050e-02 4.443999999999999950e+00 3.749600000000000222e+01
-2.160490708042090535e+00 -6.066242833622908235e-04   4.939588827150792838e+00  5.824418635599910854e-02 4.014000000000000234e+00 3.329200000000000159e+01
-2.156503373052220507e+00 -9.753814354817509982e-03   4.879091050814511554e+00  4.908816041117813195e-02 3.975999999999999979e+00 3.428000000000000114e+01
-2.161974503268853098e+00  1.564774251966339486e-02   4.887189609059219286e+00  4.541758892331834718e-02 4.905999999999999694e+00 4.255599999999999739e+01
-2.167121328433862182e+00 -1.356774520501664383e-03   4.909569560792250265e+00  4.538545724630239919e-02 3.395999999999999908e+00 3.093599999999999994e+01
-2.169620092347735785e+00  1.507205396287196377e-03   4.900510291448481048e+00  4.105407537612853347e-02 4.054000000000000270e+00 3.406000000000000227e+01
-2.150339788746195246e+00  1.486883600683673243e-02   4.860470568393549406e+00  5.099788585771587029e-02 4.179999999999999716e+00 3.610399999999999920e+01
-2.172669466521558235e+00  1.146875563026673525e-02   5.013123563788006720e+00  6.190284315912670393e-02 3.302000000000000046e+00 3.063599999999999923e+01
-2.166246854469350502e+00  3.038109486397838448e-03   4.907709759028187513e+00  4.582836796276069241e-02 3.280000000000000249e+00 2.875199999999999889e+01
-2.157110963967358686e+00  1.430276815965967306e-02   4.921127499340501643e+00  5.745614525140806811e-02 3.867999999999999883e+00 3.718399999999999750e+01
-2.179472368561409024e+00 -1.836779071633862226e-02   4.944958615154134485e+00  4.080025594233627206e-02 3.520000000000000018e+00 3.150400000000000134e+01
-2.167024479241231205e+00  1.135818632848557309e-02   4.890387143761086186e+00  4.130946019072000847e-02 4.248000000000000220e+00 4.072800000000000153e+01
-2.181296165952523847e+00 -1.788352274769098096e-02   5.022931584703854924e+00  5.545668841088868123e-02 3.530000000000000249e+00 3.235600000000000165e+01
-2.181188677466903147e+00  1.606864567825642617e-02   5.112044757715975329e+00  7.432942168010621409e-02 2.939999999999999947e+00 2.787999999999999901e+01
-2.150976037088502046e+00  2.802440030479356678e-02   4.887181880530834022e+00  5.576243084336316574e-02 3.052000000000000046e+00 3.015200000000000102e+01
-2.180789885705132214e+00  3.178731514261690322e-05   4.986761363851572426e+00  4.855432801400379195e-02 2.601999999999999869e+00 2.557199999999999918e+01
-2.161492079015528311e+00 -1.651141392365702149e-02   4.963749454382691439e+00  6.224948580555748900e-02 3.665999999999999925e+00 3.388400000000000034e+01
-2.180369029635759848e+00 -1.962924252379074676e-03   4.999665217599808642e+00  5.167090559905988117e-02 3.216000000000000192e+00 3.124000000000000199e+01
-2.189852650708258963e+00 -2.150729512004433130e-02   5.017597378650292761e+00  4.602087248955211846e-02 2.573999999999999844e+00 2.506000000000000227e+01
-2.181139204367039675e+00  4.469263873474589761e-03   4.965256172550101432e+00  4.368495199163210246e-02 3.089999999999999858e+00 3.202000000000000313e+01
-2.178224303439633136e+00 -2.284929701622095966e-02   4.952964295927889005e+00  4.355810457654821916e-02 3.930000000000000160e+00 3.270000000000000284e+01
-2.193124448618182676e+00 -1.746700670556892640e-02   5.035298746930852332e+00  4.668510956795250688e-02 4.517999999999999794e+00 3.756400000000000006e+01
-2.171730816983909129e+00 -6.127187105990848995e-03   4.993849256856434771e+00  5.879789625051213414e-02 2.754000000000000004e+00 2.585200000000000031e+01
-2.174285652384515544e+00  1.783779642393629877e-02   4.927110465002967565e+00  4.200885379850911872e-02 3.950000000000000178e+00 3.505199999999999960e+01
-2.175091746423581274e+00 -2.843609484868375899e-03   4.927837680068472004e+00  4.159528738194942510e-02 3.406000000000000139e+00 3.001200000000000045e+01
