00000  acc_hop acc_ex  n_hop    n_ex     : Tue Jun  7 14:34:13 2016
00077  0.29289 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00078  0.29196 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00079  0.29333 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00080  0.29190 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00081  0.28852 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00082  0.29289 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00083  0.29614 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00084  0.28665 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00085  0.28765 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00086  0.29783 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00087  0.28809 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00088  0.28447 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00089  0.30351 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00090  0.29964 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00091  0.28209 0.00000 16016    0        : Tue Jun  7 14:34:17 2016
00092  0.29202 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00093  0.30245 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00094  0.28971 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00095  0.28877 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00096  0.29165 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00097  0.28927 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00098  0.28209 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00099  0.30551 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00100  0.29127 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00101  0.30863 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00102  0.27691 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00103  0.29483 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00104  0.27760 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00105  0.28571 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00106  0.30182 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00107  0.28022 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00108  0.28653 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00109  0.30476 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00110  0.29071 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00111  0.28428 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00112  0.29527 0.00000 16016    0        : Tue Jun  7 14:34:18 2016
00113  0.28509 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00114  0.29421 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00115  0.29858 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00116  0.29015 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00117  0.28309 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00118  0.29795 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00119  0.29065 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00120  0.28359 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00121  0.28315 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00122  0.28540 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00123  0.29477 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00124  0.28703 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00125  0.28397 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00126  0.29608 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00127  0.28122 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00128  0.27554 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00129  0.27491 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00130  0.28871 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00131  0.28784 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00132  0.28784 0.00000 16016    0        : Tue Jun  7 14:34:19 2016
00133  0.28634 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00134  0.30220 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00135  0.30195 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00136  0.27360 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00137  0.28840 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00138  0.28565 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00139  0.28222 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00140  0.29196 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00141  0.29202 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00142  0.28028 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00143  0.26936 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00144  0.27679 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00145  0.27878 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00146  0.29171 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00147  0.27635 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00148  0.28459 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00149  0.28802 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00150  0.29408 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00151  0.27341 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00152  0.28290 0.00000 16016    0        : Tue Jun  7 14:34:20 2016
00153  0.27460 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00154  0.28191 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00155  0.29452 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00156  0.28059 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00157  0.28203 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00158  0.28009 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00159  0.29246 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00160  0.29133 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00161  0.28253 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00162  0.28378 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00163  0.26623 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00164  0.28915 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00165  0.26779 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00166  0.28472 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00167  0.28628 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00168  0.28397 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00169  0.28653 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00170  0.28259 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00171  0.27791 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00172  0.26236 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00173  0.27872 0.00000 16016    0        : Tue Jun  7 14:34:21 2016
00174  0.26904 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00175  0.28078 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00176  0.28365 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00177  0.27360 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00178  0.26542 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00179  0.27803 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00180  0.26836 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00181  0.28265 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00182  0.28565 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00183  0.27123 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00184  0.26530 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00185  0.28134 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00186  0.28384 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00187  0.28909 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00188  0.28047 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00189  0.27054 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00190  0.28559 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00191  0.29183 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00192  0.28003 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00193  0.27810 0.00000 16016    0        : Tue Jun  7 14:34:22 2016
00194  0.27722 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00195  0.28053 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00196  0.28241 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00197  0.27622 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00198  0.28559 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00199  0.27853 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00200  0.27454 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00201  0.28084 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00202  0.28715 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00203  0.27604 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00204  0.27223 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00205  0.27547 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00206  0.27704 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00207  0.27460 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00208  0.27816 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00209  0.27167 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00210  0.28047 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00211  0.27385 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00212  0.28640 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00213  0.27697 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00214  0.27529 0.00000 16016    0        : Tue Jun  7 14:34:23 2016
00215  0.27991 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00216  0.28665 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00217  0.27941 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00218  0.28927 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00219  0.27279 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00220  0.27060 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00221  0.27597 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00222  0.27853 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00223  0.27654 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00224  0.27304 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00225  0.27079 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00226  0.26436 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00227  0.28247 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00228  0.27966 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00229  0.28403 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00230  0.26218 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00231  0.27772 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00232  0.27504 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00233  0.28771 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00234  0.27448 0.00000 16016    0        : Tue Jun  7 14:34:24 2016
00235  0.28284 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00236  0.28191 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00237  0.27448 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00238  0.27629 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00239  0.26573 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00240  0.28153 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00241  0.27878 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00242  0.26811 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00243  0.28965 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00244  0.28009 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00245  0.26218 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00246  0.28859 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00247  0.27760 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00248  0.26598 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00249  0.27685 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00250  0.29396 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00251  0.27803 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00252  0.27204 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00253  0.27304 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00254  0.27629 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00255  0.28265 0.00000 16016    0        : Tue Jun  7 14:34:25 2016
00256  0.26680 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00257  0.26605 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00258  0.27235 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00259  0.28053 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00260  0.25943 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00261  0.26086 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00262  0.26018 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00263  0.27704 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00264  0.27348 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00265  0.29221 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00266  0.29339 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00267  0.27841 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00268  0.28490 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00269  0.28740 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00270  0.27535 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00271  0.26449 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00272  0.26823 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00273  0.29052 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00274  0.27928 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00275  0.26580 0.00000 16016    0        : Tue Jun  7 14:34:26 2016
00276  0.28546 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00277  0.28840 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00278  0.26786 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00279  0.28184 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00280  0.27978 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00281  0.27772 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00282  0.25962 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00283  0.27291 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00284  0.27316 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00285  0.28809 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00286  0.28365 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00287  0.26836 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00288  0.28790 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00289  0.28334 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00290  0.26873 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00291  0.27647 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00292  0.27604 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00293  0.28615 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00294  0.27185 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00295  0.28490 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00296  0.28397 0.00000 16016    0        : Tue Jun  7 14:34:27 2016
00297  0.28297 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00298  0.28640 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00299  0.28022 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00300  0.27192 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00301  0.27341 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00302  0.27860 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00303  0.27310 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00304  0.27229 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00305  0.28016 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00306  0.26867 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00307  0.26461 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00308  0.27042 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00309  0.27073 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00310  0.28709 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00311  0.28703 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00312  0.27204 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00313  0.27566 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00314  0.27466 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00315  0.26786 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00316  0.27835 0.00000 16016    0        : Tue Jun  7 14:34:28 2016
00317  0.27304 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00318  0.26386 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00319  0.27828 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00320  0.27691 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00321  0.26049 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00322  0.27635 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00323  0.26648 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00324  0.28927 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00325  0.27716 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00326  0.27897 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00327  0.28497 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00328  0.27429 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00329  0.29327 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00330  0.29776 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00331  0.27242 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00332  0.26936 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00333  0.27423 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00334  0.27991 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00335  0.26655 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00336  0.27017 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00337  0.27885 0.00000 16016    0        : Tue Jun  7 14:34:29 2016
00338  0.27903 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00339  0.26093 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00340  0.28034 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00341  0.27685 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00342  0.28528 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00343  0.27404 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00344  0.27466 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00345  0.28384 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00346  0.27242 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00347  0.28840 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00348  0.27866 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00349  0.29127 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00350  0.27903 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00351  0.27797 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00352  0.27729 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00353  0.27772 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00354  0.27098 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00355  0.26280 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00356  0.29389 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00357  0.27691 0.00000 16016    0        : Tue Jun  7 14:34:30 2016
00358  0.26093 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00359  0.27610 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00360  0.27110 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00361  0.26005 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00362  0.27410 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00363  0.27285 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00364  0.27916 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00365  0.27629 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00366  0.26804 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00367  0.27473 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00368  0.26761 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00369  0.27366 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00370  0.28091 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00371  0.27585 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00372  0.27785 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00373  0.27891 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00374  0.27953 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00375  0.27060 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
00376  0.28203 0.00000 16016    0        : Tue Jun  7 14:34:31 2016
